,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
8,9,13, 08/09 14,0,1.42914,0.46151,0.0666625,0.0887147,0.484713,0,1.16988,1.53678,0.106258,0,2.53074,5.34366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29834,1135.48,932.128,1.20483,89.9626,100,6.37476e-05,0.0060051,0.006288,0,-10.6784,0,1.47259,
8,9,14, 08/09 15,0,1.32438,0.435758,0.0548421,0.0887147,1.12023,0,1.2242,0.822085,0.106258,0,3.02392,5.17646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31765,1135.48,932.128,1.2518,89.9626,100,6.62329e-05,0.0060051,0.006288,0,-10.1447,0,1.48775,
8,9,15, 08/09 16,0,1.34094,0.439634,0.0509999,0.0887147,0.850397,0,1.28593,0.848947,0.131557,0,2.77068,5.03712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66792,1135.48,932.128,1.56872,89.9626,100,8.30007e-05,0.0060051,0.006288,0,-8.62671,0,1.76285,
8,9,16, 08/09 17,0,1.36588,0.445588,0.0437948,0.0887147,0.00553875,0,1.42754,0.975251,0.156856,0,1.94952,4.50917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18721,1135.48,932.128,1.70822,89.9626,100,9.0382e-05,0.0060051,0.006288,0,-6.477,0,2.17069,
8,9,17, 08/09 18,0,1.38354,0.449816,0.0368242,0.0887147,0,0,1.58901,1.24046,0.222635,0,1.95889,5.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3996,1135.48,932.128,2.64073,89.9626,100,0.000139721,0.0060051,0.006288,0,-3.85614,0,2.3375,
8,9,18, 08/09 19,0,1.41031,0.456397,0.028769,0.0887147,0,0,1.70074,1.27499,0.425029,0,1.98419,5.38495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01194,1135.48,932.128,3.85947,89.9626,100,0.000204205,0.0060051,0.006288,0,-1.28127,0,2.81842,
8,9,19, 08/09 20,0,1.26563,0.421672,0.021182,0.0887147,0,0,1.76893,1.59873,0.592006,0,1.79719,5.75686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1824,1135.48,932.128,3.79871,89.9626,100,0.00020099,0.0060051,0.006288,0,-0.124839,0,7.66459,
8,9,20, 08/09 21,0,1.01137,0.362654,0.00874788,0.0887147,0.0668145,0,1.83402,1.6958,0.571766,0,1.5383,5.63988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.294,1135.48,932.128,3.79441,89.9626,100,0.000200762,0.0060051,0.006288,0,0,0,5.39611,
8,9,21, 08/09 22,0,0.572238,0.267834,0.00229166,0.0887147,2.05617,0,1.82471,1.27928,0.48575,0,2.98725,6.57699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8711,1135.48,932.128,3.15569,89.9626,100,0.000166968,0.0060051,0.006288,0,0,0,5.06395,
8,9,22, 08/09 23,0,0.38308,0.226123,0,0.0887147,0.763224,0,1.64146,0.542756,0.318772,0,1.46114,3.96413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99809,1135.48,932.128,3.1519,89.9626,100,0.000166767,0.0060051,0.006288,0,0,0,2.80754,
8,9,23, 08/09 24,0,0.24551,0.197105,0,0.0887147,1.30422,0,1.39714,0.501919,0.197335,0,1.83555,3.93195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0848,1135.48,932.128,3.17184,89.9626,100,0.000167822,0.0060051,0.006288,0,0,0,2.09026,
8,9,24, 08/10 01,0,0.135952,0.174744,0,0.0887147,0.47289,0,1.14498,0.47893,0.116377,0,0.872301,2.61259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07523,1135.48,932.128,3.14788,89.9626,100,0.000166554,0.0060051,0.006288,0,0,0,2.08274,
8,10,1, 08/10 02,0,0.0581552,0.159235,0,0.0887147,0,0,1.03826,0.455707,0.0961377,0,0.306105,1.89621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53915,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,0,0,1.66171,
8,10,2, 08/10 03,0,0.00907708,0.14961,0,0,0.299229,0,0.997108,0.444157,0.0758981,0,0.457916,1.97508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53911,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,0,0,1.66168,
8,10,3, 08/10 04,0,0,0.147841,0,0,0.713848,0,0.990167,0.43743,0.0860181,0,0.861689,2.3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53912,1135.48,932.128,2.05513,89.9626,100,0.000108737,0.0060051,0.006288,0,0,0,1.66169,
8,10,4, 08/10 05,0,0,0.147841,0,0,0.0947287,0,0.946153,0.433858,0.106258,0,0.24257,1.72884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.536,1135.48,932.128,2.05118,89.9626,100,0.000108528,0.0060051,0.006288,0,0,0,1.65924,
8,10,5, 08/10 06,0,0,0.147841,0,0,0.514145,0,1.01671,0.509399,0.156856,0,0.661986,2.34495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53129,1135.48,932.128,2.04991,89.9626,100,0.000108461,0.0060051,0.006288,0,0,0,1.65554,
8,10,6, 08/10 07,0,0,0.147841,0,0,0,0,1.15211,0.744656,0.212515,0,0.147841,2.25713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53917,1135.48,932.128,2.05685,89.9626,100,0.000108828,0.0060051,0.006288,0,-0.181876,0,1.66173,
8,10,7, 08/10 08,0,0,0.147841,0,0,0.342198,0,1.2452,2.45571,0.207455,0,0.490039,4.3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50882,1135.48,932.128,2.08863,89.9626,100,0.00011051,0.0060051,0.006288,0,-1.55147,0,1.63789,
8,10,8, 08/10 09,0,0,0.147841,0,0.0887147,1.60871,0,1.17656,3.35422,0.172036,0,1.84527,6.54808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17432,1135.48,932.128,1.1917,89.9626,100,6.30528e-05,0.0060051,0.006288,0,-3.72848,0,1.37518,
8,10,9, 08/10 10,0,0.00645215,0.14912,0.00693154,0.0887147,1.10187,0,1.12108,1.6931,0.146736,0,1.35309,4.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5774,1135.48,932.128,0.588938,89.9626,100,3.11607e-05,0.0060051,0.006288,0,-6.79789,0,0.906366,
8,10,10, 08/10 11,0,0.403874,0.230555,0.0270575,0.0887147,1.29606,0,1.13111,2.74743,0.136617,0,2.04626,6.06141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56447,1135.48,932.128,0.569139,89.9626,100,3.01131e-05,0.0060051,0.006288,0,-8.71435,0,0.896216,
8,10,11, 08/10 12,0,0.781305,0.310682,0.0469613,0.0887147,0.926879,0,1.13111,0.608797,0.126497,0,2.15454,4.02095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53475,1135.48,932.128,0.559784,89.9626,100,2.96182e-05,0.0060051,0.006288,0,-10.2688,0,0.872873,
8,10,12, 08/10 13,0,1.05113,0.371336,0.0608537,0.0887147,0.736086,0,1.13878,0.642027,0.106258,0,2.30812,4.19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54309,1135.48,932.128,0.587069,89.9626,100,3.10618e-05,0.0060051,0.006288,0,-10.8655,0,0.879423,
8,10,13, 08/10 14,0,1.23176,0.413594,0.0682212,0.0887147,0,0,1.16246,0.622479,0.106258,0,1.80229,3.69349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53993,1135.48,932.128,0.592286,89.9626,100,3.13378e-05,0.0060051,0.006288,0,-10.8245,0,0.87694,
8,10,14, 08/10 15,0,1.33329,0.437898,0.0640513,0.0887147,0,0,1.19979,0.627354,0.106258,0,1.92395,3.85735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5318,1135.48,932.128,0.599174,89.9626,100,3.17023e-05,0.0060051,0.006288,0,-10.0568,0,0.870552,
8,10,15, 08/10 16,0,1.32647,0.436148,0.0569992,0.0887147,0,0,1.22992,0.726818,0.131557,0,1.90833,3.99663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54389,1135.48,932.128,0.617835,89.9626,100,3.26896e-05,0.0060051,0.006288,0,-8.61212,0,0.880053,
8,10,16, 08/10 17,0,1.37156,0.447024,0.0610201,0.0887147,0,0,1.37537,1.07585,0.156856,0,1.96832,4.57639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57647,1135.48,932.128,0.678035,89.9626,100,3.58748e-05,0.0060051,0.006288,0,-6.48418,0,0.905639,
8,10,17, 08/10 18,0,1.54591,0.49027,0.04888,0.0887147,0,0,1.56819,2.01823,0.222635,0,2.17377,5.98283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72367,1135.48,932.128,0.989661,89.9626,100,5.23629e-05,0.0060051,0.006288,0,-3.8577,0,1.02125,
8,10,18, 08/10 19,0,1.44963,0.466154,0.0322756,0.0887147,0.46645,0,1.70433,1.70353,0.425029,0,2.50322,6.33611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57565,1135.48,932.128,2.2186,89.9626,100,0.000117386,0.0060051,0.006288,0,-1.26729,0,1.69038,
8,10,19, 08/10 20,0,1.28599,0.426787,0.0228106,0.0887147,0.547377,0,1.79718,1.30771,0.592006,0,2.37168,6.06858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0978,1135.48,932.128,2.32158,89.9626,100,0.000122835,0.0060051,0.006288,0,-0.0948409,0,6.8128,
8,10,20, 08/10 21,0,0.975459,0.357166,0.0124528,0.0887147,0.529908,0,1.87614,3.19054,0.571766,0,1.9637,7.60215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7576,1135.48,932.128,2.30822,89.9626,100,0.000122128,0.0060051,0.006288,0,0,0,4.97485,
8,10,21, 08/10 22,0,0.654099,0.286635,0.00937082,0.0887147,0.337855,0,1.87067,3.1884,0.48575,0,1.37668,6.9215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5749,1135.48,932.128,2.01745,89.9626,100,0.000106743,0.0060051,0.006288,0,0,0,4.83132,
8,10,22, 08/10 23,0,0.580342,0.269747,0,0.0887147,0.958336,0,1.66611,3.93011,0.318772,0,1.89714,7.81214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52284,1135.48,932.128,2.01351,89.9626,100,0.000106535,0.0060051,0.006288,0,0,0,2.43429,
8,10,23, 08/10 24,0,0.283509,0.205061,0,0.0887147,0.602988,0,1.42709,1.64477,0.197335,0,1.18027,4.44947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83276,1135.48,932.128,2.02162,89.9626,100,0.000106964,0.0060051,0.006288,5.27e-05,0,0,1.89231,
8,10,24, 08/11 01,0,0.291891,0.206826,0,0.0887147,0.163758,0,1.14498,1.20389,0.116377,0,0.75119,3.21644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91528,1135.48,932.128,2.00982,89.9626,100,0.000106339,0.0060051,0.006288,6.66e-05,0,0,1.95712,
8,11,1, 08/11 02,0,0.01416,0.150608,0,0,0.665634,0,1.03826,0.45559,0.0961377,0,0.830402,2.42039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42292,1135.48,932.128,1.77712,89.9626,100,9.40276e-05,0.0060051,0.006288,0,0,0,1.57043,
8,11,2, 08/11 03,0,0,0.147841,0,0,0,0,0.997108,0.443964,0.0758981,0,0.147841,1.66481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4229,1135.48,932.128,1.77541,89.9626,100,9.39367e-05,0.0060051,0.006288,0,0,0,1.57041,
8,11,3, 08/11 04,0,0,0.147841,0,0,0,0,0.990167,0.437032,0.0860181,0,0.147841,1.66106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42198,1135.48,932.128,1.77292,89.9626,100,9.38051e-05,0.0060051,0.006288,0,0,0,1.56969,
8,11,4, 08/11 05,0,0,0.147841,0,0,0,0,0.946153,0.433246,0.106258,0,0.147841,1.6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4215,1135.48,932.128,1.77292,89.9626,100,9.38051e-05,0.0060051,0.006288,0,0,0,1.56932,
8,11,5, 08/11 06,0,0,0.147841,0,0,0.24978,0,1.01671,0.508725,0.156856,0,0.397622,2.07992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42233,1135.48,932.128,1.77541,89.9626,100,9.39367e-05,0.0060051,0.006288,0,0,0,1.56997,
8,11,6, 08/11 07,0,0,0.147841,0,0,0.540573,0,1.15211,0.565184,0.212515,0,0.688415,2.61823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42141,1135.48,932.128,1.77206,89.9626,100,9.37595e-05,0.0060051,0.006288,0,-0.165685,0,1.56924,
8,11,7, 08/11 08,0,0,0.147841,0,0,0.572896,0,1.2452,0.746749,0.207455,0,0.720737,2.92014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65522,1135.48,932.128,1.1807,89.9626,100,6.2471e-05,0.0060051,0.006288,0,-1.40483,0,0.967489,
8,11,8, 08/11 09,0,0,0.147841,0,0,0.602824,0,1.17656,1.95669,0.172036,0,0.750665,4.05595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30509,1135.48,932.128,0.376147,89.9626,100,1.99019e-05,0.0060051,0.006288,0,-3.3775,0,0.6925,
8,11,9, 08/11 10,0,0,0.147841,0,0.0887147,1.09681,0,1.12108,3.18187,0.146736,0,1.33337,5.78305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20258,1135.48,932.128,0.235524,89.9626,100,1.24616e-05,0.0060051,0.006288,0,-7.0504,0,0.611987,
8,11,10, 08/11 11,0,0.0846788,0.165013,0.018232,0.0887147,1.76319,0,1.13111,3.85495,0.136617,0,2.11983,7.24251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18351,1135.48,932.128,0.233351,89.9626,100,1.23466e-05,0.0060051,0.006288,0,-9.12496,0,0.597016,
8,11,11, 08/11 12,0,0.678881,0.292829,0.0495525,0.0887147,2.17925,0,1.13111,2.63368,0.126497,0,3.28923,7.18052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20643,1135.48,932.128,0.240289,89.9626,100,1.27137e-05,0.0060051,0.006288,0,-10.5273,0,0.615014,
8,11,12, 08/11 13,0,1.29214,0.430955,0.048372,0.0887147,0.736593,0,1.13878,9.08075,0.106258,0,2.59677,12.9226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1899,1135.48,932.128,0.243294,89.9626,100,1.28727e-05,0.0060051,0.006288,0,-11.0998,0,0.602028,
8,11,13, 08/11 14,0,1.09254,0.381322,0.0542525,0.0887147,1.56601,0,1.16246,0.622461,0.106258,0,3.18283,5.07401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21292,1135.48,932.128,0.249786,89.9626,100,1.32162e-05,0.0060051,0.006288,0,-10.9899,0,0.620109,
8,11,14, 08/11 15,0,1.19646,0.405385,0.0602524,0.0887147,0.820831,0,1.19979,0.627354,0.106258,0,2.57164,4.50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19819,1135.48,932.128,0.245817,89.9626,100,1.30062e-05,0.0060051,0.006288,0,-10.3062,0,0.608543,
8,11,15, 08/11 16,0,1.45195,0.467302,0.0472174,0.0887147,0.883451,0,1.22992,1.82185,0.131557,0,2.93864,6.12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21337,1135.48,932.128,0.266,89.9626,100,1.40741e-05,0.0060051,0.006288,0,-8.86876,0,0.620468,
8,11,16, 08/11 17,0,1.37905,0.448852,0.0440006,0.0887147,0.50035,0,1.37537,1.431,0.156856,0,2.46097,5.42419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23126,1135.48,932.128,0.312096,89.9626,100,1.6513e-05,0.0060051,0.006288,0,-6.76182,0,0.634514,
8,11,17, 08/11 18,0,1.37347,0.447627,0.0380163,0.0887147,0,0,1.56819,1.5168,0.222635,0,1.94783,5.25546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38157,1135.48,932.128,0.565044,89.9626,100,2.98965e-05,0.0060051,0.006288,0,-4.01876,0,0.75257,
8,11,18, 08/11 19,0,1.33591,0.438571,0.0260779,0.0887147,0.272599,0,1.70433,1.48023,0.425029,0,2.16187,5.77146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13635,1135.48,932.128,1.98046,89.9626,100,0.000104786,0.0060051,0.006288,0,-1.26255,0,1.34536,
8,11,19, 08/11 20,0,1.17886,0.402009,0.0131174,0.0887147,0.560152,0,1.79718,1.36401,0.592006,0,2.24285,5.99604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9435,1135.48,932.128,2.02246,89.9626,100,0.000107008,0.0060051,0.006288,0,-0.0858601,0,6.69159,
8,11,20, 08/11 21,0,0.711504,0.300059,0.00537218,0.0887147,0.795026,0,1.87614,1.15814,0.571766,0,1.90068,5.50673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.432,1135.48,932.128,2.01997,89.9626,100,0.000106877,0.0060051,0.006288,0,0,0,4.71913,
8,11,21, 08/11 22,0,0.480204,0.247332,0,0,0.313947,0,1.87067,0.619594,0.48575,0,1.04148,4.01749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4882,1135.48,932.128,1.78077,89.9626,100,9.42207e-05,0.0060051,0.006288,0,0,0,4.76322,
8,11,22, 08/11 23,0,0,0.147841,0,0.0887147,0,0,1.66611,0.550771,0.318772,0,0.236556,2.77221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15903,1135.48,932.128,1.77898,89.9626,100,9.41257e-05,0.0060051,0.006288,0,0,0,2.14856,
8,11,23, 08/11 24,0,0.235132,0.195293,0,0.0887147,0.107571,0,1.42709,1.24604,0.197335,0,0.62671,3.49718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40386,1135.48,932.128,1.77733,89.9626,100,9.40385e-05,0.0060051,0.006288,0,0,0,1.55546,
8,11,24, 08/12 01,0,0.0203744,0.151815,0,0,0.237874,0,1.14498,0.477767,0.116377,0,0.410064,2.14919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40923,1135.48,932.128,1.78079,89.9626,100,9.42218e-05,0.0060051,0.006288,0,0,0,1.55968,
8,12,1, 08/12 02,0,0,0.147841,0,0,0.58978,0,1.03826,0.454682,0.0961377,0,0.737621,2.3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36649,1135.48,932.128,1.69324,89.9626,100,8.95891e-05,0.0060051,0.006288,0,0,0,1.52611,
8,12,2, 08/12 03,0,0,0.147841,0,0,0.588822,0,0.997108,0.44312,0.0758981,0,0.736663,2.25279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3666,1135.48,932.128,1.69152,89.9626,100,8.94982e-05,0.0060051,0.006288,0,0,0,1.52619,
8,12,3, 08/12 04,0,0,0.147841,0,0,0.587954,0,0.990167,0.436276,0.0860181,0,0.735796,2.24826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36669,1135.48,932.128,1.69152,89.9626,100,8.94982e-05,0.0060051,0.006288,0,0,0,1.52626,
8,12,4, 08/12 05,0,0,0.147841,0,0,0.517104,0,0.946153,0.432467,0.106258,0,0.664945,2.14982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36551,1135.48,932.128,1.688,89.9626,100,8.93123e-05,0.0060051,0.006288,0,0,0,1.52534,
8,12,5, 08/12 06,0,0,0.147841,0,0,0,0,1.01671,0.507881,0.156856,0,0.147841,1.82929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36549,1135.48,932.128,1.688,89.9626,100,8.93123e-05,0.0060051,0.006288,0,0,0,1.52532,
8,12,6, 08/12 07,0,0,0.147841,0,0,0,0,1.15211,0.822938,0.212515,0,0.147841,2.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36454,1135.48,932.128,1.68629,89.9626,100,8.92214e-05,0.0060051,0.006288,0,-0.0664817,0,1.52458,
8,12,7, 08/12 08,0,0,0.147841,0,0,0,0,1.2452,2.80309,0.207455,0,0.147841,4.40359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.133,1135.48,932.128,0.541464,89.9626,100,2.86489e-05,0.0060051,0.006288,0,-0.750417,0,0.55734,
8,12,8, 08/12 09,0,0,0.147841,0,0,0.398372,0,1.17656,1.09116,0.172036,0,0.546213,2.98597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91995,1135.48,932.128,0.222501,89.9626,100,1.17725e-05,0.0060051,0.006288,0,-1.648,0,0.390014,
8,12,9, 08/12 10,0,0,0.147841,0,0,1.28248,0,1.12108,4.89607,0.146736,0,1.43033,7.59421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87957,1135.48,932.128,0.220526,89.9626,100,1.1668e-05,0.0060051,0.006288,0,-2.84599,0,0.358304,
8,12,10, 08/12 11,0,0,0.147841,0,0.0887147,0.622183,0,1.13111,3.09249,0.136617,0,0.858739,5.21896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89362,1135.48,932.128,0.220526,89.9626,100,1.1668e-05,0.0060051,0.006288,0,-5.15794,0,0.36934,
8,12,11, 08/12 12,0,0.191008,0.186985,0.00894562,0.0887147,0.830233,0,1.13111,0.605234,0.126497,0,1.30589,3.16873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87974,1135.48,932.128,0.223156,89.9626,100,1.18072e-05,0.0060051,0.006288,0,-7.888,0,0.358439,
8,12,12, 08/12 13,0,0.483514,0.248298,0.0194616,0.0887147,0.705315,0,1.13878,0.673247,0.106258,0,1.5453,3.46359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86511,1135.48,932.128,0.232338,89.9626,100,1.2293e-05,0.0060051,0.006288,0,-11.3475,0,0.346944,
8,12,13, 08/12 14,0,0.70037,0.297777,0.0373593,0.0887147,0.39962,0,1.16246,1.12972,0.106258,0,1.52384,3.92228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87427,1135.48,932.128,0.234651,89.9626,100,1.24154e-05,0.0060051,0.006288,0,-11.2299,0,0.354139,
8,12,14, 08/12 15,0,1.04802,0.373429,0.0422482,0.0887147,0,0,1.19979,2.52779,0.106258,0,1.55241,5.38624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90696,1135.48,932.128,0.239324,89.9626,100,1.26626e-05,0.0060051,0.006288,0,-10.4091,0,0.379815,
