,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
5,29,7, 05/29 08,0,0,0.295684,0,0,3.10158,0,1.19688,0.595552,0.198026,0,3.39726,5.38772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85695,1141.87,985.132,0.0959357,89.9626,100,5.07596e-06,0.0060051,0.006288,0,-1.30234,0,0.340541,
5,29,8, 05/29 09,0,0,0.295684,0,0,1.39927,0,1.13377,0.921949,0.164216,0,1.69496,3.91489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78381,1141.87,985.132,0.086406,89.9626,100,4.57174e-06,0.0060051,0.006288,0,-2.39327,0,0.283094,
5,29,9, 05/29 10,0,0,0.295684,0,0,2.04472,0,1.08336,2.29319,0.140067,0,2.34041,5.85702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74995,1141.87,985.132,0.0664988,89.9626,100,3.51845e-06,0.0060051,0.006288,0,-3.33402,0,0.256499,
5,29,10, 05/29 11,0,0,0.295684,0,0,2.43102,0,1.09414,6.52755,0.130407,0,2.7267,10.4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74779,1141.87,985.132,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-4.44607,0,0.254802,
5,29,11, 05/29 12,0,0,0.295684,0,0,1.96935,0,1.09414,3.29203,0.120747,0,2.26503,6.77194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77155,1141.87,985.132,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-9.5852,0,0.273463,
5,29,12, 05/29 13,0,0,0.295684,0,0,1.69833,0,1.10216,11.5338,0.101428,0,1.99401,14.7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73331,1141.87,985.132,0.0640104,89.9626,100,3.38679e-06,0.0060051,0.006288,0,-10.8026,0,0.243431,
5,29,13, 05/29 14,0,0,0.295684,0,0,0.805173,0,1.12479,0.592824,0.101428,0,1.10086,2.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74264,1141.87,985.132,0.0664988,89.9626,100,3.51845e-06,0.0060051,0.006288,0,-9.68919,0,0.25076,
5,29,14, 05/29 15,0,0,0.295684,0,0,0.180534,0,1.16005,0.603083,0.101428,0,0.476218,2.34078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79283,1141.87,985.132,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-9.28549,0,0.290178,
5,29,15, 05/29 16,0,0,0.295684,0,0,0,0,1.18941,0.698874,0.125577,0,0.295684,2.30955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73834,1141.87,985.132,0.0664988,89.9626,100,3.51845e-06,0.0060051,0.006288,0,-7.70508,0,0.247382,
5,29,16, 05/29 17,0,0,0.295684,0,0,0,0,1.32859,1.03293,0.149727,0,0.295684,2.80694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82185,1141.87,985.132,0.0789408,89.9626,100,4.17676e-06,0.0060051,0.006288,0,-6.54287,0,0.312968,
5,29,17, 05/29 18,0,0,0.295684,0,0,0.227989,0,1.51304,1.4611,0.212515,0,0.523673,3.71033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88047,1141.87,985.132,0.100701,89.9626,100,5.32807e-06,0.0060051,0.006288,0,-3.9228,0,0.359009,
5,29,18, 05/29 19,0,0,0.295684,0,0,0.398486,0,1.64282,1.42994,0.405711,0,0.69417,4.17264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15777,1141.87,985.132,0.474594,89.9626,100,2.51108e-05,0.0060051,0.006288,0,-1.32225,0,0.5768,
5,29,19, 05/29 20,0,0,0.295684,0,0,0.521962,0,1.7313,1.01709,0.565097,0,0.817646,4.13113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13378,1141.87,985.132,0.997878,89.9626,100,5.27977e-05,0.0060051,0.006288,0,-0.204534,0,1.34334,
5,29,20, 05/29 21,0,0,0.295684,0,0,0,0,1.80648,0.721663,0.545777,0,0.295684,3.3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13343,1141.87,985.132,0.997878,89.9626,100,5.27977e-05,0.0060051,0.006288,0,0,0,1.34306,
5,29,21, 05/29 22,0,0,0.295684,0,0,0.719456,0,1.80037,0.852336,0.46367,0,1.01514,4.13151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13372,1141.87,985.132,0.997878,89.9626,100,5.27977e-05,0.0060051,0.006288,0,0,0,1.34329,
5,29,22, 05/29 23,0,0,0.295684,0,0,1.87102,0,1.60315,2.71004,0.304283,0,2.16671,6.78419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13382,1141.87,985.132,0.997878,89.9626,100,5.27977e-05,0.0060051,0.006288,0,0,0,1.34337,
5,29,23, 05/29 24,0,0,0.295684,0,0,1.17033,0,1.37268,0.489821,0.188366,0,1.46601,3.51688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14047,1141.87,985.132,1.00452,89.9626,100,5.31493e-05,0.0060051,0.006288,0,0,0,1.3486,
5,29,24, 05/30 01,0,0,0.295684,0,0,0.326663,0,1.10496,0.460284,0.111087,0,0.622347,2.29867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13737,1141.87,985.132,1.00019,89.9626,100,5.29202e-05,0.0060051,0.006288,0,0,0,1.34616,
5,30,1, 05/30 02,0,0,0.295684,0,0,0.361298,0,1.01167,0.435405,0.0917679,0,0.656982,2.19582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16956,1141.87,985.132,1.10654,89.9626,100,5.85468e-05,0.0060051,0.006288,0,0,0,1.37144,
5,30,2, 05/30 03,0,0,0.295684,0,0,0,0,0.955077,0.423846,0.0724484,0,0.295684,1.74706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16954,1141.87,985.132,1.10654,89.9626,100,5.85468e-05,0.0060051,0.006288,0,0,0,1.37143,
5,30,3, 05/30 04,0,0,0.295684,0,0,0,0,0.951717,0.414951,0.082108,0,0.295684,1.74446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16953,1141.87,985.132,1.10816,89.9626,100,5.86327e-05,0.0060051,0.006288,0,0,0,1.37142,
5,30,4, 05/30 05,0,0,0.295684,0,0,0,0,0.90576,0.407591,0.101428,0,0.295684,1.71046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16955,1141.87,985.132,1.10816,89.9626,100,5.86327e-05,0.0060051,0.006288,0,0,0,1.37144,
5,30,5, 05/30 06,0,0,0.295684,0,0,0.126729,0,0.973739,0.417167,0.149727,0,0.422413,1.96304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16962,1141.87,985.132,1.10816,89.9626,100,5.86327e-05,0.0060051,0.006288,0,0,0,1.37149,
5,30,6, 05/30 07,0,0,0.295684,0,0,0.145535,0,1.08294,0.455311,0.202855,0,0.441219,2.18233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12792,1141.87,985.132,1.08119,89.9626,100,5.72058e-05,0.0060051,0.006288,0,-0.333601,0,1.33874,
5,30,7, 05/30 08,0,0,0.295684,0,0,0.0179622,0,1.16957,0.566567,0.198026,0,0.313646,2.24781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03116,1141.87,985.132,0.279002,89.9626,100,1.4762e-05,0.0060051,0.006288,0,-1.26212,0,0.477362,
5,30,8, 05/30 09,0,0,0.295684,0,0,0.319188,0,1.12636,0.70841,0.164216,0,0.614872,2.61386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90359,1141.87,985.132,0.103295,89.9626,100,5.46534e-06,0.0060051,0.006288,0,-2.17328,0,0.377169,
5,30,9, 05/30 10,0,0,0.295684,0,0,0.0257728,0,1.10585,1.14538,0.140067,0,0.321457,2.71276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81474,1141.87,985.132,0.0883646,89.9626,100,4.67537e-06,0.0060051,0.006288,0,-3.47756,0,0.307385,
5,30,10, 05/30 11,0,0,0.295684,0,0,0.641494,0,1.12328,4.98983,0.130407,0,0.937178,7.1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8111,1141.87,985.132,0.0761345,89.9626,100,4.02828e-06,0.0060051,0.006288,0,-3.97961,0,0.304526,
5,30,11, 05/30 12,0,0,0.295684,0,0,1.68981,0,1.10408,5.77195,0.120747,0,1.98549,8.98227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80019,1141.87,985.132,0.0761345,89.9626,100,4.02828e-06,0.0060051,0.006288,0,-7.12608,0,0.295962,
5,30,12, 05/30 13,0,0,0.295684,0,0,1.82016,0,1.0988,0.791372,0.101428,0,2.11585,4.10745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80821,1141.87,985.132,0.0761345,89.9626,100,4.02828e-06,0.0060051,0.006288,0,-11.4315,0,0.302257,
5,30,13, 05/30 14,0,0,0.295684,0,0,1.79892,0,1.13214,0.777413,0.101428,0,2.0946,4.10558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80842,1141.87,985.132,0.0808994,89.9626,100,4.28039e-06,0.0060051,0.006288,0,-11.0992,0,0.302424,
5,30,14, 05/30 15,0,0,0.295684,0,0,1.44586,0,1.18406,0.787279,0.101428,0,1.74154,3.81431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78866,1141.87,985.132,0.0883646,89.9626,100,4.67537e-06,0.0060051,0.006288,0,-9.8981,0,0.286902,
5,30,15, 05/30 16,0,0,0.295684,0,0,0.00320457,0,1.24333,0.82021,0.125577,0,0.298888,2.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82462,1141.87,985.132,0.0883646,89.9626,100,4.67537e-06,0.0060051,0.006288,0,-8.48759,0,0.315144,
5,30,16, 05/30 17,0,0,0.295684,0,0,0.311538,0,1.37921,1.13867,0.149727,0,0.607222,3.27483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85099,1141.87,985.132,0.100807,89.9626,100,5.33367e-06,0.0060051,0.006288,0,-6.26079,0,0.335859,
5,30,17, 05/30 18,0,0,0.295684,0,0,0.748474,0,1.533,3.21871,0.212515,0,1.04416,6.00838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92643,1141.87,985.132,0.124737,89.9626,100,6.59983e-06,0.0060051,0.006288,0,-2.73879,0,0.395107,
5,30,18, 05/30 19,0,0,0.295684,0,0,1.41782,0,1.63877,4.094,0.405711,0,1.7135,7.85198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34178,1141.87,985.132,0.765075,89.9626,100,4.04801e-05,0.0060051,0.006288,0,-0.675233,0,0.721315,
5,30,19, 05/30 20,0,0,0.295684,0,0,0.934984,0,1.704,3.06872,0.565097,0,1.23067,6.56849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16765,1141.87,985.132,1.11054,89.9626,100,5.87588e-05,0.0060051,0.006288,0,-0.0781413,0,1.36994,
5,30,20, 05/30 21,0,0,0.295684,0,0,0.523251,0,1.76587,0.677071,0.545777,0,0.818935,3.80765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16745,1141.87,985.132,1.11054,89.9626,100,5.87588e-05,0.0060051,0.006288,0,0,0,1.36979,
5,30,21, 05/30 22,0,0,0.295684,0,0,0.293287,0,1.75647,0.92244,0.46367,0,0.588971,3.73155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.169,1141.87,985.132,1.11054,89.9626,100,5.87588e-05,0.0060051,0.006288,0,0,0,1.371,
5,30,22, 05/30 23,0,0,0.295684,0,0,0,0,1.5799,1.14414,0.304283,0,0.295684,3.32401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16959,1141.87,985.132,1.11054,89.9626,100,5.87588e-05,0.0060051,0.006288,0,0,0,1.37146,
5,30,23, 05/30 24,0,0,0.295684,0,0,0.166195,0,1.34627,2.66963,0.188366,0,0.461879,4.66615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17625,1141.87,985.132,1.11231,89.9626,100,5.88524e-05,0.0060051,0.006288,0,0,0,1.3767,
5,30,24, 05/31 01,0,0,0.295684,0,0,0.625924,0,1.10496,0.461867,0.111087,0,0.921608,2.59952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17309,1141.87,985.132,1.11069,89.9626,100,5.87665e-05,0.0060051,0.006288,0,0,0,1.37421,
5,31,1, 05/31 02,0,0,0.295684,0,0,0.450033,0,1.01167,0.436782,0.0917679,0,0.745717,2.28594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24054,1141.87,985.132,1.17784,89.9626,100,6.23196e-05,0.0060051,0.006288,0,0,0,1.42719,
5,31,2, 05/31 03,0,0,0.295684,0,0,1.44245,0,0.955077,0.424916,0.0724484,0,1.73814,3.19058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24051,1141.87,985.132,1.17784,89.9626,100,6.23196e-05,0.0060051,0.006288,0,0,0,1.42716,
5,31,3, 05/31 04,0,0,0.295684,0,0,0.142375,0,0.951717,0.415868,0.082108,0,0.438059,1.88775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24052,1141.87,985.132,1.17784,89.9626,100,6.23196e-05,0.0060051,0.006288,0,0,0,1.42717,
5,31,4, 05/31 05,0,0,0.295684,0,0,0,0,0.90576,0.408569,0.101428,0,0.295684,1.71144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24058,1141.87,985.132,1.17784,89.9626,100,6.23196e-05,0.0060051,0.006288,0,0,0,1.42722,
5,31,5, 05/31 06,0,0,0.295684,0,0,0,0,0.973739,0.418139,0.149727,0,0.295684,1.83729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24053,1141.87,985.132,1.17784,89.9626,100,6.23196e-05,0.0060051,0.006288,0,0,0,1.42718,
5,31,6, 05/31 07,0,0,0.295684,0,0,0.474701,0,1.08294,0.603997,0.202855,0,0.770385,2.66018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17851,1141.87,985.132,1.15235,89.9626,100,6.09707e-05,0.0060051,0.006288,0,-0.235455,0,1.37847,
5,31,7, 05/31 08,0,0,0.295684,0,0,0.817303,0,1.16957,2.04051,0.198026,0,1.11299,4.52109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73046,1141.87,985.132,0.637828,89.9626,100,3.37475e-05,0.0060051,0.006288,0,-0.930978,0,1.02658,
5,31,8, 05/31 09,0,0,0.295684,0,0,0.690651,0,1.12636,3.01526,0.164216,0,0.986335,5.29217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5934,1141.87,985.132,0.383625,89.9626,100,2.02976e-05,0.0060051,0.006288,0,-1.41687,0,0.918938,
5,31,9, 05/31 10,0,0,0.295684,0,0,1.66454,0,1.10585,4.11022,0.140067,0,1.96022,7.31636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48359,1141.87,985.132,0.308689,89.9626,100,1.63327e-05,0.0060051,0.006288,0,-2.00896,0,0.832693,
5,31,10, 05/31 11,0,0,0.295684,0,0,1.23306,0,1.12328,1.03113,0.130407,0,1.52874,3.81356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50857,1141.87,985.132,0.305985,89.9626,100,1.61897e-05,0.0060051,0.006288,0,-1.18023,0,0.852311,
5,31,11, 05/31 12,0,0,0.295684,0,0,1.07946,0,1.10408,2.17441,0.120747,0,1.37515,4.77438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4738,1141.87,985.132,0.286348,89.9626,100,1.51507e-05,0.0060051,0.006288,0,-3.34585,0,0.825004,
5,31,12, 05/31 13,0,0,0.295684,0,0,0.681834,0,1.0988,2.17578,0.101428,0,0.977518,4.35353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47658,1141.87,985.132,0.281411,89.9626,100,1.48895e-05,0.0060051,0.006288,0,-4.8677,0,0.827185,
5,31,13, 05/31 14,0,0,0.295684,0,0,0,0,1.13214,0.773419,0.101428,0,0.295684,2.30267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48448,1141.87,985.132,0.295777,89.9626,100,1.56496e-05,0.0060051,0.006288,0,-2.79492,0,0.833388,
5,31,14, 05/31 15,0,0,0.295684,0,0,1.13935,0,1.18406,0.782706,0.101428,0,1.43503,3.50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48711,1141.87,985.132,0.305395,89.9626,100,1.61584e-05,0.0060051,0.006288,0,-4.12664,0,0.835459,
5,31,15, 05/31 16,0,0,0.295684,0,0,1.19877,0,1.24333,0.815926,0.125577,0,1.49446,3.67929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47361,1141.87,985.132,0.307777,89.9626,100,1.62845e-05,0.0060051,0.006288,0,-3.79828,0,0.824856,
5,31,16, 05/31 17,0,0,0.295684,0,0,1.47925,0,1.37921,1.1891,0.149727,0,1.77494,4.49298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47914,1141.87,985.132,0.312542,89.9626,100,1.65366e-05,0.0060051,0.006288,0,-3.2046,0,0.829197,
5,31,17, 05/31 18,0,0,0.295684,0,0,0.532331,0,1.533,3.50527,0.212515,0,0.828015,6.0788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58612,1141.87,985.132,0.388268,89.9626,100,2.05433e-05,0.0060051,0.006288,0,-2.9202,0,0.913218,
5,31,18, 05/31 19,0,0,0.295684,0,0,0.30528,0,1.63877,2.38486,0.405711,0,0.600964,5.03031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11493,1141.87,985.132,1.08718,89.9626,100,5.75226e-05,0.0060051,0.006288,0,-1.29936,0,1.32853,
5,31,19, 05/31 20,0,0,0.295684,0,0,0,0,1.704,1.97873,0.565097,0,0.295684,4.54351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2432,1141.87,985.132,1.18565,89.9626,100,6.27325e-05,0.0060051,0.006288,0,-0.203666,0,1.42928,
5,31,20, 05/31 21,0,0,0.295684,0,0,0.414434,0,1.76587,0.673809,0.545777,0,0.710118,3.69557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24285,1141.87,985.132,1.18565,89.9626,100,6.27325e-05,0.0060051,0.006288,0,0,0,1.429,
5,31,21, 05/31 22,0,0,0.295684,0,0,0.663162,0,1.75647,0.56415,0.46367,0,0.958845,3.74313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24502,1141.87,985.132,1.18944,89.9626,100,6.29334e-05,0.0060051,0.006288,0,0,0,1.43071,
5,31,22, 05/31 23,0,0,0.295684,0,0,0.364806,0,1.5799,0.51176,0.304283,0,0.660489,3.05644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2458,1141.87,985.132,1.18944,89.9626,100,6.29334e-05,0.0060051,0.006288,0,0,0,1.43132,
5,31,23, 05/31 24,0,0,0.295684,0,0,0.534274,0,1.34627,0.482649,0.188366,0,0.829958,2.84725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25098,1141.87,985.132,1.20297,89.9626,100,6.36492e-05,0.0060051,0.006288,0,0,0,1.43538,
5,31,24, 06/01 01,0,0,0.295684,0,0,0.229574,0,1.05866,0.451654,0.105798,0,0.525258,2.14137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24436,1141.87,985.132,1.18471,89.9626,100,6.26828e-05,0.0060051,0.006288,0,0,0,1.43019,
6,1,1, 06/01 02,0,0,0.295684,0,0,0.0234985,0,0.957796,0.432588,0.0873981,0,0.319182,1.79696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30324,1138.34,945.887,1.3591,89.9626,100,7.19102e-05,0.0060051,0.006288,0,0,0,1.47643,
6,1,2, 06/01 03,0,0,0.295684,0,0,0.408635,0,0.919097,0.420788,0.0689983,0,0.704319,2.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30424,1138.34,945.887,1.3591,89.9626,100,7.19102e-05,0.0060051,0.006288,0,0,0,1.47722,
6,1,3, 06/01 04,0,0,0.295684,0,0,1.1066,0,0.912446,0.414486,0.0781982,0,1.40229,2.80742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30341,1138.34,945.887,1.35736,89.9626,100,7.18179e-05,0.0060051,0.006288,0,0,0,1.47656,
6,1,4, 06/01 05,0,0,0.295684,0,0,0.0968629,0,0.871833,0.408178,0.0965977,0,0.392547,1.76916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30344,1138.34,945.887,1.35736,89.9626,100,7.18179e-05,0.0060051,0.006288,0,0,0,1.47659,
6,1,5, 06/01 06,0,0,0.295684,0,0,0.160859,0,0.936235,0.479599,0.142597,0,0.456543,2.01497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30443,1138.34,945.887,1.35736,89.9626,100,7.18179e-05,0.0060051,0.006288,0,0,0,1.47736,
6,1,6, 06/01 07,0,0,0.295684,0,0,0.198355,0,1.06121,0.540447,0.193195,0,0.494038,2.28889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04322,1138.34,945.887,1.26624,89.9626,100,6.69968e-05,0.0060051,0.006288,0,-0.127481,0,1.27222,
6,1,7, 06/01 08,0,0,0.295684,0,0,0,0,1.14866,1.01556,0.188596,0,0.295684,2.6485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31585,1138.34,945.887,0.481644,89.9626,100,2.54838e-05,0.0060051,0.006288,0,-0.573307,0,0.700954,
6,1,8, 06/01 09,0,0,0.295684,0,0,0.403353,0,1.08917,1.03956,0.156396,0,0.699036,2.98416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21421,1138.34,945.887,0.203686,89.9626,100,1.0777e-05,0.0060051,0.006288,0,-1.14269,0,0.621122,
6,1,9, 06/01 10,0,0,0.295684,0,0,1.40363,0,1.04044,1.80037,0.133397,0,1.69932,4.67351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19608,1138.34,945.887,0.18368,89.9626,100,9.71853e-06,0.0060051,0.006288,0,-2.05914,0,0.606882,
6,1,10, 06/01 11,0,0,0.295684,0,0,0.691553,0,1.04939,1.59292,0.124197,0,0.987237,3.75374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19648,1138.34,945.887,0.14558,89.9626,100,7.70262e-06,0.0060051,0.006288,0,-2.90461,0,0.607197,
6,1,11, 06/01 12,0,0,0.295684,0,0,0.243404,0,1.04939,0.579401,0.114997,0,0.539087,2.28287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16195,1138.34,945.887,0.10664,89.9626,100,5.64231e-06,0.0060051,0.006288,0,-5.68183,0,0.58008,
