,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
7,11,1, 07/11 02,0,0.0218672,0.298543,0,0,0.252706,0,1.01398,0.456798,0.089583,0,0.573116,2.13348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93606,1136.34,924.971,2.72235,89.9626,100,0.00014404,0.0060051,0.006288,0,0,0,1.97344,
7,11,2, 07/11 03,0,0.000441788,0.292481,0,0,0.432626,0,0.956522,0.44454,0.0707235,0,0.725549,2.19733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93654,1136.34,924.971,2.72064,89.9626,100,0.000143949,0.0060051,0.006288,0,0,0,1.97382,
7,11,3, 07/11 04,0,0,0.292356,0,0,0,0,0.953457,0.435618,0.0801531,0,0.292356,1.76158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93655,1136.34,924.971,2.72064,89.9626,100,0.000143949,0.0060051,0.006288,0,0,0,1.97383,
7,11,4, 07/11 05,0,0,0.292356,0,0,0,0,0.907858,0.430939,0.0990126,0,0.292356,1.73017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93518,1136.34,924.971,2.71501,89.9626,100,0.000143651,0.0060051,0.006288,0,0,0,1.97275,
7,11,5, 07/11 06,0,0,0.292356,0,0,0.266194,0,0.973996,0.442449,0.146162,0,0.55855,2.12116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93658,1136.34,924.971,2.71501,89.9626,100,0.000143651,0.0060051,0.006288,0,0,0,1.97385,
7,11,6, 07/11 07,0,0,0.292356,0,0,0.480579,0,1.08134,0.489448,0.198026,0,0.772935,2.54175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93683,1136.34,924.971,2.719,89.9626,100,0.000143862,0.0060051,0.006288,0,-0.162563,0,1.97404,
7,11,7, 07/11 08,0,0,0.292356,0,0,0,0,1.16806,0.608985,0.193311,0,0.292356,2.26271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42792,1136.34,924.971,2.05984,89.9626,100,0.000108986,0.0060051,0.006288,0,-0.837133,0,1.57436,
7,11,8, 07/11 09,0,0,0.292356,0,0,0,0,1.12876,0.752715,0.160306,0,0.292356,2.33413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59169,1136.34,924.971,1.10894,89.9626,100,5.8674e-05,0.0060051,0.006288,0,-1.6388,0,0.917592,
7,11,9, 07/11 10,0,0,0.292356,0,0,0.259721,0,1.11065,0.756943,0.136732,0,0.552077,2.55641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39823,1136.34,924.971,0.47732,89.9626,100,2.5255e-05,0.0060051,0.006288,0,-3.20727,0,0.765647,
7,11,10, 07/11 11,0,0,0.292356,0,0,0.660527,0,1.12685,0.993635,0.127302,0,0.952884,3.20067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4172,1136.34,924.971,0.455412,89.9626,100,2.40959e-05,0.0060051,0.006288,0,-6.75538,0,0.780552,
7,11,11, 07/11 12,0,0.0895607,0.313728,0,0,1.39747,0,1.10619,2.98009,0.117872,0,1.80076,6.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37429,1136.34,924.971,0.45098,89.9626,100,2.38613e-05,0.0060051,0.006288,0,-10.5378,0,0.746849,
7,11,12, 07/11 13,0,0.334354,0.371808,0,0,0.60903,0,1.10118,1.01668,0.0990126,0,1.31519,3.53206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39223,1136.34,924.971,0.463971,89.9626,100,2.45487e-05,0.0060051,0.006288,0,-11.4004,0,0.760942,
7,11,13, 07/11 14,0,0.624447,0.437075,0,0,0.109747,0,1.13424,3.00921,0.0990126,0,1.17127,5.41373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39179,1136.34,924.971,0.466798,89.9626,100,2.46983e-05,0.0060051,0.006288,0,-11.3612,0,0.760591,
7,11,14, 07/11 15,0,0.849492,0.485112,0,0,0.7133,0,1.18604,7.72356,0.0990126,0,2.0479,11.0565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38568,1136.34,924.971,0.472723,89.9626,100,2.50118e-05,0.0060051,0.006288,0,-10.6245,0,0.755795,
7,11,15, 07/11 16,0,0.691354,0.45368,0,0,1.11399,0,1.24537,3.8707,0.122587,0,2.25903,7.49768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40657,1136.34,924.971,0.491299,89.9626,100,2.59947e-05,0.0060051,0.006288,0,-9.23756,0,0.772199,
7,11,16, 07/11 17,0,0.622036,0.441782,0,0,0.667847,0,1.37891,1.01185,0.146162,0,1.73167,4.26859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4218,1136.34,924.971,0.575851,89.9626,100,3.04683e-05,0.0060051,0.006288,0,-7.15263,0,0.784166,
7,11,17, 07/11 18,0,0.933141,0.51894,0,0,0,0,1.52999,1.29651,0.207455,0,1.45208,4.48604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48835,1136.34,924.971,0.614429,89.9626,100,3.25095e-05,0.0060051,0.006288,0,-4.48504,0,0.836428,
7,11,18, 07/11 19,0,1.19978,0.594817,0,0,2.16465,0,1.63553,2.20192,0.396051,0,3.95925,8.19276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8795,1136.34,924.971,1.40672,89.9626,100,7.44298e-05,0.0060051,0.006288,0,-1.57731,0,1.14363,
7,11,19, 07/11 20,0,1.13286,0.594574,0,0,1.52695,0,1.70107,2.43007,0.551643,0,3.25439,7.93717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97018,1136.34,924.971,2.82237,89.9626,100,0.000149332,0.0060051,0.006288,0,-0.150407,0,2.00024,
7,11,20, 07/11 21,0,0.669567,0.480283,0,0,2.22548,0,1.76353,3.77739,0.532782,0,3.37533,9.44903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.971,1136.34,924.971,2.82073,89.9626,100,0.000149245,0.0060051,0.006288,0,0,0,2.00088,
7,11,21, 07/11 22,0,0.386851,0.405259,0,0,1.55351,0,1.75606,6.1844,0.452629,0,2.34562,10.7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93639,1136.34,924.971,2.72401,89.9626,100,0.000144127,0.0060051,0.006288,0,0,0,1.9737,
7,11,22, 07/11 23,0,0,0.292356,0,0,0.540175,0,1.58193,1.13642,0.297038,0,0.832531,3.84792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93691,1136.34,924.971,2.72235,89.9626,100,0.00014404,0.0060051,0.006288,0,0,0,1.9741,
7,11,23, 07/11 24,0,0.040836,0.304556,0,0,0.0583,0,1.34642,0.503411,0.183881,0,0.403692,2.4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9421,1136.34,924.971,2.7425,89.9626,100,0.000145106,0.0060051,0.006288,0,0,0,1.97819,
7,11,24, 07/12 01,0,0.00659971,0.294335,0,0,0,0,1.10757,0.484559,0.108443,0,0.300935,2.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93893,1136.34,924.971,2.7344,89.9626,100,0.000144677,0.0060051,0.006288,0,0,0,1.97569,
7,12,1, 07/12 02,0,0,0.292356,0,0,0.0165811,0,1.01398,0.456713,0.089583,0,0.308937,1.86921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79924,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86599,
7,12,2, 07/12 03,0,0,0.292356,0,0,1.03716,0,0.956522,0.873586,0.0707235,0,1.32951,3.23034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79922,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86597,
7,12,3, 07/12 04,0,0,0.292356,0,0,0.668989,0,0.953457,0.730549,0.0801531,0,0.961346,2.7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79923,1136.34,924.971,2.43264,89.9626,100,0.000128711,0.0060051,0.006288,0,0,0,1.86597,
7,12,4, 07/12 05,0,0,0.292356,0,0,0.104236,0,0.907858,0.42967,0.0990126,0,0.396592,1.83313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79785,1136.34,924.971,2.42236,89.9626,100,0.000128167,0.0060051,0.006288,0,0,0,1.86489,
7,12,5, 07/12 06,0,0,0.292356,0,0,0,0,0.973996,0.440471,0.146162,0,0.292356,1.85299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79794,1136.34,924.971,2.4269,89.9626,100,0.000128407,0.0060051,0.006288,0,0,0,1.86496,
7,12,6, 07/12 07,0,0,0.292356,0,0,0,0,1.08134,0.486395,0.198026,0,0.292356,2.05812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70589,1136.34,924.971,2.33068,89.9626,100,0.000123316,0.0060051,0.006288,0,-0.2574,0,1.79267,
7,12,7, 07/12 08,0,0,0.292356,0,0,0.354055,0,1.16806,0.605124,0.193311,0,0.646412,2.61291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44603,1136.34,924.971,0.966806,89.9626,100,5.11537e-05,0.0060051,0.006288,0,-1.90764,0,0.803192,
7,12,8, 07/12 09,0,0,0.292356,0,0,0.989915,0,1.12876,0.898964,0.160306,0,1.28227,3.4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0268,1136.34,924.971,0.246404,89.9626,100,1.30373e-05,0.0060051,0.006288,0,-4.7776,0,0.473938,
7,12,9, 07/12 10,0,0,0.292356,0,0,1.36149,0,1.11065,3.40882,0.136732,0,1.65384,6.31005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94976,1136.34,924.971,0.154373,89.9626,100,8.16787e-06,0.0060051,0.006288,0,-7.43274,0,0.41343,
7,12,10, 07/12 11,0,0.201435,0.337958,0,0,1.77578,0,1.12685,13.1156,0.127302,0,2.31517,16.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93481,1136.34,924.971,0.152059,89.9626,100,8.04546e-06,0.0060051,0.006288,0,-9.34928,0,0.401684,
7,12,11, 07/12 12,0,0.36669,0.374191,0,0,1.6403,0,1.10619,4.10846,0.117872,0,2.38118,7.7137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95327,1136.34,924.971,0.149677,89.9626,100,7.91941e-06,0.0060051,0.006288,0,-10.5142,0,0.416184,
7,12,12, 07/12 13,0,0.429515,0.385997,0,0,0.928453,0,1.10118,3.10695,0.0990126,0,1.74396,6.0511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.924,1136.34,924.971,0.154548,89.9626,100,8.17712e-06,0.0060051,0.006288,0,-11.3306,0,0.393195,
7,12,13, 07/12 14,0,0.860869,0.479843,0,0,0.0277404,0,1.13424,3.81713,0.0990126,0,1.36845,6.41883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95092,1136.34,924.971,0.154548,89.9626,100,8.17712e-06,0.0060051,0.006288,0,-11.2658,0,0.414337,
7,12,14, 07/12 15,0,0.925411,0.495858,0,0,0.118738,0,1.18604,3.47742,0.0990126,0,1.54001,6.30248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92925,1136.34,924.971,0.156861,89.9626,100,8.29953e-06,0.0060051,0.006288,0,-10.6397,0,0.397319,
7,12,15, 07/12 16,0,1.10208,0.535612,0,0,0.92692,0,1.24537,2.43723,0.122587,0,2.56461,6.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98767,1136.34,924.971,0.159244,89.9626,100,8.42558e-06,0.0060051,0.006288,0,-9.25754,0,0.443199,
7,12,16, 07/12 17,0,1.19814,0.563527,0,0,0.513342,0,1.37891,3.21308,0.146162,0,2.27501,7.01317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97405,1136.34,924.971,0.161732,89.9626,100,8.55725e-06,0.0060051,0.006288,0,-7.14659,0,0.432503,
7,12,17, 07/12 18,0,1.12855,0.561513,0,0,0.176346,0,1.52999,1.94009,0.207455,0,1.86641,5.54395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0474,1136.34,924.971,0.224387,89.9626,100,1.18723e-05,0.0060051,0.006288,0,-4.49447,0,0.490117,
7,12,18, 07/12 19,0,1.11617,0.57034,0,0,0.521286,0,1.63553,1.2585,0.396051,0,2.2078,5.49788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61228,1136.34,924.971,0.91141,89.9626,100,4.82227e-05,0.0060051,0.006288,0,-1.56623,0,0.933761,
7,12,19, 07/12 20,0,1.05666,0.564453,0,0,0.797294,0,1.70107,1.17434,0.551643,0,2.4184,5.84545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83002,1136.34,924.971,2.52602,89.9626,100,0.000133652,0.0060051,0.006288,0,-0.139899,0,1.89016,
7,12,20, 07/12 21,0,0.7318,0.486026,0,0,1.11966,0,1.76353,2.71788,0.532782,0,2.33748,7.35168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82974,1136.34,924.971,2.52309,89.9626,100,0.000133496,0.0060051,0.006288,0,0,0,1.88993,
7,12,21, 07/12 22,0,0.424595,0.407237,0,0,1.0104,0,1.75606,0.796583,0.452629,0,1.84223,4.8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79956,1136.34,924.971,2.4312,89.9626,100,0.000128635,0.0060051,0.006288,0,0,0,1.86623,
7,12,22, 07/12 23,0,0.305599,0.375718,0,0,0.291682,0,1.58193,0.546165,0.297038,0,0.972999,3.39813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79818,1136.34,924.971,2.43251,89.9626,100,0.000128704,0.0060051,0.006288,0,0,0,1.86515,
7,12,23, 07/12 24,0,0.190297,0.344712,0,0,0.590005,0,1.34642,0.503756,0.183881,0,1.12501,3.15907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71526,1136.34,924.971,2.44372,89.9626,100,0.000129297,0.0060051,0.006288,0.000463,0,0,4.15619,
7,12,24, 07/13 01,0,0.100138,0.320484,0,0,0.208068,0,1.10377,0.480624,0.108443,0,0.62869,2.32153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8963,1136.34,924.971,2.43507,89.9626,100,0.000128839,0.0060051,0.006288,0.000809449,0,0,5.86915,
7,13,1, 07/13 02,0,0.0319065,0.301499,0,0,0,0,0.999587,0.456942,0.089583,0,0.333405,1.87952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74331,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,7.82e-05,0,0,1.82206,
7,13,2, 07/13 03,0,0,0.292356,0,0,0,0,0.95966,0.445292,0.0707235,0,0.292356,1.76803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5292,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,4.47e-05,0,0,1.6539,
7,13,3, 07/13 04,0,0,0.292356,0,0,0,0,0.952792,0.438401,0.0801531,0,0.292356,1.7637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39244,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54649,
7,13,4, 07/13 05,0,0,0.292356,0,0,0.182415,0,0.910996,0.434463,0.0990126,0,0.474771,1.91924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39253,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54656,
7,13,5, 07/13 06,0,0,0.292356,0,0,0.0576428,0,0.977132,0.513409,0.146162,0,0.349999,1.9867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39255,1136.34,924.971,1.77479,89.9626,100,9.39043e-05,0.0060051,0.006288,0,0,0,1.54658,
7,13,6, 07/13 07,0,0,0.292356,0,0,0,0,1.10566,0.750644,0.198026,0,0.292356,2.34669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35305,1136.34,924.971,1.73117,89.9626,100,9.1596e-05,0.0060051,0.006288,0,-0.231347,0,1.51555,
7,13,7, 07/13 08,0,0,0.292356,0,0,0.189264,0,1.19618,2.46437,0.193311,0,0.481621,4.33548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0152,1136.34,924.971,0.391085,89.9626,100,2.06923e-05,0.0060051,0.006288,0,-1.86916,0,0.464824,
7,13,8, 07/13 09,0,0.151086,0.328714,0,0,1.35343,0,1.13555,3.44076,0.160306,0,1.83323,6.56985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90563,1136.34,924.971,0.133064,89.9626,100,7.0404e-06,0.0060051,0.006288,0,-4.70288,0,0.378771,
7,13,9, 07/13 10,0,0.466667,0.395008,0,0,1.99174,0,1.08619,2.44823,0.136732,0,2.85341,6.52456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88459,1136.34,924.971,0.126859,89.9626,100,6.71211e-06,0.0060051,0.006288,0,-7.11987,0,0.362244,
7,13,10, 07/13 11,0,0.592472,0.412727,0,0,1.57541,0,1.09552,3.67148,0.127302,0,2.58061,7.47491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87837,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-8.89738,0,0.357363,
7,13,11, 07/13 12,0,1.02878,0.493093,0,0,0.503222,0,1.09552,1.32615,0.117872,0,2.02509,4.56463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87278,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-10.2903,0,0.352971,
7,13,12, 07/13 13,0,1.36902,0.554774,0,0,0.091842,0,1.10424,0.65616,0.0990126,0,2.01564,3.87506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8835,1136.34,924.971,0.126054,89.9626,100,6.66953e-06,0.0060051,0.006288,0,-11.0253,0,0.361389,
7,13,13, 07/13 14,0,1.6321,0.603513,0,0,0.764326,0,1.12671,0.635401,0.0990126,0,2.99994,4.86107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83939,1136.34,924.971,0.130925,89.9626,100,6.92725e-06,0.0060051,0.006288,0,-10.9129,0,0.326742,
7,13,14, 07/13 15,0,1.74464,0.63214,0,0,0.117878,0,1.16172,0.641083,0.0990126,0,2.49466,4.39647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90366,1136.34,924.971,0.140492,89.9626,100,7.43342e-06,0.0060051,0.006288,0,-10.1598,0,0.377221,
7,13,15, 07/13 16,0,1.67277,0.632781,0,0,0,0,1.18978,0.747816,0.122587,0,2.30555,4.36574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84777,1136.34,924.971,0.157561,89.9626,100,8.33654e-06,0.0060051,0.006288,0,-8.87846,0,0.333329,
7,13,16, 07/13 17,0,1.6943,0.647311,0,0,0,0,1.32712,1.12229,0.146162,0,2.34162,4.93719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87915,1136.34,924.971,0.169722,89.9626,100,8.97999e-06,0.0060051,0.006288,0,-6.89819,0,0.35797,
7,13,17, 07/13 18,0,1.83437,0.68161,0,0,0,0,1.5094,1.59473,0.207455,0,2.51598,5.82757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98036,1136.34,924.971,0.280037,89.9626,100,1.48167e-05,0.0060051,0.006288,0,-4.29503,0,0.437462,
7,13,18, 07/13 19,0,1.86149,0.703623,0,0,0,0,1.63926,1.81133,0.396051,0,2.56511,6.41175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34309,1136.34,924.971,0.750569,89.9626,100,3.97126e-05,0.0060051,0.006288,0,-1.51005,0,0.722345,
7,13,19, 07/13 20,0,1.57334,0.65955,0,0,0.12262,0,1.72919,3.27308,0.551643,0,2.35551,7.90942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41959,1136.34,924.971,1.85925,89.9626,100,9.83729e-05,0.0060051,0.006288,0,-0.167101,0,1.56781,
7,13,20, 07/13 21,0,1.03867,0.548101,0,0,1.01246,0,1.80538,0.764801,0.532782,0,2.59923,5.7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5989,1136.34,924.971,1.85925,89.9626,100,9.83729e-05,0.0060051,0.006288,4.98e-06,0,0,9.56253,
7,13,21, 07/13 22,0,0.838047,0.507463,0,0,0.985459,0,1.80171,1.07219,0.452629,0,2.33097,5.6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.636,1136.34,924.971,1.7869,89.9626,100,9.45447e-05,0.0060051,0.006288,4.64e-07,0,0,9.59164,
7,13,22, 07/13 23,0,0.672538,0.464099,0,0,1.71206,0,1.60632,1.09597,0.297038,0,2.8487,5.84803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4671,1136.34,924.971,1.78518,89.9626,100,9.44538e-05,0.0060051,0.006288,0.000175747,0,0,7.10285,
7,13,23, 07/13 24,0,0.427024,0.402125,0,0,0.846899,0,1.37607,2.71216,0.183881,0,1.67605,5.94816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3629,1136.34,924.971,1.78709,89.9626,100,9.4555e-05,0.0060051,0.006288,0.000985171,0,0,7.80641,
7,13,24, 07/14 01,0,0.219699,0.350759,0,0,0.544497,0,1.10377,0.482115,0.108443,0,1.11495,2.80928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8763,1136.34,924.971,1.77611,89.9626,100,9.39738e-05,0.0060051,0.006288,0.000394888,0,0,3.49728,
7,14,1, 07/14 02,0,0.148118,0.332563,0,0,0.0304735,0,0.999587,0.458125,0.089583,0,0.511155,2.05845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2597,1136.34,924.971,1.55804,89.9626,100,8.2436e-05,0.0060051,0.006288,0,0,0,1.44224,
7,14,2, 07/14 03,0,0.0940981,0.318162,0,0,0.129718,0,0.95966,0.44649,0.0707235,0,0.541978,2.01885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2496,1136.34,924.971,1.55804,89.9626,100,8.2436e-05,0.0060051,0.006288,0,0,0,1.43431,
7,14,3, 07/14 04,0,0.0504649,0.306361,0,0,0.0971526,0,0.952792,0.439678,0.0801531,0,0.453979,1.9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24932,1136.34,924.971,1.55804,89.9626,100,8.2436e-05,0.0060051,0.006288,0,0,0,1.43409,
7,14,4, 07/14 05,0,0.0184431,0.297466,0,0,0,0,0.910996,0.436101,0.0990126,0,0.31591,1.76202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24909,1136.34,924.971,1.55804,89.9626,100,8.2436e-05,0.0060051,0.006288,0,0,0,1.4339,
