"MF88 Individual Supply + Individual Exhaust (ERV, WSHP)  /  Proposed  /  EX03_MF88_Central-WSHP_CZ09.cibd25x",002
"Wed 23-Sep-26   1:44:07 pm"
"x-ldPass","Hour"
"Month","Day","Hr","CW Loop-HtgLd (Btu)","ClgLd (Btu)","NetLd (Btu)","DemFlw (gpm)","ActualFlw (gpm)","NetLd (W)","FlowFrac"
1,18,4,0,-18754,-18754,3.74937,698.198,-5496.47,0.0440448
1,18,5,0,-11271.3,-11271.3,2.25341,698.198,-3303.43,0.0440448
1,18,6,0,-18116.7,-18116.7,3.62196,698.198,-5309.69,0.0440448
1,18,7,0,-32352.7,-32352.7,6.46808,698.198,-9482.03,0.0440448
1,18,8,0,-5177.2,-5177.2,1.03505,698.198,-1517.35,0.0440448
1,18,9,0,-26548.9,-26548.9,5.30777,698.198,-7781.05,0.0440448
1,18,10,0,-150377,-150377,30.064,698.198,-44073,0.0440448
1,18,11,0,-206792,-206792,41.3426,698.198,-60607.2,0.0440448
1,18,12,0,-226435,-226435,45.2698,698.198,-66364.3,0.0440448
1,18,13,0,-236784,-236784,47.3388,698.198,-69397.5,0.0440448
1,18,14,0,-280092,-280092,55.9971,698.198,-82090.2,0.0440448
1,18,15,0,-320674,-320674,64.1104,698.198,-93984,0.0440448
1,18,16,0,-330225,-330225,66.0198,698.198,-96783.3,0.0440448
1,18,17,0,-296912,-296912,59.3599,698.198,-87020.1,0.0440448
1,18,18,0,-220671,-220671,44.1175,698.198,-64675.1,0.0440448
1,18,19,0,-195513,-195513,39.0878,698.198,-57301.7,0.0440448
1,18,20,0,-148915,-148915,29.7718,698.198,-43644.6,0.0440448
1,18,21,0,-114098,-114098,22.8109,698.198,-33440.2,0.0440448
1,18,22,0,-84968,-84968,16.9871,698.198,-24902.7,0.0440448
1,18,23,0,-45768.6,-45768.6,9.15025,698.198,-13414,0.0440448
1,18,24,0,-51966.8,-51966.8,10.3894,698.198,-15230.6,0.0440448
1,19,1,0,-37087.4,-37087.4,7.41466,698.198,-10869.7,0.0440448
1,19,2,0,-22283.4,-22283.4,4.45499,698.198,-6530.89,0.0440448
1,19,3,0,-14808.6,-14808.6,2.96059,698.198,-4340.14,0.0440448
1,19,4,0,-10549.6,-10549.6,2.10913,698.198,-3091.92,0.0440448
1,19,5,0,-7087.93,-7087.93,1.41705,698.198,-2077.35,0.0440448
1,19,6,0,-12880.3,-12880.3,2.57509,698.198,-3775.01,0.0440448
1,19,7,0,-29479.4,-29479.4,5.89364,698.198,-8639.92,0.0440448
1,19,8,0,-5012.14,-5012.14,1.00205,698.198,-1468.98,0.0440448
1,19,9,0,-7625.1,-7625.1,1.52444,698.198,-2234.79,0.0440448
1,19,10,0,-85580,-85580,17.1095,698.198,-25082.1,0.0440448
1,19,11,0,-128861,-128861,25.7625,698.198,-37767.1,0.0440448
1,19,12,0,-184668,-184668,36.9196,698.198,-54123.1,0.0440448
1,19,13,0,-204655,-204655,40.9155,698.198,-59981,0.0440448
