,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
5,16,22, 05/16 23,0,0,0.240981,0,0,0,0,1.5799,0.494136,0.304283,0,0.240981,2.6193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08536,1141.87,985.132,1.03207,89.9626,100,5.4607e-05,0.0060051,0.006288,0,0,0,1.30532,
5,16,23, 05/16 24,0,0,0.240981,0,0,1.147,0,1.34627,0.470762,0.188366,0,1.38799,3.39339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08903,1141.87,985.132,1.04655,89.9626,100,5.53727e-05,0.0060051,0.006288,0,0,0,1.3082,
5,16,24, 05/17 01,0,0,0.240981,0,0,0.00534886,0,1.10496,0.44266,0.111087,0,0.24633,1.90503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09158,1141.87,985.132,1.03716,89.9626,100,5.48763e-05,0.0060051,0.006288,0,0,0,1.3102,
5,17,1, 05/17 02,0,0,0.240981,0,0,0.00886932,0,1.01167,0.418971,0.0917679,0,0.249851,1.77226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09191,1141.87,985.132,1.07641,89.9626,100,5.69529e-05,0.0060051,0.006288,0,0,0,1.31046,
5,17,2, 05/17 03,0,0,0.240981,0,0,1.1723,0,0.955077,0.407122,0.0724484,0,1.41328,2.84793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09245,1141.87,985.132,1.07641,89.9626,100,5.69529e-05,0.0060051,0.006288,0,0,0,1.31088,
5,17,3, 05/17 04,0,0,0.240981,0,0,0.389318,0,0.951717,0.398056,0.082108,0,0.630299,2.06218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0925,1141.87,985.132,1.0741,89.9626,100,5.68304e-05,0.0060051,0.006288,0,0,0,1.31092,
5,17,4, 05/17 05,0,0,0.240981,0,0,0.335992,0,0.90576,0.388241,0.101428,0,0.576973,1.9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09256,1141.87,985.132,1.07641,89.9626,100,5.69529e-05,0.0060051,0.006288,0,0,0,1.31097,
5,17,5, 05/17 06,0,0,0.240981,0,0,0.103701,0,0.973739,0.396976,0.149727,0,0.344683,1.86512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09268,1141.87,985.132,1.07641,89.9626,100,5.69529e-05,0.0060051,0.006288,0,0,0,1.31106,
5,17,6, 05/17 07,0,0,0.240981,0,0,0.333352,0,1.08294,0.430963,0.202855,0,0.574333,2.29109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08424,1141.87,985.132,1.07311,89.9626,100,5.67783e-05,0.0060051,0.006288,0,-0.236035,0,1.30443,
5,17,7, 05/17 08,0,0,0.240981,0,0,0,0,1.16957,0.542781,0.198026,0,0.240981,2.15136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93353,1141.87,985.132,0.215347,89.9626,100,1.1394e-05,0.0060051,0.006288,0,-1.04396,0,0.400683,
5,17,8, 05/17 09,0,0,0.240981,0,0,0,0,1.12636,0.693165,0.164216,0,0.240981,2.22472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83144,1141.87,985.132,0.114529,89.9626,100,6.05972e-06,0.0060051,0.006288,0,-1.79608,0,0.320505,
5,17,9, 05/17 10,0,0,0.240981,0,0,0.427188,0,1.10585,0.686098,0.140067,0,0.66817,2.60019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78879,1141.87,985.132,0.0900317,89.9626,100,4.76358e-06,0.0060051,0.006288,0,-3.4724,0,0.287008,
5,17,10, 05/17 11,0,0,0.240981,0,0,1.51776,0,1.12328,0.667814,0.130407,0,1.75874,3.68025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77418,1141.87,985.132,0.0898568,89.9626,100,4.75432e-06,0.0060051,0.006288,0,-7.58504,0,0.275535,
5,17,11, 05/17 12,0,0,0.240981,0,0,1.63996,0,1.10408,0.839086,0.120747,0,1.88094,3.94486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77807,1141.87,985.132,0.0850549,89.9626,100,4.50026e-06,0.0060051,0.006288,0,-4.81214,0,0.278584,
5,17,12, 05/17 13,0,0,0.240981,0,0,0.726039,0,1.0988,2.15933,0.101428,0,0.967021,4.32658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76758,1141.87,985.132,0.0850549,89.9626,100,4.50026e-06,0.0060051,0.006288,0,-9.37685,0,0.27035,
5,17,13, 05/17 14,0,0,0.240981,0,0,0.607093,0,1.13214,4.47888,0.101428,0,0.848074,6.56052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82223,1141.87,985.132,0.0825665,89.9626,100,4.3686e-06,0.0060051,0.006288,0,-9.53108,0,0.313268,
5,17,14, 05/17 15,0,0,0.240981,0,0,0.780775,0,1.18406,4.27599,0.101428,0,1.02176,6.58323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78116,1141.87,985.132,0.0825665,89.9626,100,4.3686e-06,0.0060051,0.006288,0,-4.56339,0,0.281011,
5,17,15, 05/17 16,0,0,0.240981,0,0,0.283293,0,1.24333,1.84085,0.125577,0,0.524275,3.73403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78229,1141.87,985.132,0.0875433,89.9626,100,4.63192e-06,0.0060051,0.006288,0,-8.76173,0,0.2819,
5,17,16, 05/17 17,0,0,0.240981,0,0,0.533978,0,1.37921,1.17251,0.149727,0,0.774959,3.4764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79081,1141.87,985.132,0.0898568,89.9626,100,4.75432e-06,0.0060051,0.006288,0,-6.78028,0,0.288591,
5,17,17, 05/17 18,0,0,0.240981,0,0,0,0,1.533,3.61899,0.212515,0,0.240981,5.60549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87032,1141.87,985.132,0.14982,89.9626,100,7.92697e-06,0.0060051,0.006288,0,-3.9543,0,0.351034,
5,17,18, 05/17 19,0,0,0.240981,0,0,1.21347,0,1.63877,3.60069,0.405711,0,1.45445,7.09962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38541,1141.87,985.132,0.560397,89.9626,100,2.96506e-05,0.0060051,0.006288,0,-1.17055,0,0.75558,
5,17,19, 05/17 20,0,0,0.240981,0,0,1.87148,0,1.704,3.0536,0.565097,0,2.11246,7.43516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08959,1141.87,985.132,1.07188,89.9626,100,5.67131e-05,0.0060051,0.006288,0,-0.126201,0,1.30863,
5,17,20, 05/17 21,0,0,0.240981,0,0,1.34896,0,1.76587,0.660727,0.545777,0,1.58994,4.56232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0917,1141.87,985.132,1.07188,89.9626,100,5.67131e-05,0.0060051,0.006288,0,0,0,1.31029,
5,17,21, 05/17 22,0,0,0.240981,0,0,0.530934,0,1.75647,0.550784,0.46367,0,0.771915,3.54284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09181,1141.87,985.132,1.07188,89.9626,100,5.67131e-05,0.0060051,0.006288,0,0,0,1.31038,
5,17,22, 05/17 23,0,0,0.240981,0,0,0,0,1.5799,0.890351,0.304283,0,0.240981,3.01552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09185,1141.87,985.132,1.07188,89.9626,100,5.67131e-05,0.0060051,0.006288,0,0,0,1.31041,
5,17,23, 05/17 24,0,0,0.240981,0,0,0.215575,0,1.34627,0.796839,0.188366,0,0.456557,2.78803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09795,1141.87,985.132,1.08647,89.9626,100,5.7485e-05,0.0060051,0.006288,0,0,0,1.3152,
5,17,24, 05/18 01,0,0,0.240981,0,0,0.391448,0,1.10166,0.430838,0.111087,0,0.632429,2.27602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09476,1141.87,985.132,1.07635,89.9626,100,5.69495e-05,0.0060051,0.006288,0,0,0,1.3127,
5,18,1, 05/18 02,0,0,0.240981,0,0,0.0887872,0,0.997674,0.414784,0.0917679,0,0.329769,1.83399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03452,1141.87,985.132,0.988214,89.9626,100,5.22864e-05,0.0060051,0.006288,0,0,0,1.26539,
5,18,2, 05/18 03,0,0,0.240981,0,0,0.197339,0,0.957682,0.402484,0.0724484,0,0.43832,1.87093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03452,1141.87,985.132,0.988214,89.9626,100,5.22864e-05,0.0060051,0.006288,0,0,0,1.26538,
5,18,3, 05/18 04,0,0,0.240981,0,0,0,0,0.951031,0.396225,0.082108,0,0.240981,1.67035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03454,1141.87,985.132,0.988214,89.9626,100,5.22864e-05,0.0060051,0.006288,0,0,0,1.2654,
5,18,4, 05/18 05,0,0,0.240981,0,0,0.232258,0,0.908362,0.387602,0.101428,0,0.47324,1.87063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0346,1141.87,985.132,0.988214,89.9626,100,5.22864e-05,0.0060051,0.006288,0,0,0,1.26545,
5,18,5, 05/18 06,0,0,0.240981,0,0,0.0234367,0,0.97634,0.452292,0.149727,0,0.264418,1.84278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03464,1141.87,985.132,0.988214,89.9626,100,5.22864e-05,0.0060051,0.006288,0,0,0,1.26548,
5,18,6, 05/18 07,0,0,0.240981,0,0,0.505296,0,1.10695,0.51504,0.202855,0,0.746277,2.57112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95994,1141.87,985.132,0.960089,89.9626,100,5.07983e-05,0.0060051,0.006288,0,-0.358102,0,1.20681,
5,18,7, 05/18 08,0,0,0.240981,0,0,2.28536,0,1.19688,0.706178,0.198026,0,2.52634,4.62742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80945,1141.87,985.132,0.124366,89.9626,100,6.58022e-06,0.0060051,0.006288,0,-2.26643,0,0.30323,
5,18,8, 05/18 09,0,0,0.240981,0,0,1.79768,0,1.13377,1.78004,0.164216,0,2.03866,5.11668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73558,1141.87,985.132,0.0471215,89.9626,100,2.4932e-06,0.0060051,0.006288,0,-5.24227,0,0.245216,
5,18,9, 05/18 10,0,0,0.240981,0,0,0.971341,0,1.08336,1.63127,0.140067,0,1.21232,4.06702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70128,1141.87,985.132,0.0397622,89.9626,100,2.10382e-06,0.0060051,0.006288,0,-7.76107,0,0.218276,
5,18,10, 05/18 11,0,0,0.240981,0,0,0.865126,0,1.09414,0.511126,0.130407,0,1.10611,2.84178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71155,1141.87,985.132,0.0373798,89.9626,100,1.97776e-06,0.0060051,0.006288,0,-9.43891,0,0.226338,
5,18,11, 05/18 12,0,0,0.240981,0,0,1.31702,0,1.09414,1.33315,0.120747,0,1.558,4.10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72536,1141.87,985.132,0.0373798,89.9626,100,1.97776e-06,0.0060051,0.006288,0,-10.8832,0,0.237191,
5,18,12, 05/18 13,0,0,0.240981,0,0,1.37214,0,1.10216,7.16051,0.101428,0,1.61312,9.97722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71272,1141.87,985.132,0.0373798,89.9626,100,1.97776e-06,0.0060051,0.006288,0,-11.4156,0,0.22726,
5,18,13, 05/18 14,0,0,0.240981,0,0,0.33472,0,1.12479,0.578086,0.101428,0,0.575702,2.38001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7363,1141.87,985.132,0.0373798,89.9626,100,1.97776e-06,0.0060051,0.006288,0,-11.2822,0,0.245783,
5,18,14, 05/18 15,0,0,0.240981,0,0,0,0,1.16005,0.59088,0.101428,0,0.240981,2.09334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74236,1141.87,985.132,0.0373798,89.9626,100,1.97776e-06,0.0060051,0.006288,0,-10.7123,0,0.250541,
5,18,15, 05/18 16,0,0,0.240981,0,0,0,0,1.18941,0.685232,0.125577,0,0.240981,2.2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73314,1141.87,985.132,0.0422506,89.9626,100,2.23548e-06,0.0060051,0.006288,0,-9.11069,0,0.243299,
5,18,16, 05/18 17,0,0,0.240981,0,0,0.00847831,0,1.32859,1.01481,0.149727,0,0.24946,2.74259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74986,1141.87,985.132,0.0446331,89.9626,100,2.36154e-06,0.0060051,0.006288,0,-6.76355,0,0.256429,
5,18,17, 05/18 18,0,0,0.240981,0,0,0.526243,0,1.51304,1.70126,0.212515,0,0.767224,4.19404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83635,1141.87,985.132,0.112613,89.9626,100,5.95834e-06,0.0060051,0.006288,0,-3.93918,0,0.324362,
5,18,18, 05/18 19,0,0,0.240981,0,0,0.654723,0,1.64282,3.59987,0.405711,0,0.895705,6.5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.072,1141.87,985.132,0.413533,89.9626,100,2.18801e-05,0.0060051,0.006288,0,-1.13896,0,0.509436,
5,18,19, 05/18 20,0,0,0.240981,0,0,0.806896,0,1.7313,1.57944,0.565097,0,1.04788,4.92371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0307,1141.87,985.132,0.991574,89.9626,100,5.24642e-05,0.0060051,0.006288,0,-0.108042,0,1.26239,
5,18,20, 05/18 21,0,0,0.240981,0,0,1.27871,0,1.80648,4.0301,0.545777,0,1.51969,7.90205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03248,1141.87,985.132,0.991574,89.9626,100,5.24642e-05,0.0060051,0.006288,0,0,0,1.26378,
5,18,21, 05/18 22,0,0,0.240981,0,0,0.536164,0,1.80037,0.582448,0.46367,0,0.777145,3.62363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03556,1141.87,985.132,0.991574,89.9626,100,5.24642e-05,0.0060051,0.006288,0,0,0,1.2662,
5,18,22, 05/18 23,0,0,0.240981,0,0,0.545575,0,1.60315,0.513727,0.304283,0,0.786556,3.20772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0333,1141.87,985.132,0.991574,89.9626,100,5.24642e-05,0.0060051,0.006288,0,0,0,1.26443,
5,18,23, 05/18 24,0,0,0.240981,0,0,0.928458,0,1.37268,0.47566,0.188366,0,1.16944,3.20614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03999,1141.87,985.132,1.00011,89.9626,100,5.29157e-05,0.0060051,0.006288,0,0,0,1.26968,
5,18,24, 05/19 01,0,0,0.240981,0,0,0.530813,0,1.10166,0.439909,0.111087,0,0.771795,2.42445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03486,1141.87,985.132,0.99667,89.9626,100,5.27338e-05,0.0060051,0.006288,0,0,0,1.26565,
5,19,1, 05/19 02,0,0,0.240981,0,0,0.137759,0,0.997674,0.422425,0.0917679,0,0.378741,1.89061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62192,1141.87,985.132,0.945295,89.9626,100,5.00156e-05,0.0060051,0.006288,0,0,0,0.941333,
5,19,2, 05/19 03,0,0,0.240981,0,0,0,0,0.957682,0.410251,0.0724484,0,0.240981,1.68136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61116,1141.87,985.132,0.945295,89.9626,100,5.00156e-05,0.0060051,0.006288,0,0,0,0.932885,
5,19,3, 05/19 04,0,0,0.240981,0,0,0,0,0.951031,0.403981,0.082108,0,0.240981,1.6781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61116,1141.87,985.132,0.945295,89.9626,100,5.00156e-05,0.0060051,0.006288,0,0,0,0.932884,
5,19,4, 05/19 05,0,0,0.240981,0,0,0.315986,0,0.908362,0.396313,0.101428,0,0.556967,1.96307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61117,1141.87,985.132,0.947445,89.9626,100,5.01293e-05,0.0060051,0.006288,0,0,0,0.932892,
5,19,5, 05/19 06,0,0,0.240981,0,0,0.364533,0,0.97634,0.681106,0.149727,0,0.605514,2.41269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61115,1141.87,985.132,0.945295,89.9626,100,5.00156e-05,0.0060051,0.006288,0,0,0,0.932875,
5,19,6, 05/19 07,0,0,0.240981,0,0,0,0,1.10695,2.41044,0.202855,0,0.240981,3.96122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35995,1141.87,985.132,0.647696,89.9626,100,3.42696e-05,0.0060051,0.006288,0,-0.36458,0,0.73559,
5,19,7, 05/19 08,0,0,0.240981,0,0,0.295786,0,1.19688,1.16093,0.198026,0,0.536768,3.09259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71647,1141.87,985.132,0.0861732,89.9626,100,4.55942e-06,0.0060051,0.006288,0,-2.28718,0,0.230207,
5,19,8, 05/19 09,0,0,0.240981,0,0,1.69377,0,1.13377,1.07168,0.164216,0,1.93475,4.30442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63069,1141.87,985.132,0.0496098,89.9626,100,2.62486e-06,0.0060051,0.006288,0,-5.17904,0,0.162836,
5,19,9, 05/19 10,0,0,0.240981,0,0,1.59802,0,1.08336,0.538633,0.140067,0,1.839,3.60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63262,1141.87,985.132,0.0472274,89.9626,100,2.4988e-06,0.0060051,0.006288,0,-7.70575,0,0.16435,
5,19,10, 05/19 11,0,0,0.240981,0,0,0.976122,0,1.09414,0.525796,0.130407,0,1.2171,2.96744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63411,1141.87,985.132,0.044845,89.9626,100,2.37275e-06,0.0060051,0.006288,0,-9.61307,0,0.165523,
5,19,11, 05/19 12,0,0,0.240981,0,0,1.35181,0,1.09414,0.571311,0.120747,0,1.59279,3.37898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65745,1141.87,985.132,0.044845,89.9626,100,2.37275e-06,0.0060051,0.006288,0,-10.639,0,0.183853,
5,19,12, 05/19 13,0,0,0.240981,0,0,0.49994,0,1.10216,0.610268,0.101428,0,0.740921,2.55478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62834,1141.87,985.132,0.044845,89.9626,100,2.37275e-06,0.0060051,0.006288,0,-11.2457,0,0.16099,
5,19,13, 05/19 14,0,0,0.240981,0,0,0.0994832,0,1.12479,0.591362,0.101428,0,0.340465,2.15805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66,1141.87,985.132,0.0472274,89.9626,100,2.4988e-06,0.0060051,0.006288,0,-11.2694,0,0.185852,
5,19,14, 05/19 15,0,0,0.240981,0,0,0.524546,0,1.16005,0.602655,0.101428,0,0.765528,2.62966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67014,1141.87,985.132,0.0496098,89.9626,100,2.62486e-06,0.0060051,0.006288,0,-10.5433,0,0.193817,
5,19,15, 05/19 16,0,0,0.240981,0,0,0.550585,0,1.18941,0.699065,0.125577,0,0.791566,2.80562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62929,1141.87,985.132,0.0520982,89.9626,100,2.75652e-06,0.0060051,0.006288,0,-8.96973,0,0.161734,
5,19,16, 05/19 17,0,0,0.240981,0,0,0.37141,0,1.32859,1.1887,0.149727,0,0.612391,3.27941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66943,1141.87,985.132,0.0569691,89.9626,100,3.01423e-06,0.0060051,0.006288,0,-6.64714,0,0.193263,
5,19,17, 05/19 18,0,0,0.240981,0,0,0,0,1.51304,2.03191,0.212515,0,0.240981,3.99845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74537,1141.87,985.132,0.102871,89.9626,100,5.44291e-06,0.0060051,0.006288,0,-3.89365,0,0.252901,
5,19,18, 05/19 19,0,0,0.240981,0,0,0.178323,0,1.64282,3.14139,0.405711,0,0.419304,5.60922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95812,1141.87,985.132,0.355854,89.9626,100,1.88282e-05,0.0060051,0.006288,0,-1.13165,0,0.419995,
5,19,19, 05/19 20,0,0,0.240981,0,0,0.725447,0,1.7313,3.46462,0.565097,0,0.966429,6.72745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5232,1141.87,985.132,0.941739,89.9626,100,4.98274e-05,0.0060051,0.006288,0,-0.121146,0,0.863803,
5,19,20, 05/19 21,0,0,0.240981,0,0,1.28786,0,1.80648,3.63886,0.545777,0,1.52884,7.51996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55275,1141.87,985.132,0.943662,89.9626,100,4.99292e-05,0.0060051,0.006288,0,0,0,0.887011,
5,19,21, 05/19 22,0,0,0.240981,0,0,1.15762,0,1.80037,0.861542,0.46367,0,1.3986,4.52418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85918,1141.87,985.132,0.941739,89.9626,100,4.98274e-05,0.0060051,0.006288,0,0,0,1.12768,
5,19,22, 05/19 23,0,0,0.240981,0,0,1.69912,0,1.60315,2.78538,0.304283,0,1.9401,6.63291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52418,1141.87,985.132,0.941739,89.9626,100,4.98274e-05,0.0060051,0.006288,0,0,0,0.864571,
5,19,23, 05/19 24,0,0,0.240981,0,0,1.57556,0,1.37268,1.25251,0.188366,0,1.81654,4.63009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52327,1141.87,985.132,0.95548,89.9626,100,5.05545e-05,0.0060051,0.006288,0,0,0,0.863852,
5,19,24, 05/20 01,0,0,0.240981,0,0,0.584104,0,1.10166,2.08972,0.111087,0,0.825086,4.12755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53957,1141.87,985.132,0.945295,89.9626,100,5.00156e-05,0.0060051,0.006288,0,0,0,0.876659,
5,20,1, 05/20 02,0,0,0.240981,0,0,0,0,0.997674,0.442054,0.0917679,0,0.240981,1.77248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46809,1141.87,985.132,0.847024,89.9626,100,4.4816e-05,0.0060051,0.006288,0,0,0,0.820514,
5,20,2, 05/20 03,0,0,0.240981,0,0,0,0,0.957682,0.430058,0.0724484,0,0.240981,1.70117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46803,1141.87,985.132,0.849338,89.9626,100,4.49385e-05,0.0060051,0.006288,0,0,0,0.820473,
