,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
8,7,21, 08/07 22,0.00151177,12.2617,23.5213,0,0.0117917,0,5.03118,10.5747,2.05188,0.285722,0.150073,40.8275,53.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0231,0,0,0,0,0,0,0,0,0,0,28.0231,28.0231,7.318,469.903,765.035,2.87502,89.9626,100,0.000152118,0.0054633,0.006288,0,0,0,3.08457,
8,7,22, 08/07 23,0.002158,11.1395,7.87145,0,0.0115379,0,1.94651,7.9779,2.05188,0.0476204,0,20.9712,31.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0019,0,0,0,0,0,0,0,0,0,0,40.0019,40.0019,5.90654,469.903,765.035,2.8772,89.9626,100,0.000152232,0.0054633,0.006288,0,0,0,2.00422,
8,7,23, 08/07 24,0.00244652,10.8714,7.87145,0,0.00669397,0,1.94651,7.9779,2.05188,0.0476204,0,20.6985,30.7759,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3502,0,0,0,0,0,0,0,0,0,0,45.3502,45.3502,5.91193,469.903,765.035,2.8945,89.9626,100,0.000153148,0.0054633,0.006288,0,0,0,2.00835,
8,7,24, 08/08 01,0.00360245,10.8744,7.87145,0,0.00505722,0,1.20844,4.72094,2.05188,0.0476204,0,19.963,26.7834,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9312,0,0,0,0,0,0,0,0,0,0,63.9312,63.9312,5.90919,469.903,765.035,2.87825,89.9626,100,0.000152288,0.0054633,0.006288,0,0,0,2.00624,
8,8,1, 08/08 02,0.00379998,10.8783,7.87145,0,0.00511056,0,1.20844,4.72094,2.05188,0.0476204,0,19.9671,26.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8119,0,0,0,0,0,0,0,0,0,0,66.8119,66.8119,6.01153,469.903,765.035,3.11563,89.9626,100,0.000164848,0.0054633,0.006288,0,0,0,2.08458,
8,8,2, 08/08 03,0.00391278,10.8713,7.87145,0,0.0051461,0,1.20844,4.72094,2.05188,0.0476204,0,19.9603,26.7807,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4377,0,0,0,0,0,0,0,0,0,0,68.4377,68.4377,6.01277,469.903,765.035,3.1025,89.9626,100,0.000164153,0.0054633,0.006288,0,0,0,2.08553,
8,8,3, 08/08 04,0.00407167,10.6181,7.87145,0,0.00520464,0,1.20844,4.72094,2.05188,0.0476204,0,19.7073,26.5277,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7036,0,0,0,0,0,0,0,0,0,0,70.7036,70.7036,6.01138,469.903,765.035,3.09915,89.9626,100,0.000163976,0.0054633,0.006288,0,0,0,2.08446,
8,8,4, 08/08 05,0.00418926,10.7167,7.87145,0,0.00525608,0,1.20844,4.72094,2.05188,0.0476204,0,19.806,26.6265,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3664,0,0,0,0,0,0,0,0,0,0,72.3664,72.3664,6.00774,469.903,765.035,3.08668,89.9626,100,0.000163316,0.0054633,0.006288,0,0,0,2.08168,
8,8,5, 08/08 06,0.00429839,10.8702,7.87145,0,0.00530851,0,1.21369,4.72094,2.05188,0.0476204,0,19.9649,26.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8964,0,0,0,0,0,0,0,0,0,0,73.8964,73.8964,6.00926,469.903,765.035,3.09381,89.9626,100,0.000163694,0.0054633,0.006288,0,0,0,2.08284,
8,8,6, 08/08 07,0.00435854,10.6169,7.87145,0,0.00534007,0,1.13638,4.72094,2.05188,0.0357715,0,19.6344,26.443,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7358,0,0,0,0,0,0,0,0,0,0,74.7358,74.7358,6.01382,469.903,765.035,3.10929,89.9626,100,0.000164513,0.0054633,0.006288,0,-0.63692,0,2.08634,
8,8,7, 08/08 08,0.0209982,12.6236,23.5213,0,0.00515195,0,1.04007,17.0663,2.05188,0.0279209,0.150073,37.2111,56.5073,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7065,0,0,0,0,0,0,0,0,0,0,68.7065,68.7065,5.94163,469.903,765.035,3.2365,89.9626,100,0.000171243,0.0054633,0.006288,0,-6.63434,0,2.03108,
8,8,8, 08/08 09,0.00486909,14.2281,23.5213,0,0.00504429,0,3.63336,18.105,2.05188,0.0837627,0.150073,41.3927,61.7835,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6774,0,0,0,0,0,0,0,0,0,0,62.6774,62.6774,5.22006,469.903,765.035,1.21732,89.9626,100,6.44086e-05,0.0054633,0.006288,0,-18.1599,0,1.47877,
8,8,9, 08/08 10,0.00201614,19.4063,23.6861,0,0.0115066,0,3.58819,42.7957,2.05188,0.0837627,0.150073,46.6941,91.7755,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3723,0,0,0,0,0,0,0,0,0,0,37.3723,37.3723,5.01838,469.903,765.035,0.694123,89.9626,100,3.67261e-05,0.0054633,0.006288,0,-28.4489,0,1.32441,
8,8,10, 08/08 11,0.00153286,26.0302,23.6861,0,0.0117861,0,3.51181,42.7957,2.05188,0.0837627,0.150073,53.2415,98.3229,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4141,0,0,0,0,0,0,0,0,0,0,28.4141,28.4141,5.00841,469.903,765.035,0.681833,89.9626,100,3.60758e-05,0.0054633,0.006288,0,-36.7592,0,1.31678,
8,8,11, 08/08 12,0.00128968,30.8857,23.6861,0,0.0119544,0,3.27746,42.7957,2.05188,0.0837627,0.150073,57.8625,102.944,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9062,0,0,0,0,0,0,0,0,0,0,23.9062,23.9062,4.99341,469.903,765.035,0.670322,89.9626,100,3.54668e-05,0.0054633,0.006288,0,-41.4891,0,1.30529,
8,8,12, 08/08 13,0.00128137,32.058,23.6861,0,0.0119647,0,1.97124,42.7957,2.05188,0.0837627,0.150073,57.7286,102.81,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7522,0,0,0,0,0,0,0,0,0,0,23.7522,23.7522,4.99672,469.903,765.035,0.678398,89.9626,100,3.58941e-05,0.0054633,0.006288,0,-40.8647,0,1.30782,
8,8,13, 08/08 14,0.00214331,20.9076,7.87145,0,0.00677504,0,1.28745,17.0663,2.05188,0.0279209,0,30.0754,49.2215,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7296,0,0,0,0,0,0,0,0,0,0,39.7296,39.7296,5.07376,469.903,765.035,0.867682,89.9626,100,4.5909e-05,0.0054633,0.006288,0,-41.5119,0,1.3668,
8,8,14, 08/08 15,0.00215228,21.4526,10.2976,0,0.00516203,0,1.38261,17.0663,2.05188,0.0279209,0,33.1401,52.2862,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8959,0,0,0,0,0,0,0,0,0,0,39.8959,39.8959,5.10403,469.903,765.035,0.909171,89.9626,100,4.81042e-05,0.0054633,0.006288,0,-41.5738,0,1.38996,
8,8,15, 08/08 16,0.00207919,20.7523,10.6672,0,0.00518266,0,1.42802,17.0663,2.05188,0.0279209,0,32.8549,52.001,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5411,0,0,0,0,0,0,0,0,0,0,38.5411,38.5411,5.01393,469.903,765.035,0.711663,89.9626,100,3.76541e-05,0.0054633,0.006288,0,-36.017,0,1.321,
8,8,16, 08/08 17,0.00206299,19.5334,10.3703,0,0.00518666,0,1.42731,17.0663,2.05188,0.0279209,0,31.3383,50.4844,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2408,0,0,0,0,0,0,0,0,0,0,38.2408,38.2408,5.13067,469.903,765.035,0.929034,89.9626,100,4.91552e-05,0.0054633,0.006288,0,-27.1972,0,1.41036,
8,8,17, 08/08 18,0.0021263,18.374,11.0282,0,0.00516595,0,0.89996,17.0663,2.05188,0.0280032,0,30.3094,49.4556,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4144,0,0,0,0,0,0,0,0,0,0,39.4144,39.4144,5.45097,469.903,765.035,1.87225,89.9626,100,9.90605e-05,0.0054633,0.006288,0,-16.4212,0,1.65551,
8,8,18, 08/08 19,0.00255414,16.3062,9.42253,0,0.00506031,0,0.919987,4.72094,2.05188,0.0323132,0,26.6563,33.4614,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3451,0,0,0,0,0,0,0,0,0,0,47.3451,47.3451,6.30897,469.903,765.035,3.85073,89.9626,100,0.000203742,0.0054633,0.006288,0,-5.14054,0,2.31224,
8,8,19, 08/08 20,0.00323528,14.4391,8.17893,0,0.0050289,0,1.16634,4.72094,2.05188,0.0449714,0,23.7926,30.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3992,0,0,0,0,0,0,0,0,0,0,58.3992,58.3992,12.8203,469.903,765.035,4.14185,89.9626,100,0.000219145,0.0054633,0.006288,0,-0.500075,0,7.29613,
8,8,20, 08/08 21,0.00392978,13.4129,7.87145,0,0.00513663,0,1.21369,4.72094,2.05188,0.0476204,0,22.5071,29.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,68.675,0,0,0,0,0,0,0,0,0,0,68.675,68.675,10.0688,469.903,765.035,4.13498,89.9626,100,0.000218782,0.0054633,0.006288,0,0,0,5.1901,
8,8,21, 08/08 22,0.0042334,13.1709,7.87145,0,0.0052579,0,1.21369,4.72094,2.05188,0.0476204,0,22.2655,29.086,0,0,0,0,0,0,0,0,0,0,0,0,0,72.985,0,0,0,0,0,0,0,0,0,0,72.985,72.985,9.89837,469.903,765.035,3.1174,89.9626,100,0.000164942,0.0054633,0.006288,0,0,0,5.05964,
8,8,22, 08/08 23,0.00441437,12.7625,7.87145,0,0.00535435,0,1.21369,4.72094,2.05188,0.0476204,0,21.8574,28.6778,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5104,0,0,0,0,0,0,0,0,0,0,75.5104,75.5104,6.66269,469.903,765.035,3.11525,89.9626,100,0.000164828,0.0054633,0.006288,0,0,0,2.58299,
8,8,23, 08/08 24,0.00455889,12.5112,7.87145,0,0.00544336,0,1.21369,4.72094,2.05188,0.0476204,0,21.6064,28.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5058,0,0,0,0,0,0,0,0,0,0,77.5058,77.5058,6.01745,469.903,765.035,3.13918,89.9626,100,0.000166094,0.0054633,0.006288,0,0,0,2.08911,
8,8,24, 08/09 01,0.00469767,12.5036,7.87145,0,0.00553909,0,1.20844,4.72094,2.05188,0.0476204,0,21.5937,28.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4054,0,0,0,0,0,0,0,0,0,0,79.4054,79.4054,6.01314,469.903,765.035,3.10929,89.9626,100,0.000164513,0.0054633,0.006288,0,0,0,2.08581,
8,9,1, 08/09 02,0.00478168,11.9094,7.87145,0,0.00560328,0,1.20844,4.72094,2.05188,0.0476204,0,20.9997,27.8201,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5482,0,0,0,0,0,0,0,0,0,0,80.5482,80.5482,6.00475,469.903,765.035,3.1395,89.9626,100,0.000166111,0.0054633,0.006288,0,0,0,2.07939,
8,9,2, 08/09 03,0.00485961,11.5577,7.87145,0,0.00566456,0,1.20844,4.72094,2.05188,0.0476204,0,20.6481,27.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6026,0,0,0,0,0,0,0,0,0,0,81.6026,81.6026,6.00104,469.903,765.035,3.13214,89.9626,100,0.000165722,0.0054633,0.006288,0,0,0,2.07655,
8,9,3, 08/09 04,0.0049512,11.1295,7.87145,0,0.00574152,0,1.20844,4.72094,2.05188,0.0476204,0,20.2201,27.0406,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8363,0,0,0,0,0,0,0,0,0,0,82.8363,82.8363,5.99956,469.903,765.035,3.1251,89.9626,100,0.000165349,0.0054633,0.006288,0,0,0,2.07542,
8,9,4, 08/09 05,0.0050405,10.8672,7.87145,0,0.00582129,0,1.20844,4.72094,2.05188,0.0476204,0,19.958,26.7784,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0331,0,0,0,0,0,0,0,0,0,0,84.0331,84.0331,5.99729,469.903,765.035,3.12358,89.9626,100,0.000165269,0.0054633,0.006288,0,0,0,2.07368,
8,9,5, 08/09 06,0.00510987,10.8637,7.87145,0,0.0058872,0,1.21369,4.72094,2.05188,0.0476204,0,19.9599,26.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9586,0,0,0,0,0,0,0,0,0,0,84.9586,84.9586,6.00031,469.903,765.035,3.1288,89.9626,100,0.000165545,0.0054633,0.006288,0,0,0,2.07599,
8,9,6, 08/09 07,0.00512335,10.8569,7.87145,0,0.00590165,0,1.1293,4.72094,2.05188,0.0368065,0,19.8687,26.6783,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1383,0,0,0,0,0,0,0,0,0,0,85.1383,85.1383,6.00633,469.903,765.035,3.14328,89.9626,100,0.000166311,0.0054633,0.006288,0,-0.751548,0,2.0806,
8,9,7, 08/09 08,0.00468461,12.6671,7.87145,0,0.00554286,0,1.02041,17.0663,2.05188,0.0279209,0,21.5692,40.7153,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2251,0,0,0,0,0,0,0,0,0,0,79.2251,79.2251,6.28969,469.903,765.035,3.1499,89.9626,100,0.000166661,0.0054633,0.006288,0,-6.74501,0,2.29749,
8,9,8, 08/09 09,0.00423192,15.4242,7.8715,0,0.00527031,0,2.92188,17.0663,2.05188,0.0279209,0,26.2271,45.3732,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9585,0,0,0,0,0,0,0,0,0,0,72.9585,72.9585,5.34477,469.903,765.035,1.43533,89.9626,100,7.59434e-05,0.0054633,0.006288,0,-17.5014,0,1.57423,
8,9,9, 08/09 10,0.00268311,17.1109,8.03624,0,0.0050441,0,2.86517,41.757,2.05188,0.0279209,0,28.02,71.8568,0,0,0,0,0,0,0,0,0,0,0,0,0,49.584,0,0,0,0,0,0,0,0,0,0,49.584,49.584,5.24084,469.903,765.035,1.20898,89.9626,100,6.39669e-05,0.0054633,0.006288,0,-27.8407,0,1.49468,
8,9,10, 08/09 11,0.00209787,19.6669,8.03624,0,0.00518117,0,2.82304,41.757,2.05188,0.0279209,0,30.5334,74.3702,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8874,0,0,0,0,0,0,0,0,0,0,38.8874,38.8874,5.22966,469.903,765.035,1.19234,89.9626,100,6.30869e-05,0.0054633,0.006288,0,-36.4653,0,1.48612,
8,9,11, 08/09 12,0.00176632,22.16,8.03624,0,0.00529882,0,2.7797,41.757,2.05188,0.0279209,0,32.983,76.8198,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7416,0,0,0,0,0,0,0,0,0,0,32.7416,32.7416,5.20236,469.903,765.035,1.14691,89.9626,100,6.06829e-05,0.0054633,0.006288,0,-42.5574,0,1.46522,
8,9,12, 08/09 13,0.00169311,23.8875,10.3814,0,0.00532803,0,1.51415,41.757,2.05188,0.0279209,0,35.7901,79.6268,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3844,0,0,0,0,0,0,0,0,0,0,31.3844,31.3844,5.22391,469.903,765.035,1.21141,89.9626,100,6.40957e-05,0.0054633,0.006288,0,-44.8469,0,1.48172,
8,9,13, 08/09 14,0.00251218,23.6618,11.1215,0,0.00506694,0,1.48988,17.0663,2.05188,0.0279209,0,36.2808,55.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5672,0,0,0,0,0,0,0,0,0,0,46.5672,46.5672,5.21198,469.903,765.035,1.20483,89.9626,100,6.37476e-05,0.0054633,0.006288,0,-44.9512,0,1.47259,
8,9,14, 08/09 15,0.00249307,21.9796,11.3425,0,0.00506804,0,1.46812,17.0663,2.05188,0.0279209,0,34.7977,53.9438,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2131,0,0,0,0,0,0,0,0,0,0,46.2131,46.2131,5.23178,469.903,765.035,1.2518,89.9626,100,6.62329e-05,0.0054633,0.006288,0,-42.7045,0,1.48775,
8,9,15, 08/09 16,0.00244451,20.9475,11.3757,0,0.00507705,0,1.44469,17.0663,2.05188,0.0279209,0,33.7753,52.9214,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3129,0,0,0,0,0,0,0,0,0,0,45.3129,45.3129,5.59119,469.903,765.035,1.56872,89.9626,100,8.30007e-05,0.0054633,0.006288,0,-36.3144,0,1.76285,
8,9,16, 08/09 17,0.00238795,19.2154,11.3899,0,0.00508843,0,1.42849,17.0663,2.05188,0.0279209,0,32.0412,51.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2644,0,0,0,0,0,0,0,0,0,0,44.2644,44.2644,6.12403,469.903,765.035,1.70822,89.9626,100,9.0382e-05,0.0054633,0.006288,0,-27.265,0,2.17069,
8,9,17, 08/09 18,0.00243472,17.4322,11.5467,0,0.0050777,0,0.891049,17.0663,2.05188,0.0280268,0,29.8775,49.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,45.1314,0,0,0,0,0,0,0,0,0,0,45.1314,45.1314,6.34196,469.903,765.035,2.64073,89.9626,100,0.000139721,0.0054633,0.006288,0,-16.2326,0,2.3375,
8,9,18, 08/09 19,0.00287402,16.3447,11.598,0,0.00501717,0,0.913315,4.72094,2.05188,0.0321019,0,28.8639,35.6688,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9068,0,0,0,0,0,0,0,0,0,0,52.9068,52.9068,6.97028,469.903,765.035,3.85947,89.9626,100,0.000204205,0.0054633,0.006288,0,-5.39351,0,2.81842,
8,9,19, 08/09 20,0.00341059,14.6823,10.1369,0,0.00504456,0,1.15361,4.72094,2.05188,0.0446708,0,25.9812,32.7987,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0424,0,0,0,0,0,0,0,0,0,0,61.0424,61.0424,13.3017,469.903,765.035,3.79871,89.9626,100,0.00020099,0.0054633,0.006288,0,-0.52551,0,7.66459,
8,9,20, 08/09 21,0.00412427,13.5669,8.62352,0,0.00521056,0,1.20844,4.72094,2.05188,0.0476204,0,23.4082,30.2287,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4428,0,0,0,0,0,0,0,0,0,0,71.4428,71.4428,10.338,469.903,765.035,3.79441,89.9626,100,0.000200762,0.0054633,0.006288,0,0,0,5.39611,
8,9,21, 08/09 22,0.00443632,12.9093,7.87145,0,0.00536262,0,1.20844,4.72094,2.05188,0.0476204,0,21.999,28.8195,0,0,0,0,0,0,0,0,0,0,0,0,0,75.8136,0,0,0,0,0,0,0,0,0,0,75.8136,75.8136,9.904,469.903,765.035,3.15569,89.9626,100,0.000166968,0.0054633,0.006288,0,0,0,5.06395,
8,9,22, 08/09 23,0.00462971,12.614,7.87145,0,0.00548545,0,1.20844,4.72094,2.05188,0.0476204,0,21.7041,28.5245,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4769,0,0,0,0,0,0,0,0,0,0,78.4769,78.4769,6.95606,469.903,765.035,3.1519,89.9626,100,0.000166767,0.0054633,0.006288,0,0,0,2.80754,
8,9,23, 08/09 24,0.00476497,12.6072,7.87145,0,0.00558424,0,1.20844,4.72094,2.05188,0.0476204,0,21.6975,28.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,80.321,0,0,0,0,0,0,0,0,0,0,80.321,80.321,6.01895,469.903,765.035,3.17184,89.9626,100,0.000167822,0.0054633,0.006288,0,0,0,2.09026,
8,9,24, 08/10 01,0.00396441,12.5301,7.87145,0,0.00516038,0,1.94125,7.9779,2.05188,0.0476204,0,22.3519,32.4293,0,0,0,0,0,0,0,0,0,0,0,0,0,69.177,0,0,0,0,0,0,0,0,0,0,69.177,69.177,6.00913,469.903,765.035,3.14788,89.9626,100,0.000166554,0.0054633,0.006288,0,0,0,2.08274,
8,10,1, 08/10 02,0.00404116,12.4742,7.87145,0,0.00517835,0,1.94125,7.9779,2.05188,0.0476204,0,22.2961,32.3735,0,0,0,0,0,0,0,0,0,0,0,0,0,70.2714,0,0,0,0,0,0,0,0,0,0,70.2714,70.2714,5.45907,469.903,765.035,2.05685,89.9626,100,0.000108828,0.0054633,0.006288,0,0,0,1.66171,
8,10,2, 08/10 03,0.00410205,12.7877,7.87145,0,0.00520227,0,1.94125,7.9779,2.05188,0.0476204,0,22.6097,32.6871,0,0,0,0,0,0,0,0,0,0,0,0,0,71.1354,0,0,0,0,0,0,0,0,0,0,71.1354,71.1354,5.45902,469.903,765.035,2.05685,89.9626,100,0.000108828,0.0054633,0.006288,0,0,0,1.66168,
8,10,3, 08/10 04,0.00415571,12.663,7.87145,0,0.00522523,0,1.94125,7.9779,2.05188,0.0476204,0,22.4851,32.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8937,0,0,0,0,0,0,0,0,0,0,71.8937,71.8937,5.45903,469.903,765.035,2.05513,89.9626,100,0.000108737,0.0054633,0.006288,0,0,0,1.66169,
8,10,4, 08/10 05,0.00420513,12.1772,7.87145,0,0.00524752,0,1.94651,7.9779,2.05188,0.0476204,0,22.0046,32.082,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5896,0,0,0,0,0,0,0,0,0,0,72.5896,72.5896,5.45583,469.903,765.035,2.05118,89.9626,100,0.000108528,0.0054633,0.006288,0,0,0,1.65924,
8,10,5, 08/10 06,0.00425979,11.9903,7.87145,0,0.00527346,0,1.95701,7.9779,2.05188,0.0476204,0,21.8283,31.9057,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3568,0,0,0,0,0,0,0,0,0,0,73.3568,73.3568,5.451,469.903,765.035,2.04991,89.9626,100,0.000108461,0.0054633,0.006288,0,0,0,1.65554,
8,10,6, 08/10 07,0.0220588,12.6232,23.5213,0,0.00510304,0,2.59329,9.60638,2.05188,0.0376115,0.150073,38.7649,50.6109,0,0,0,0,0,0,0,0,0,0,0,0,0,66.771,0,0,0,0,0,0,0,0,0,0,66.771,66.771,5.45909,469.903,765.035,2.05685,89.9626,100,0.000108828,0.0054633,0.006288,0,-0.765609,0,1.66173,
8,10,7, 08/10 08,0.00282381,13.3686,23.5213,0,0.00502596,0,5.42729,26.177,2.05188,0.167525,0.150073,42.3251,70.8716,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0744,0,0,0,0,0,0,0,0,0,0,52.0744,52.0744,5.42794,469.903,765.035,2.08863,89.9626,100,0.00011051,0.0054633,0.006288,0,-6.53094,0,1.63789,
8,10,8, 08/10 09,0.00126671,20.9096,23.6037,0,0.0119865,0,9.82844,45.8638,2.05188,0.335051,0.150073,54.355,102.756,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4806,0,0,0,0,0,0,0,0,0,0,23.4806,23.4806,5.08472,469.903,765.035,1.1917,89.9626,100,6.30528e-05,0.0054633,0.006288,0,-15.6952,0,1.37518,
8,10,9, 08/10 10,0,32.431,24.1964,0,0,0,10.155,136.577,2.05188,0.362971,0.150073,66.7824,205.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47222,469.903,765.035,0.588938,89.9626,100,3.11607e-05,0.0054633,0.006288,0,-28.6159,0,0.906366,
8,10,10, 08/10 11,0,40.037,24.9161,0,0,0,10.0818,138.205,2.05188,0.362971,0.150073,75.035,215.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45896,469.903,765.035,0.569139,89.9626,100,3.01131e-05,0.0054633,0.006288,0,-36.6833,0,0.896216,
8,10,11, 08/10 12,1.20025e-05,40.6999,23.8237,0,0.00241425,0,9.94928,77.7659,2.05188,0.362971,0.150073,74.4753,154.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222486,0,0,0,0,0,0,0,0,0,0,0.222486,0.222486,4.42847,469.903,765.035,0.559784,89.9626,100,2.96182e-05,0.0054633,0.006288,0,-43.2266,0,0.872873,
8,10,12, 08/10 13,0,42.1308,23.8389,0,0,0,8.50059,77.8363,2.05188,0.30713,0.150073,74.4703,154.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43702,469.903,765.035,0.587069,89.9626,100,3.10618e-05,0.0054633,0.006288,0,-45.7385,0,0.879423,
8,10,13, 08/10 14,0,45.4064,25.1721,0,0,0,8.93443,135.019,2.05188,0.30713,0.150073,79.5129,217.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43378,469.903,765.035,0.592286,89.9626,100,3.13378e-05,0.0054633,0.006288,0,-45.5662,0,0.87694,
8,10,14, 08/10 15,0,45.8566,26.0499,0,0,0,8.72658,138.276,2.05188,0.30713,0.150073,80.6331,221.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42543,469.903,765.035,0.599174,89.9626,100,3.17023e-05,0.0054633,0.006288,0,-42.3341,0,0.870552,
8,10,15, 08/10 16,0,40.9179,26.2711,0,0,0,8.31615,135.609,2.05188,0.279209,0.150073,75.5052,213.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43785,469.903,765.035,0.617835,89.9626,100,3.26896e-05,0.0054633,0.006288,0,-36.2529,0,0.880053,
8,10,16, 08/10 17,0,36.1487,25.9482,0,0,0,7.2639,128.646,2.05188,0.195446,0.150073,69.3608,200.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47127,469.903,765.035,0.678035,89.9626,100,3.58748e-05,0.0054633,0.006288,0,-27.2953,0,0.905639,
8,10,17, 08/10 18,0,32.9311,25.7157,0,0,0,7.33402,127.017,2.05188,0.196492,0.150073,65.9808,195.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62231,469.903,765.035,0.989661,89.9626,100,5.23629e-05,0.0054633,0.006288,0,-16.239,0,1.02125,
8,10,18, 08/10 19,0,26.1957,23.7913,0,0,0,5.25148,25.0679,2.05188,0.226405,0.150073,55.2385,82.7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49651,469.903,765.035,2.2186,89.9626,100,0.000117386,0.0054633,0.006288,0,-5.33468,0,1.69038,
