,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
8,14,11, 08/14 12,0.0135786,15.417,7.70403,0,0.532921,0,9.38861,77.7659,2.05188,0.362971,0.150073,33.0561,113.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.448,469.903,765.035,0.272127,89.9626,100,1.43982e-05,0.0054633,0.006288,0,-15.9907,0,0.887828,
8,14,12, 08/14 13,0.0213638,18.0462,8.00145,0,0.581008,0,7.66915,77.8363,2.05188,0.30713,0.150073,34.3192,114.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45965,469.903,765.035,0.277182,89.9626,100,1.46657e-05,0.0054633,0.006288,0,-26.2041,0,0.89674,
8,14,13, 08/14 14,1.46215e-08,21.3619,8.41829,0,0.602673,0,8.45801,135.019,2.05188,0.30713,0.150073,38.8408,176.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42933,469.903,765.035,0.285378,89.9626,100,1.50993e-05,0.0054633,0.006288,0,-42.8621,0,0.873535,
8,14,14, 08/14 15,0,26.1449,9.27073,0,0.582322,0,8.87006,138.276,2.05188,0.30713,0.150073,44.868,185.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46522,469.903,765.035,0.288898,89.9626,100,1.52856e-05,0.0054633,0.006288,0,-44.0048,0,0.901007,
8,14,15, 08/14 16,0,22.9982,8.86853,0,0.587956,0,8.42046,135.609,2.05188,0.279209,0.150073,40.8751,178.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45409,469.903,765.035,0.293536,89.9626,100,1.5531e-05,0.0054633,0.006288,0,-37.8266,0,0.892488,
8,14,16, 08/14 17,5.04976e-06,18.3698,7.99654,0,0.573901,0,7.40497,128.646,2.05188,0.195446,0.150073,34.3452,165.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45587,469.903,765.035,0.298232,89.9626,100,1.57795e-05,0.0054633,0.006288,0,-28.6863,0,0.893853,
8,14,17, 08/14 18,0.00103246,15.7948,7.44892,0,0.530382,0,7.44866,127.017,2.05188,0.20283,0.150073,31.2238,160.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52715,469.903,765.035,0.423165,89.9626,100,2.23897e-05,0.0054633,0.006288,0,-16.863,0,0.948406,
8,14,18, 08/14 19,0.0817225,12.6442,6.45561,0,0.476213,0,5.30229,25.0679,2.05188,0.238651,0.150073,24.96,52.4685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49515,469.903,765.035,2.01178,89.9626,100,0.000106443,0.0054633,0.006288,0,-5.01007,0,1.68933,
8,14,19, 08/14 20,0.74609,10.8355,6.38373,0,0.46614,0,6.64059,23.4394,2.05188,0.317602,0.150073,25.0721,51.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81581,469.903,765.035,2.7067,89.9626,100,0.000143211,0.0054633,0.006288,0,-0.237598,0,1.93477,
8,14,20, 08/14 21,1.79513,9.46122,6.50605,0,0.467672,0,5.50155,11.0941,2.05188,0.333343,0.150073,23.7316,37.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81743,469.903,765.035,2.7067,89.9626,100,0.000143211,0.0054633,0.006288,0,0,0,1.93601,
8,14,21, 08/14 22,2.57694,8.76675,6.74066,0,0.471146,0,5.03118,10.5747,2.05188,0.285722,0.150073,23.5867,36.6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73477,469.903,765.035,2.50086,89.9626,100,0.00013232,0.0054633,0.006288,0,0,0,1.87274,
8,14,22, 08/14 23,2.46841,8.07182,6.27109,0,0.402866,0,1.94651,7.9779,2.05188,0.0476204,0,19.1607,29.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92166,469.903,765.035,2.48344,89.9626,100,0.000131399,0.0054633,0.006288,0.000339,0,0,3.54663,
8,14,23, 08/14 24,2.67633,8.29298,6.27508,0,0.35651,0,1.94651,7.9779,2.05188,0.0476204,0,19.5474,29.6248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8779,469.903,765.035,2.5005,89.9626,100,0.000132302,0.0054633,0.006288,0.000951621,0,0,6.57478,
8,14,24, 08/15 01,3.64009,8.65975,6.2928,0,0.364922,0,1.20844,4.72094,2.05188,0.0476204,0,20.166,26.9864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80627,469.903,765.035,2.50183,89.9626,100,0.000132372,0.0054633,0.006288,0.000675625,0,0,4.22373,
8,15,1, 08/15 02,3.76749,8.33655,6.29594,0,0.3431,0,1.20844,4.72094,2.05188,0.0476204,0,19.9515,26.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71377,469.903,765.035,3.01474,89.9626,100,0.00015951,0.0054633,0.006288,0.000866,0,0,4.15292,
8,15,2, 08/15 03,3.90782,8.89256,6.30286,0,0.34099,0,1.20844,4.72094,2.05188,0.0476204,0,20.6527,27.4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38112,469.903,765.035,3.01474,89.9626,100,0.00015951,0.0054633,0.006288,0.000123645,0,0,2.36747,
8,15,3, 08/15 04,3.963,8.86379,6.3032,0,0.35233,0,1.20844,4.72094,2.05188,0.0476204,0,20.6908,27.5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99274,469.903,765.035,3.01347,89.9626,100,0.000159443,0.0054633,0.006288,0,0,0,2.0702,
8,15,4, 08/15 05,4.05651,8.55536,6.30341,0,0.337986,0,1.20844,4.72094,2.05188,0.0476204,0,20.4617,27.2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98967,469.903,765.035,3.00482,89.9626,100,0.000158985,0.0054633,0.006288,0,0,0,2.06785,
8,15,5, 08/15 06,4.09618,8.73675,6.30737,0,0.339712,0,1.21369,4.72094,2.05188,0.0476204,0,20.6937,27.5141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98969,469.903,765.035,3.00613,89.9626,100,0.000159055,0.0054633,0.006288,0,0,0,2.06786,
8,15,6, 08/15 07,4.08756,9.13307,6.31163,0,0.34425,0,1.19192,4.72094,2.05188,0.0452042,0,21.0684,27.8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59533,469.903,765.035,3.01658,89.9626,100,0.000159607,0.0054633,0.006288,0.000191803,0,0,2.53143,
8,15,7, 08/15 08,11.3902,9.77551,8.19878,0,0.5444,0,1.12921,17.0663,2.05188,0.0363978,0.150073,31.0381,50.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79139,469.903,765.035,2.66292,89.9626,100,0.000140895,0.0054633,0.006288,3.99e-05,-1.38756,0,1.91608,
8,15,8, 08/15 09,6.33886,10.8236,7.40943,0,0.499284,0,3.83463,18.105,2.05188,0.0878676,0.150073,28.9058,49.3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40918,469.903,765.035,1.9139,89.9626,100,0.000101264,0.0054633,0.006288,0,-3.49145,0,1.62353,
8,15,9, 08/15 10,3.55591,11.794,7.35497,0,0.478816,0,3.66037,42.7957,2.05188,0.0837627,0.150073,26.8441,71.9255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37024,469.903,765.035,1.51568,89.9626,100,8.01948e-05,0.0054633,0.006288,0,-6.56226,0,1.59373,
8,15,10, 08/15 11,2.65617,12.0765,7.10464,0,0.473022,0,3.50164,42.7957,2.05188,0.0837627,0.150073,25.812,70.8934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35848,469.903,765.035,1.47638,89.9626,100,7.81153e-05,0.0054633,0.006288,0,-9.6363,0,1.58472,
8,15,11, 08/15 12,2.16888,13.0619,6.97534,0,0.470877,0,3.3008,42.7957,2.05188,0.0837627,0.150073,25.9778,71.0592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39747,469.903,765.035,1.52243,89.9626,100,8.05516e-05,0.0054633,0.006288,0,-16.3467,0,1.61457,
8,15,12, 08/15 13,1.85882,16.6275,7.03024,0,0.479097,0,2.04019,42.7957,2.05188,0.0837627,0.150073,28.0358,73.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36013,469.903,765.035,1.46755,89.9626,100,7.76479e-05,0.0054633,0.006288,0,-31.4659,0,1.58599,
8,15,13, 08/15 14,1.94288,17.7034,6.28631,0,0.475073,0,1.48208,17.0663,2.05188,0.0279209,0,27.8897,47.0358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38282,469.903,765.035,1.49988,89.9626,100,7.93586e-05,0.0054633,0.006288,0,-47.185,0.160784,1.60335,
8,15,14, 08/15 15,1.81138,16.6038,6.29779,0,0.473781,0,1.37672,17.0663,2.05188,0.0279209,0,26.5635,45.7096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38645,469.903,765.035,1.53102,89.9626,100,8.10064e-05,0.0054633,0.006288,0,-40.9928,0,1.60614,
8,15,15, 08/15 16,1.61924,15.3965,6.30463,0,0.47122,0,1.40087,17.0663,2.05188,0.0279209,0,25.1925,44.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38091,469.903,765.035,1.53315,89.9626,100,8.11188e-05,0.0054633,0.006288,0,-34.637,0,1.60189,
8,15,16, 08/15 17,1.50551,15.0009,6.22407,0,0.470082,0,1.45271,17.0663,2.05188,0.0279209,0,24.6533,43.7994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38409,469.903,765.035,1.56599,89.9626,100,8.28568e-05,0.0054633,0.006288,0,-28.6416,0,1.60433,
8,15,17, 08/15 18,1.55318,14.6198,6.22449,0,0.470182,0,0.912739,17.0663,2.05188,0.0294456,0,23.7803,42.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42507,469.903,765.035,1.86031,89.9626,100,9.84289e-05,0.0054633,0.006288,0,-15.9349,0,1.63569,
8,15,18, 08/15 19,2.5999,12.7236,6.29819,0,0.477889,0,0.96976,4.72094,2.05188,0.0350836,0,23.0693,29.8772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05207,469.903,765.035,3.19213,89.9626,100,0.000168895,0.0054633,0.006288,0,-3.53261,-0.145107,2.11561,
8,15,19, 08/15 20,3.54888,11.1114,6.31052,0,0.485762,0,1.1882,4.72094,2.05188,0.0459614,0,22.6448,29.4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09113,469.903,765.035,3.20581,89.9626,100,0.000169619,0.0054633,0.006288,4.51e-06,-0.121592,0,2.14551,
8,15,20, 08/15 21,3.94407,10.4249,6.31669,0,0.485209,0,1.21369,4.72094,2.05188,0.0476204,0,22.3845,29.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06281,469.903,765.035,3.21498,89.9626,100,0.000170104,0.0054633,0.006288,0,0,0,2.12383,
8,15,21, 08/15 22,4.18917,9.68536,6.3196,0,0.424746,0,1.21369,4.72094,2.05188,0.0476204,0,21.8326,28.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16009,469.903,765.035,3.0206,89.9626,100,0.00015982,0.0054633,0.006288,2.61e-05,0,0,2.19829,
8,15,22, 08/15 23,4.38477,9.28925,6.32025,0,0.388006,0,1.21369,4.72094,2.05188,0.0476204,0,21.596,28.4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6841,469.903,765.035,3.0206,89.9626,100,0.00015982,0.0054633,0.006288,0.000416811,0,0,4.13021,
8,15,23, 08/15 24,4.56519,9.22022,6.32011,0,0.3782,0,1.21369,4.72094,2.05188,0.0476204,0,21.6974,28.5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2566,469.903,765.035,3.03894,89.9626,100,0.000160791,0.0054633,0.006288,0.00112395,0,0,7.63011,
8,15,24, 08/16 01,4.71995,9.6796,6.32249,0,0.376899,0,1.20844,4.72094,2.05188,0.0476204,0,22.3074,29.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87502,469.903,765.035,3.02303,89.9626,100,0.000159949,0.0054633,0.006288,0.00060785,0,0,5.04176,
8,16,1, 08/16 02,4.85508,9.22189,6.32344,0,0.366919,0,1.20844,4.72094,2.05188,0.0476204,0,21.9758,28.7962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1861,469.903,765.035,2.56662,89.9626,100,0.0001358,0.0054633,0.006288,0.000449358,0,0,2.98361,
8,16,2, 08/16 03,4.95698,8.7138,6.32477,0,0.341784,0,1.20844,4.72094,2.05188,0.0476204,0,21.5458,28.3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94761,469.903,765.035,2.56198,89.9626,100,0.000135554,0.0054633,0.006288,5.54e-05,0,0,2.03565,
8,16,3, 08/16 04,5.01093,8.09947,6.32818,0,0.306283,0,1.20844,4.72094,2.05188,0.0476204,0,20.9533,27.7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77365,469.903,765.035,2.56198,89.9626,100,0.000135554,0.0054633,0.006288,0,0,0,1.9025,
8,16,4, 08/16 05,4.97008,7.73717,6.32706,0,0.28639,0,1.20844,4.72094,2.05188,0.0476204,0,20.5291,27.3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76824,469.903,765.035,2.54376,89.9626,100,0.00013459,0.0054633,0.006288,0,0,0,1.89836,
8,16,5, 08/16 06,4.96901,7.77677,6.32721,0,0.286065,0,1.21369,4.72094,2.05188,0.0476204,0,20.5727,27.3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76777,469.903,765.035,2.5434,89.9626,100,0.000134572,0.0054633,0.006288,0,0,0,1.898,
8,16,6, 08/16 07,4.93297,8.23706,6.33088,0,0.294945,0,1.17523,4.72094,2.05188,0.0435694,0,20.9711,27.7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12245,469.903,765.035,2.56378,89.9626,100,0.000135649,0.0054633,0.006288,8.57e-05,-0.0781059,0,2.16948,
8,16,7, 08/16 08,4.40318,8.97566,6.3244,0,0.320493,0,1.08387,17.0663,2.05188,0.0316551,0,21.1076,40.2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48366,469.903,765.035,2.17191,89.9626,100,0.000114916,0.0054633,0.006288,1.99e-05,-2.56599,0,1.68054,
8,16,8, 08/16 09,3.91828,9.69438,6.31739,0,0.354531,0,3.0186,17.0663,2.05188,0.0279209,0,23.3032,42.4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69084,469.903,765.035,1.11098,89.9626,100,5.8782e-05,0.0054633,0.006288,0,-5.60966,0,1.0737,
8,16,9, 08/16 10,2.41341,10.7625,6.4254,0,0.417255,0,2.88921,41.757,2.05188,0.0279209,0,22.9078,66.7445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43828,469.903,765.035,0.70459,89.9626,100,3.72799e-05,0.0054633,0.006288,0,-8.72009,0,0.880387,
8,16,10, 08/16 11,2.02653,11.7476,6.41953,0,0.47066,0,2.72672,41.757,2.05188,0.0279209,0,23.3911,67.2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41805,469.903,765.035,0.535818,89.9626,100,2.83501e-05,0.0054633,0.006288,0,-12.9081,0,0.864904,
8,16,11, 08/16 12,1.78977,13.0037,6.41641,0,0.469908,0,2.55361,41.757,2.05188,0.0279209,0,24.2334,68.0702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38437,469.903,765.035,0.507481,89.9626,100,2.68508e-05,0.0054633,0.006288,0,-21.3362,0,0.839123,
8,16,12, 08/16 13,1.66853,15.3011,6.41872,0,0.470449,0,1.46735,41.757,2.05188,0.0279209,0,25.3262,69.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36076,469.903,765.035,0.483126,89.9626,100,2.55622e-05,0.0054633,0.006288,0,-44.0942,0,0.821054,
8,16,13, 08/16 14,2.25281,17.0695,6.30608,0,0.479012,0,1.53366,17.0663,2.05188,0.0279209,0,27.641,46.7871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4089,469.903,765.035,0.512418,89.9626,100,2.7112e-05,0.0054633,0.006288,0,-47.8402,1.06431,0.857899,
8,16,14, 08/16 15,1.92435,17.8812,6.32802,0,0.476885,0,1.51887,17.0663,2.05188,0.0279209,0,28.1293,47.2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39149,469.903,765.035,0.541627,89.9626,100,2.86575e-05,0.0054633,0.006288,0,-44.8914,0,0.844569,
8,16,15, 08/16 16,1.59569,18.2486,6.30022,0,0.473472,0,1.47403,17.0663,2.05188,0.0279209,0,28.092,47.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37466,469.903,765.035,0.542606,89.9626,100,2.87093e-05,0.0054633,0.006288,0,-38.625,0,0.83169,
8,16,16, 08/16 17,1.58044,17.6678,6.24408,0,0.472645,0,1.4676,17.0663,2.05188,0.0279209,0,27.4326,46.5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41883,469.903,765.035,0.565596,89.9626,100,2.99257e-05,0.0054633,0.006288,0,-29.4113,0,0.865497,
8,16,17, 08/16 18,1.6643,15.3546,6.22853,0,0.472347,0,0.911335,17.0663,2.05188,0.0296211,0,24.6311,43.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50969,469.903,765.035,0.891292,89.9626,100,4.71583e-05,0.0054633,0.006288,0,-17.3543,0,0.935045,
8,16,18, 08/16 19,2.07796,13.4304,6.26262,0,0.475281,0,0.928842,4.72094,2.05188,0.0348709,0,23.1751,29.9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55756,469.903,765.035,2.15422,89.9626,100,0.00011398,0.0054633,0.006288,0,-4.90251,-0.960539,1.7371,
8,16,19, 08/16 20,3.23395,11.255,6.31752,0,0.480218,0,1.16488,4.72094,2.05188,0.0458621,0,22.4516,29.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86418,469.903,765.035,2.68164,89.9626,100,0.000141885,0.0054633,0.006288,0.000160813,0,0,2.73721,
8,16,20, 08/16 21,4.09488,10.1044,6.32468,0,0.460606,0,1.20844,4.72094,2.05188,0.0476204,0,22.193,29.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46755,469.903,765.035,2.6878,89.9626,100,0.000142211,0.0054633,0.006288,9.92e-05,0,0,2.43363,
8,16,21, 08/16 22,4.47694,10.0081,6.33028,0,0.448173,0,1.20844,4.72094,2.05188,0.0476204,0,22.4719,29.2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.377,469.903,765.035,2.56585,89.9626,100,0.000135759,0.0054633,0.006288,0.000714,0,0,5.42602,
8,16,22, 08/16 23,4.72678,9.5089,6.33301,0,0.405687,0,1.20844,4.72094,2.05188,0.0476204,0,22.1828,29.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0635,469.903,765.035,2.56585,89.9626,100,0.000135759,0.0054633,0.006288,0.00237,0,0,13.6057,
8,16,23, 08/16 24,4.90049,8.91848,6.33004,0,0.36755,0,1.20844,4.72094,2.05188,0.0476204,0,21.725,28.5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1982,469.903,765.035,2.58431,89.9626,100,0.000136736,0.0054633,0.006288,0.00378158,0,0,20.5975,
8,16,24, 08/17 01,4.00926,8.15009,6.30188,0,0.305475,0,1.94125,7.9779,2.05188,0.0476204,0,20.708,30.7854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9669,469.903,765.035,2.57036,89.9626,100,0.000135998,0.0054633,0.006288,0.00164702,0,0,8.93919,
8,17,1, 08/17 02,4.06444,7.823,6.30146,0,0.28659,0,1.94125,7.9779,2.05188,0.0476204,0,20.4167,30.4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42744,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0.000325975,0,0,2.40292,
8,17,2, 08/17 03,4.10861,7.82233,6.30243,0,0.286995,0,1.94125,7.9779,2.05188,0.0476204,0,20.4616,30.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01188,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0.000194235,0,0,2.08485,
8,17,3, 08/17 04,4.22061,7.52248,6.3027,0,0.268577,0,1.94125,7.9779,2.05188,0.0476204,0,20.2556,30.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40214,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0,0,0,1.61814,
8,17,4, 08/17 05,4.26618,6.74253,6.30233,0,0.233152,0,1.94651,7.9779,2.05188,0.0476204,0,19.4907,29.5681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39928,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0,0,0,1.61595,
8,17,5, 08/17 06,4.35838,5.90346,6.30171,0,0.204576,0,1.95701,7.9779,2.05188,0.0476204,0,18.7251,28.8025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39552,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0,0,0,1.61308,
8,17,6, 08/17 07,14.5203,7.01602,8.78227,0,0.459451,0,2.64643,9.60638,2.05188,0.042749,0.150073,33.4245,45.2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40217,469.903,765.035,1.94799,89.9626,100,0.000103068,0.0054633,0.006288,0,-0.234893,0,1.61816,
8,17,7, 08/17 08,7.89935,8.87419,7.63385,0,0.405674,0,5.69027,26.177,2.05188,0.180375,0.150073,30.5033,59.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69073,469.903,765.035,1.24091,89.9626,100,6.56566e-05,0.0054633,0.006288,0,-3.19396,0,1.07361,
8,17,8, 08/17 09,1.9683,10.2778,7.66095,0,0.466175,0,9.95543,45.8638,2.05188,0.335051,0.150073,30.3286,78.7294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06355,469.903,765.035,0.328552,89.9626,100,1.73837e-05,0.0054633,0.006288,0,-8.34455,0,0.59356,
8,17,9, 08/17 10,0.018404,10.5651,7.71034,0,0.479517,0,9.85812,136.577,2.05188,0.362971,0.150073,28.6315,167.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89111,469.903,765.035,0.173431,89.9626,100,9.17625e-06,0.0054633,0.006288,0,-18.8042,0,0.461574,
8,17,10, 08/17 11,0.000687592,14.9479,8.10879,0,0.53346,0,9.98911,138.205,2.05188,0.362971,0.150073,33.5799,174.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86795,469.903,765.035,0.171259,89.9626,100,9.06131e-06,0.0054633,0.006288,0,-37.2608,0,0.443848,
8,17,11, 08/17 12,0.127274,19.1592,8.07661,0,0.581323,0,10.0831,77.7659,2.05188,0.362971,0.150073,38.0275,118.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84654,469.903,765.035,0.173747,89.9626,100,9.19297e-06,0.0054633,0.006288,0,-45.8522,0,0.427454,
