,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
10,15,11, 10/15 12,0,2.08181,0.65514,0,0,0.432984,0,1.25429,0.609166,0.153809,0,3.16993,5.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19669,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-9.61708,0,0.607362,
10,15,12, 10/15 13,0,2.47531,0.723339,0,0,0.247798,0,1.2581,0.642027,0.1292,0,3.44645,5.47577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22147,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-10.3248,0,0.626825,
10,15,13, 10/15 14,0,2.6944,0.764672,0,0,0.241812,0,1.28536,0.622479,0.1292,0,3.70089,5.73793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,1136.91,1024.12,0.174126,89.9626,100,9.21301e-06,0.0060051,0.006288,0,-10.2733,0,0.617818,
10,15,14, 10/15 15,0,2.55884,0.759181,0,0,0.363607,0,1.33021,0.627354,0.1292,0,3.68163,5.76839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18149,1136.91,1024.12,0.183868,89.9626,100,9.72844e-06,0.0060051,0.006288,0,-9.29639,0,0.595429,
10,15,15, 10/15 16,0,2.34186,0.739114,0,0,0,0,1.36746,0.858733,0.159961,0,3.08097,5.46713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2201,1136.91,1024.12,0.183868,89.9626,100,9.72844e-06,0.0060051,0.006288,0,-7.39227,0,0.625747,
10,15,16, 10/15 17,0,2.18354,0.723515,0,0,0,0,1.53826,2.31728,0.190723,0,2.90706,6.95332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23493,1136.91,1024.12,0.215793,89.9626,100,1.14176e-05,0.0060051,0.006288,0,-4.74461,0,0.637395,
10,15,17, 10/15 18,0,1.78417,0.65979,0,0,0,0,1.7636,2.58551,0.270704,0,2.44396,7.06377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32733,1136.91,1024.12,1.48647,89.9626,100,7.86493e-05,0.0060051,0.006288,0,-1.57797,0,1.49535,
10,15,18, 10/15 19,0,1.34251,0.580003,0,0,0.555991,0,1.91786,1.48023,0.516799,0,2.47851,6.39339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66832,1136.91,1024.12,2.16665,89.9626,100,0.000114637,0.0060051,0.006288,0,0,0,1.76316,
10,15,19, 10/15 20,0,1.23163,0.569493,0,0,0.918227,0,2.01795,1.57942,0.719825,0,2.71935,7.03654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67011,1136.91,1024.12,2.17141,89.9626,100,0.000114889,0.0060051,0.006288,0,0,0,1.76456,
10,15,20, 10/15 21,0,1.2354,0.57978,0,0,0.426523,0,2.10424,4.11089,0.695216,0,2.2417,9.15205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6712,1136.91,1024.12,2.17618,89.9626,100,0.000115142,0.0060051,0.006288,0,0,0,1.76542,
10,15,21, 10/15 22,0,0.757891,0.465622,0,0,0,0,2.09182,0.619881,0.590626,0,1.22351,4.52584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67447,1136.91,1024.12,2.1914,89.9626,100,0.000115947,0.0060051,0.006288,0,0,0,1.768,
10,15,22, 10/15 23,0,0.419887,0.383552,0,0,0.383566,0,1.85858,0.551864,0.387598,0,1.187,3.98504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67455,1136.91,1024.12,2.19994,89.9626,100,0.000116399,0.0060051,0.006288,0,0,0,1.76805,
10,15,23, 10/15 24,0,0.249417,0.341375,0,0,0.474765,0,1.59522,0.523494,0.239942,0,1.06556,3.42422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67308,1136.91,1024.12,2.17545,89.9626,100,0.000115103,0.0060051,0.006288,0,0,0,1.7669,
10,15,24, 10/16 01,0,0.135793,0.312174,0,0,1.28293,0,1.284,0.480079,0.141504,0,1.73089,3.63648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67382,1136.91,1024.12,2.17638,89.9626,100,0.000115152,0.0060051,0.006288,0,0,0,1.76748,
10,16,1, 10/16 02,0,0.065484,0.293329,0,0,0.555191,0,1.17079,0.973919,0.116895,0,0.914004,3.1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52902,1136.91,1024.12,2.03399,89.9626,100,0.000107619,0.0060051,0.006288,0,0,0,1.65376,
10,16,2, 10/16 03,0,0.0099751,0.277558,0,0,0.462917,0,1.12626,0.653192,0.0922853,0,0.750449,2.62219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52533,1136.91,1024.12,2.03399,89.9626,100,0.000107619,0.0060051,0.006288,0,0,0,1.65086,
10,16,3, 10/16 04,0,0,0.274615,0,0,0,0,1.11936,0.438286,0.10459,0,0.274615,1.93685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59754,1136.91,1024.12,2.0165,89.9626,100,0.000106693,0.0060051,0.006288,2.29e-05,0,0,1.70757,
10,16,4, 10/16 05,0,0,0.274615,0,0,0,0,1.06829,0.4344,0.1292,0,0.274615,1.9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52068,1136.91,1024.12,2.01228,89.9626,100,0.00010647,0.0060051,0.006288,0,0,0,1.64721,
10,16,5, 10/16 06,0,0,0.274615,0,0,0,0,1.15317,0.50963,0.190723,0,0.274615,2.12814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52094,1136.91,1024.12,2.02559,89.9626,100,0.000107174,0.0060051,0.006288,0,0,0,1.64741,
10,16,6, 10/16 07,0,0,0.274615,0,0,0.996845,0,1.30984,0.565504,0.258399,0,1.27146,3.4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60146,1136.91,1024.12,2.04177,89.9626,100,0.00010803,0.0060051,0.006288,2.29e-05,0,0,1.71065,
10,16,7, 10/16 08,0,0,0.274615,0,0,1.92246,0,1.40992,0.747938,0.252247,0,2.19707,4.60717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61826,1136.91,1024.12,1.96054,89.9626,100,0.000103732,0.0060051,0.006288,3.89e-05,-1.06946,0,1.72385,
10,16,8, 10/16 09,0,0,0.274615,0,0,1.67927,0,1.31506,2.4517,0.20918,0,1.95389,5.92983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21094,1136.91,1024.12,0.283902,89.9626,100,1.50213e-05,0.0060051,0.006288,0,-4.12081,0,0.618554,
10,16,9, 10/16 10,0,0.21989,0.326554,0,0,1.21197,0,1.24086,4.94758,0.178418,0,1.75841,8.12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17397,1136.91,1024.12,0.189631,89.9626,100,1.00334e-05,0.0060051,0.006288,0,-6.87325,0,0.589522,
10,16,10, 10/16 11,0,0.646973,0.412971,0,0,1.38223,0,1.25429,0.563411,0.166114,0,2.44217,4.42599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467,1136.91,1024.12,0.185168,89.9626,100,9.79722e-06,0.0060051,0.006288,0,-8.73864,0,0.613628,
10,16,11, 10/16 12,0,1.74898,0.61768,0,0,0.665013,0,1.25429,1.38523,0.153809,0,3.03167,5.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17366,1136.91,1024.12,0.187317,89.9626,100,9.91095e-06,0.0060051,0.006288,0,-9.81714,0,0.58928,
10,16,12, 10/16 13,0,2.58695,0.757755,0,0,0.806998,0,1.2581,7.51807,0.1292,0,4.1517,13.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19154,1136.91,1024.12,0.189806,89.9626,100,1.00426e-05,0.0060051,0.006288,0,-10.144,0,0.603322,
10,16,13, 10/16 14,0,2.50833,0.752,0,0,0.464156,0,1.28536,3.478,0.1292,0,3.72449,8.61705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2001,1136.91,1024.12,0.194501,89.9626,100,1.02911e-05,0.0060051,0.006288,0,-10.0356,0,0.610042,
10,16,14, 10/16 15,0,2.21576,0.720708,0,0,0,0,1.33021,2.34405,0.1292,0,2.93647,6.73992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16893,1136.91,1024.12,0.199303,89.9626,100,1.05451e-05,0.0060051,0.006288,0,-9.20079,0,0.585565,
10,16,15, 10/16 16,0,2.19739,0.729293,0,0,0,0,1.36746,1.45171,0.159961,0,2.92668,5.90582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20522,1136.91,1024.12,0.206313,89.9626,100,1.0916e-05,0.0060051,0.006288,0,-7.31269,0,0.614067,
10,16,16, 10/16 17,0,1.9545,0.685052,0,0,0.488642,0,1.53826,1.07585,0.190723,0,3.1282,5.93303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23287,1136.91,1024.12,0.256812,89.9626,100,1.35879e-05,0.0060051,0.006288,0,-4.6379,0,0.63578,
10,16,17, 10/16 18,0,1.73699,0.652023,0,0,1.08914,0,1.7636,1.65254,0.270704,0,3.47815,7.16499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44132,1136.91,1024.12,1.79594,89.9626,100,9.50234e-05,0.0060051,0.006288,0,-1.50287,0,1.58488,
10,16,18, 10/16 19,0,1.32072,0.58303,0,0,0.547215,0,1.91786,2.75027,0.516799,0,2.45096,7.63588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51369,1136.91,1024.12,1.86286,89.9626,100,9.85642e-05,0.0060051,0.006288,0,0,0,1.64171,
10,16,19, 10/16 20,0,1.04727,0.539712,0,0,2.74592,0,2.01795,2.40163,0.719825,0,4.3329,9.47231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51531,1136.91,1024.12,1.86504,89.9626,100,9.86791e-05,0.0060051,0.006288,0,0,0,1.64299,
10,16,20, 10/16 21,0,0.873043,0.502449,0,0,1.48618,0,2.10424,1.15814,0.695216,0,2.86167,6.81926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51916,1136.91,1024.12,1.88394,89.9626,100,9.96795e-05,0.0060051,0.006288,0,0,0,1.64602,
10,16,21, 10/16 22,0,0.797209,0.484551,0,0,1.22711,0,2.09182,1.32256,0.590626,0,2.50887,6.51388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52249,1136.91,1024.12,1.89437,89.9626,100,0.000100231,0.0060051,0.006288,0,0,0,1.64863,
10,16,22, 10/16 23,0,0.664694,0.448827,0,0,0.569065,0,1.85858,3.27558,0.387598,0,1.68259,7.20434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52162,1136.91,1024.12,1.87408,89.9626,100,9.91577e-05,0.0060051,0.006288,0,0,0,1.64794,
10,16,23, 10/16 24,0,0.334925,0.36373,0,0,0.198875,0,1.59522,2.70804,0.239942,0,0.89753,5.44074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52334,1136.91,1024.12,1.8905,89.9626,100,0.000100027,0.0060051,0.006288,0,0,0,1.6493,
10,16,24, 10/17 01,0,0.139802,0.313123,0,0,1.05112,0,1.28812,0.484608,0.141504,0,1.50404,3.41828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52306,1136.91,1024.12,1.89104,89.9626,100,0.000100055,0.0060051,0.006288,0,0,0,1.64908,
10,17,1, 10/17 02,0,0.0870626,0.298853,0,0,0.313021,0,1.18526,0.456941,0.116895,0,0.698936,2.45804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77054,1136.91,1024.12,2.15708,89.9626,100,0.000114131,0.0060051,0.006288,5.37e-05,0,0,1.84345,
10,17,2, 10/17 03,0,0.0359951,0.284808,0,0,0.205014,0,1.1228,0.874449,0.0922853,0,0.525817,2.61535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60567,1136.91,1024.12,2.15742,89.9626,100,0.000114149,0.0060051,0.006288,0,0,0,1.71395,
10,17,3, 10/17 04,0,0.000875674,0.27487,0,0,0,0,1.12002,0.990185,0.10459,0,0.275746,2.49054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60395,1136.91,1024.12,2.15023,89.9626,100,0.000113769,0.0060051,0.006288,0,0,0,1.7126,
10,17,4, 10/17 05,0,0,0.274615,0,0,0.370803,0,1.06483,2.61615,0.1292,0,0.645418,4.45559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59977,1136.91,1024.12,2.11072,89.9626,100,0.000111678,0.0060051,0.006288,0,0,0,1.70932,
10,17,5, 10/17 06,0,0,0.274615,0,0,1.04733,0,1.14971,0.442396,0.190723,0,1.32195,3.10478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59516,1136.91,1024.12,2.12709,89.9626,100,0.000112544,0.0060051,0.006288,0,0,0,1.7057,
10,17,6, 10/17 07,0,0,0.274615,0,0,0.477739,0,1.28567,0.487176,0.258399,0,0.752355,2.7836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60877,1136.91,1024.12,2.15656,89.9626,100,0.000114104,0.0060051,0.006288,0,0,0,1.71639,
10,17,7, 10/17 08,0,0,0.274615,0,0,0.531186,0,1.38163,0.601147,0.252247,0,0.805801,3.04082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75763,1136.91,1024.12,1.91169,89.9626,100,0.000101148,0.0060051,0.006288,0.000100407,-1.06175,0,1.83331,
10,17,8, 10/17 09,0,0,0.274615,0,0,0.19653,0,1.30883,0.734848,0.20918,0,0.471145,2.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03682,1136.91,1024.12,0.203115,89.9626,100,1.07468e-05,0.0060051,0.006288,0,-4.07197,0,0.481806,
10,17,9, 10/17 10,0,0.585962,0.399835,0,0,0,0,1.26638,1.25719,0.178418,0,0.985797,3.68779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03135,1136.91,1024.12,0.186597,89.9626,100,9.87283e-06,0.0060051,0.006288,0,-6.75734,0,0.477508,
10,17,10, 10/17 11,0,1.70489,0.604161,0,0,0.626528,0,1.28672,5.09041,0.166114,0,2.93558,9.47882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00186,1136.91,1024.12,0.184214,89.9626,100,9.74677e-06,0.0060051,0.006288,0,-8.566,0,0.45435,
10,17,11, 10/17 12,0,2.66834,0.751405,0,0,0.309162,0,1.26532,1.41203,0.153809,0,3.72891,6.56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01006,1136.91,1024.12,0.182042,89.9626,100,9.63183e-06,0.0060051,0.006288,0,-9.64626,0,0.460785,
10,17,12, 10/17 13,0,3.33416,0.856695,0,0,2.2466,0,1.25532,6.33371,0.1292,0,6.43746,14.1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99529,1136.91,1024.12,0.186703,89.9626,100,9.87843e-06,0.0060051,0.006288,0,-9.99502,0,0.449189,
10,17,13, 10/17 14,0,3.51134,0.878895,0,0,1.93999,0,1.29293,2.15399,0.1292,0,6.33022,9.90634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99759,1136.91,1024.12,0.189295,89.9626,100,1.00156e-05,0.0060051,0.006288,0,-9.66885,0,0.450993,
10,17,14, 10/17 15,0,3.73842,0.921961,0,0,0.483544,0,1.35437,2.22183,0.1292,0,5.14392,8.84932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01384,1136.91,1024.12,0.200965,89.9626,100,1.06331e-05,0.0060051,0.006288,0,-8.80149,0,0.463758,
10,17,15, 10/17 16,0,3.64747,0.915667,0,0,0.193375,0,1.42338,1.73888,0.159961,0,4.75651,8.07873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00407,1136.91,1024.12,0.205767,89.9626,100,1.08871e-05,0.0060051,0.006288,0,-7.0114,0,0.456085,
10,17,16, 10/17 17,0,3.33223,0.876806,0,0,0,0,1.59006,0.975251,0.190723,0,4.20904,6.96507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09957,1136.91,1024.12,0.317945,89.9626,100,1.68225e-05,0.0060051,0.006288,0,-4.39904,0,0.531087,
10,17,17, 10/17 18,0,3.14204,0.874035,0,0,0,0,1.78431,2.41889,0.270704,0,4.01608,8.48999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5532,1136.91,1024.12,2.07223,89.9626,100,0.000109642,0.0060051,0.006288,0,-1.42946,0,1.67275,
10,17,18, 10/17 19,0,2.60233,0.802197,0,0,0,0,1.91442,11.2808,0.516799,0,3.40452,17.1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8079,1136.91,1024.12,2.74274,89.9626,100,0.000145118,0.0060051,0.006288,0,0,0,12.8682,
10,17,19, 10/17 20,0,1.69169,0.641349,0,0,1.0421,0,1.98966,1.87265,0.719825,0,3.37514,7.95727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8616,1136.91,1024.12,2.74752,89.9626,100,0.000145371,0.0060051,0.006288,0,0,0,12.125,
10,17,20, 10/17 21,0,1.3119,0.574841,0,0,1.10479,0,2.06213,0.7003,0.695216,0,2.99154,6.44918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.647,1136.91,1024.12,2.76927,89.9626,100,0.000146522,0.0060051,0.006288,0,0,0,10.3856,
10,17,21, 10/17 22,0,1.08394,0.529455,0,0,0.676552,0,2.04559,0.587765,0.590626,0,2.28995,5.51394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,1136.91,1024.12,2.75388,89.9626,100,0.000145708,0.0060051,0.006288,0,0,0,10.3487,
10,17,22, 10/17 23,0,0.885956,0.481841,0,0,0,0,1.83373,0.543063,0.387598,0,1.3678,4.13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7692,1136.91,1024.12,2.74944,89.9626,100,0.000145473,0.0060051,0.006288,0,0,0,7.34011,
10,17,23, 10/17 24,0,0.623911,0.422957,0,0,0.160694,0,1.56357,0.502657,0.239942,0,1.20756,3.51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00018,1136.91,1024.12,2.77192,89.9626,100,0.000146662,0.0060051,0.006288,0,0,0,3.59457,
10,17,24, 10/18 01,0,0.40325,0.374298,0,0,0.700534,0,1.28812,0.484608,0.141504,0,1.47808,3.39232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91209,1136.91,1024.12,2.75776,89.9626,100,0.000145913,0.0060051,0.006288,0,0,0,1.95461,
10,18,1, 10/18 02,0,0.281948,0.34572,0,0,1.21674,0,1.18526,0.457099,0.116895,0,1.84441,3.60366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98313,1136.91,1024.12,2.83853,89.9626,100,0.000150187,0.0060051,0.006288,0,0,0,2.01041,
10,18,2, 10/18 03,0,0.291057,0.348136,0,0,0.55251,0,1.1228,0.874929,0.0922853,0,1.1917,3.28172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98205,1136.91,1024.12,2.83753,89.9626,100,0.000150134,0.0060051,0.006288,0,0,0,2.00956,
10,18,3, 10/18 04,0,0.347126,0.359535,0,0,0.0253669,0,1.12002,0.9908,0.10459,0,0.732028,2.94744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98058,1136.91,1024.12,2.82627,89.9626,100,0.000149538,0.0060051,0.006288,0,0,0,2.0084,
10,18,4, 10/18 05,0,0.277858,0.342532,0,0,0,0,1.06483,2.61697,0.1292,0,0.62039,4.43138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97734,1136.91,1024.12,2.76387,89.9626,100,0.000146236,0.0060051,0.006288,0,0,0,2.00586,
10,18,5, 10/18 06,0,0.294562,0.346965,0,0,0,0,1.14971,0.443673,0.190723,0,0.641527,2.42563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9773,1136.91,1024.12,2.77265,89.9626,100,0.000146701,0.0060051,0.006288,0,0,0,2.00583,
10,18,6, 10/18 07,0,0.470022,0.38901,0,0,0,0,1.28567,0.489353,0.258399,0,0.859032,2.89246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98727,1136.91,1024.12,2.80467,89.9626,100,0.000148395,0.0060051,0.006288,0,0,0,2.01366,
10,18,7, 10/18 08,0,0.420719,0.37682,0,0,0,0,1.38163,0.603312,0.252247,0,0.797539,3.03472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9584,1136.91,1024.12,2.74995,89.9626,100,0.0001455,0.0060051,0.006288,0,0,0,1.99099,
10,18,8, 10/18 09,0,0.254527,0.336374,0,0,0.46192,0,1.30883,0.737487,0.20918,0,1.05282,3.30832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94508,1136.91,1024.12,0.567829,89.9626,100,3.00438e-05,0.0060051,0.006288,0,-0.193835,0,1.19513,
10,18,9, 10/18 10,0,0.638775,0.426907,0,0,1.27586,0,1.26638,1.40154,0.178418,0,2.34155,5.18788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74053,1136.91,1024.12,0.338777,89.9626,100,1.79247e-05,0.0060051,0.006288,0,-3.14281,0,1.03449,
10,18,10, 10/18 11,0,0.792049,0.464619,0,0,0.94857,0,1.28672,6.4016,0.166114,0,2.20524,10.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7365,1136.91,1024.12,0.320968,89.9626,100,1.69824e-05,0.0060051,0.006288,0,-2.53375,0,1.03133,
10,18,11, 10/18 12,0,0.905812,0.486061,0,0,0.249388,0,1.26532,2.02677,0.153809,0,1.64126,5.08716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74963,1136.91,1024.12,0.326621,89.9626,100,1.72815e-05,0.0060051,0.006288,0,-4.38082,0,1.04164,
10,18,12, 10/18 13,0,1.29278,0.561678,0,0,1.21501,0,1.25532,3.01251,0.1292,0,3.06946,7.46649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73637,1136.91,1024.12,0.321015,89.9626,100,1.69849e-05,0.0060051,0.006288,0,-6.1457,0,1.03122,
10,18,13, 10/18 14,0,1.55871,0.612497,0,0,1.75517,0,1.29293,0.933088,0.1292,0,3.92638,6.2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74443,1136.91,1024.12,0.345729,89.9626,100,1.82925e-05,0.0060051,0.006288,0,-7.21656,0,1.03755,
10,18,14, 10/18 15,0,2.1659,0.745662,0,0,1.98829,0,1.35437,2.81605,0.1292,0,4.89985,9.19947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73554,1136.91,1024.12,0.350425,89.9626,100,1.8541e-05,0.0060051,0.006288,0,-8.61769,0,1.03057,
