,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
8,3,15, 08/03 16,0,1.51384,0.615784,0,0,1.45419,0,1.22992,3.13931,0.131557,0,3.58382,8.0846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15351,1135.48,932.128,0.331472,89.9626,100,1.75382e-05,0.0060051,0.006288,0,-8.92827,0,0.573453,
8,3,16, 08/03 17,0,1.55401,0.632866,0,0,0.217747,0,1.37537,3.5788,0.156856,0,2.40462,7.51565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28943,1135.48,932.128,0.524314,89.9626,100,2.77415e-05,0.0060051,0.006288,0,-6.82965,0,0.680199,
8,3,17, 08/03 18,0,1.53749,0.640801,0,0,0,0,1.56819,3.15504,0.222635,0,2.17829,7.12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53564,1135.48,932.128,0.945165,89.9626,100,5.00087e-05,0.0060051,0.006288,0,-4.12594,0,0.873569,
8,3,18, 08/03 19,0,1.31645,0.600364,0,0,0,0,1.70433,1.59899,0.425029,0,1.91682,5.64517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89725,1135.48,932.128,2.66045,89.9626,100,0.000140765,0.0060051,0.006288,0,-1.38341,0,1.94296,
8,3,19, 08/03 20,0,1.20203,0.58499,0,0,0,0,1.79718,2.5473,0.592006,0,1.78702,6.72351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34697,1135.48,932.128,3.43646,89.9626,100,0.000181823,0.0060051,0.006288,0,-0.134511,0,2.29616,
8,3,20, 08/03 21,0,0.836427,0.499031,0,0,0.722898,0,1.87614,2.16938,0.571766,0,2.05836,6.67564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36472,1135.48,932.128,3.438,89.9626,100,0.000181904,0.0060051,0.006288,0,0,0,2.31011,
8,3,21, 08/03 22,0,0.40901,0.389332,0,0,0.655661,0,1.87067,1.00807,0.48575,0,1.454,4.81849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97759,1135.48,932.128,2.89958,89.9626,100,0.000153417,0.0060051,0.006288,0,0,0,2.00606,
8,3,22, 08/03 23,0,0.0756347,0.296403,0,0,0.534789,0,1.66611,3.06041,0.318772,0,0.906827,5.95212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96552,1135.48,932.128,2.89348,89.9626,100,0.000153094,0.0060051,0.006288,0,0,0,1.99658,
8,3,23, 08/03 24,0,0.171659,0.325904,0,0,1.13633,0,1.42709,3.45642,0.197335,0,1.63389,6.71474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96692,1135.48,932.128,2.8979,89.9626,100,0.000153328,0.0060051,0.006288,0,0,0,1.99768,
8,3,24, 08/04 01,0,0.100587,0.304693,0,0,0.907184,0,1.14498,2.10567,0.116377,0,1.31246,4.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96396,1135.48,932.128,2.88286,89.9626,100,0.000152532,0.0060051,0.006288,0,0,0,1.99535,
8,4,1, 08/04 02,0,0.00295731,0.275496,0,0,1.00706,0,1.03826,0.455479,0.0961377,0,1.28551,2.87539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79473,1135.48,932.128,2.5536,89.9626,100,0.000135111,0.0060051,0.006288,0,0,0,1.86245,
8,4,2, 08/04 03,0,0,0.274615,0,0,0.0734161,0,0.997108,0.443727,0.0758981,0,0.348031,1.86476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79586,1135.48,932.128,2.5536,89.9626,100,0.000135111,0.0060051,0.006288,0,0,0,1.86333,
8,4,3, 08/04 04,0,0,0.274615,0,0,0.0523298,0,0.990167,0.436797,0.0860181,0,0.326945,1.83993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79934,1135.48,932.128,2.56041,89.9626,100,0.000135471,0.0060051,0.006288,0,0,0,1.86606,
8,4,4, 08/04 05,0,0,0.274615,0,0,0.818132,0,0.946153,0.432874,0.106258,0,1.09275,2.57803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79781,1135.48,932.128,2.55276,89.9626,100,0.000135066,0.0060051,0.006288,0,0,0,1.86486,
8,4,5, 08/04 06,0,0,0.274615,0,0,0,0,1.01671,0.507957,0.156856,0,0.274615,1.95614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80003,1135.48,932.128,2.56259,89.9626,100,0.000135586,0.0060051,0.006288,0,0,0,1.86661,
8,4,6, 08/04 07,0,0,0.274615,0,0,0.338307,0,1.15211,0.564226,0.212515,0,0.612922,2.54178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8002,1135.48,932.128,2.56595,89.9626,100,0.000135765,0.0060051,0.006288,0,-0.183489,0,1.86674,
8,4,7, 08/04 08,0,0,0.274615,0,0,0.541121,0,1.2452,0.876857,0.207455,0,0.815736,3.14525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6307,1135.48,932.128,1.34601,89.9626,100,7.12172e-05,0.0060051,0.006288,0,-1.63606,0,0.948227,
8,4,8, 08/04 09,0,0,0.274615,0,0,0.273208,0,1.17656,3.51861,0.172036,0,0.547823,5.41503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18537,1135.48,932.128,0.313398,89.9626,100,1.65819e-05,0.0060051,0.006288,0,-4.33113,0,0.598474,
8,4,9, 08/04 10,0,0.330589,0.356032,0,0,0.869662,0,1.12108,7.06697,0.146736,0,1.55628,9.89107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17446,1135.48,932.128,0.315571,89.9626,100,1.66968e-05,0.0060051,0.006288,0,-6.80243,0,0.589904,
8,4,10, 08/04 11,0,0.527752,0.399243,0,0,1.47242,0,1.13111,5.27466,0.136617,0,2.39941,8.9418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18673,1135.48,932.128,0.320641,89.9626,100,1.69651e-05,0.0060051,0.006288,0,-8.91265,0,0.599543,
8,4,11, 08/04 12,0,0.593908,0.406421,0,0,0.870474,0,1.13111,2.86877,0.126497,0,1.8708,5.99718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17065,1135.48,932.128,0.327825,89.9626,100,1.73452e-05,0.0060051,0.006288,0,-10.2617,0,0.586913,
8,4,12, 08/04 13,0,1.03786,0.501976,0,0,0.925605,0,1.13878,5.01044,0.106258,0,2.46544,8.72091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17284,1135.48,932.128,0.335009,89.9626,100,1.77253e-05,0.0060051,0.006288,0,-10.9054,0,0.588629,
8,4,13, 08/04 14,0,1.11021,0.515012,0,0,1.1702,0,1.16246,0.622479,0.106258,0,2.79542,4.68662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19481,1135.48,932.128,0.337159,89.9626,100,1.78391e-05,0.0060051,0.006288,0,-10.9224,0,0.605891,
8,4,14, 08/04 15,0,1.3018,0.558213,0,0,0.529814,0,1.19979,0.627354,0.106258,0,2.38983,4.32323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19971,1135.48,932.128,0.339472,89.9626,100,1.79615e-05,0.0060051,0.006288,0,-10.1686,0,0.609739,
8,4,15, 08/04 16,0,1.26355,0.561255,0,0,0.0558493,0,1.22992,0.726818,0.131557,0,1.88065,3.96895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19641,1135.48,932.128,0.341961,89.9626,100,1.80931e-05,0.0060051,0.006288,0,-8.71367,0,0.607143,
8,4,16, 08/04 17,0,1.28885,0.576429,0,0,0.16717,0,1.37537,1.07585,0.156856,0,2.03244,4.64052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31623,1135.48,932.128,0.575076,89.9626,100,3.04272e-05,0.0060051,0.006288,0,-6.6286,0,0.701247,
8,4,17, 08/04 18,0,1.38044,0.601451,0,0,0.488786,0,1.56819,1.5168,0.222635,0,2.47068,5.77831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67329,1135.48,932.128,1.11182,89.9626,100,5.88262e-05,0.0060051,0.006288,0,-3.99541,0,0.981683,
8,4,18, 08/04 19,0,1.36031,0.607671,0,0,0.333258,0,1.70433,1.68578,0.425029,0,2.30124,6.11638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9429,1135.48,932.128,2.81656,89.9626,100,0.000149024,0.0060051,0.006288,0,-1.27916,0,1.97882,
8,4,19, 08/04 20,0,0.884054,0.50939,0,0,0.519656,0,1.79718,3.09803,0.592006,0,1.9131,7.40031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15419,1135.48,932.128,3.14129,89.9626,100,0.000166206,0.0060051,0.006288,0,-0.162865,0,2.14475,
8,4,20, 08/04 21,0,0.505185,0.417145,0,0,0.81844,0,1.87614,3.37894,0.571766,0,1.74077,7.56762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28327,1135.48,932.128,3.1339,89.9626,100,0.000165814,0.0060051,0.006288,0,0,0,2.24613,
8,4,21, 08/04 22,0,0.319798,0.365278,0,0,1.04957,0,1.87067,1.34447,0.48575,0,1.73465,5.43553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52269,1135.48,932.128,2.59062,89.9626,100,0.000137069,0.0060051,0.006288,0,0,0,2.43417,
8,4,22, 08/04 23,0,0.0137234,0.278539,0,0,1.08079,0,1.66611,0.551014,0.318772,0,1.37306,3.90896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80241,1135.48,932.128,2.58394,89.9626,100,0.000136716,0.0060051,0.006288,0,0,0,1.86847,
8,4,23, 08/04 24,0,0.129348,0.311376,0,0,0.139107,0,1.42709,0.779936,0.197335,0,0.579831,2.9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80296,1135.48,932.128,2.58156,89.9626,100,0.00013659,0.0060051,0.006288,0,0,0,1.86891,
8,4,24, 08/05 01,0,0.0666121,0.29349,0,0,0,0,1.14498,2.66339,0.116377,0,0.360103,4.28485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80754,1135.48,932.128,2.59539,89.9626,100,0.000137322,0.0060051,0.006288,0,0,0,1.8725,
8,5,1, 08/05 02,0,0.0125786,0.278199,0,0,0.341629,0,1.03826,0.952969,0.0961377,0,0.632407,2.71977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77542,1135.48,932.128,2.46207,89.9626,100,0.000130268,0.0060051,0.006288,0,0,0,1.84727,
8,5,2, 08/05 03,0,0,0.274615,0,0,0.260932,0,0.997108,0.672135,0.0758981,0,0.535547,2.28069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77629,1135.48,932.128,2.46207,89.9626,100,0.000130268,0.0060051,0.006288,0,0,0,1.84796,
8,5,3, 08/05 04,0,0,0.274615,0,0,0.631248,0,0.990167,0.437327,0.0860181,0,0.905863,2.41938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77631,1135.48,932.128,2.46207,89.9626,100,0.000130268,0.0060051,0.006288,0,0,0,1.84797,
8,5,4, 08/05 05,0,0,0.274615,0,0,0.232491,0,0.946153,0.433349,0.106258,0,0.507106,1.99287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7756,1135.48,932.128,2.45729,89.9626,100,0.000130015,0.0060051,0.006288,0,0,0,1.84741,
8,5,5, 08/05 06,0,0,0.274615,0,0,0.329985,0,1.01671,0.508511,0.156856,0,0.604601,2.28668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77557,1135.48,932.128,2.45729,89.9626,100,0.000130015,0.0060051,0.006288,0,0,0,1.84739,
8,5,6, 08/05 07,0,0,0.274615,0,0,0.426796,0,1.15211,0.564762,0.212515,0,0.701411,2.6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77521,1135.48,932.128,2.44991,89.9626,100,0.000129625,0.0060051,0.006288,0,-0.208592,0,1.84711,
8,5,7, 08/05 08,0,0,0.274615,0,0,0,0,1.2452,0.618593,0.207455,0,0.274615,2.34586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47755,1135.48,932.128,0.898129,89.9626,100,4.752e-05,0.0060051,0.006288,0,-1.51052,0,0.827946,
8,5,8, 08/05 09,0,0,0.274615,0,0,0,0,1.17656,0.780494,0.172036,0,0.274615,2.40371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07623,1135.48,932.128,0.2848,89.9626,100,1.50688e-05,0.0060051,0.006288,0,-3.51026,0,0.512753,
8,5,9, 08/05 10,0,0,0.274615,0,0,0.206705,0,1.12108,1.13334,0.146736,0,0.48132,2.88248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09263,1135.48,932.128,0.294647,89.9626,100,1.55898e-05,0.0060051,0.006288,0,-6.6567,0,0.525637,
8,5,10, 08/05 11,0,0.103967,0.297147,0,0,1.1042,0,1.13111,0.691051,0.136617,0,1.50532,3.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08689,1135.48,932.128,0.299285,89.9626,100,1.58352e-05,0.0060051,0.006288,0,-8.50356,0,0.52113,
8,5,11, 08/05 12,0,0.714249,0.4223,0,0,1.83367,0,1.13111,2.35361,0.126497,0,2.97022,6.58144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07214,1135.48,932.128,0.303981,89.9626,100,1.60836e-05,0.0060051,0.006288,0,-9.92218,0,0.509547,
8,5,12, 08/05 13,0,1.42394,0.571785,0,0,1.00653,0,1.13878,6.81836,0.106258,0,3.00225,11.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08371,1135.48,932.128,0.315724,89.9626,100,1.67049e-05,0.0060051,0.006288,0,-10.6952,0,0.518634,
8,5,13, 08/05 14,0,1.17109,0.521749,0,0,0.287482,0,1.16246,0.622479,0.106258,0,1.98032,3.87152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08691,1135.48,932.128,0.32042,89.9626,100,1.69534e-05,0.0060051,0.006288,0,-10.746,0,0.521142,
8,5,14, 08/05 15,0,1.33783,0.561195,0,0,0.779723,0,1.19979,0.627354,0.106258,0,2.67874,4.61214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09129,1135.48,932.128,0.325222,89.9626,100,1.72075e-05,0.0060051,0.006288,0,-10.0385,0,0.524585,
8,5,15, 08/05 16,0,1.59724,0.624864,0,0,0.953888,0,1.22992,1.45171,0.131557,0,3.17599,5.98918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11452,1135.48,932.128,0.34947,89.9626,100,1.84904e-05,0.0060051,0.006288,0,-8.53582,0,0.542829,
8,5,16, 08/05 17,0,1.61709,0.636664,0,0,0.386206,0,1.37537,1.48073,0.156856,0,2.63996,5.65292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29824,1135.48,932.128,0.684855,89.9626,100,3.62357e-05,0.0060051,0.006288,0,-6.42921,0,0.687118,
8,5,17, 08/05 18,0,1.79062,0.693796,0,0,2.17142,0,1.56819,4.57401,0.222635,0,4.65583,11.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64043,1135.48,932.128,1.44754,89.9626,100,7.65896e-05,0.0060051,0.006288,0,-3.84838,0,0.955871,
8,5,18, 08/05 19,0,1.62057,0.660531,0,0,0.901044,0,1.70433,4.83466,0.425029,0,3.18214,10.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76005,1135.48,932.128,2.66093,89.9626,100,0.00014079,0.0060051,0.006288,0,-1.36517,0,1.8352,
8,5,19, 08/05 20,0,1.27821,0.586979,0,0,1.09742,0,1.79718,2.28554,0.592006,0,2.9626,7.63732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0915,1135.48,932.128,2.94748,89.9626,100,0.000155951,0.0060051,0.006288,0,-0.165298,0,9.94938,
8,5,20, 08/05 21,0,0.903843,0.506471,0,0,0.50074,0,1.87614,0.747841,0.571766,0,1.91105,5.1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5009,1135.48,932.128,2.93259,89.9626,100,0.000155163,0.0060051,0.006288,0,0,0,9.48551,
8,5,21, 08/05 22,0,0.500315,0.406932,0,0,0.541279,0,1.87067,0.619881,0.48575,0,1.44853,4.42482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3349,1135.48,932.128,2.48327,89.9626,100,0.00013139,0.0060051,0.006288,0,0,0,9.35516,
8,5,22, 08/05 23,0,0.421413,0.388408,0,0,0.541778,0,1.66611,0.87613,0.318772,0,1.3516,4.21261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3909,1135.48,932.128,2.46731,89.9626,100,0.000130545,0.0060051,0.006288,0,0,0,6.25762,
8,5,23, 08/05 24,0,0.313147,0.359898,0,0,1.01447,0,1.42709,3.45692,0.197335,0,1.68751,6.76886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04319,1135.48,932.128,2.46613,89.9626,100,0.000130483,0.0060051,0.006288,0,0,0,2.84296,
8,5,24, 08/06 01,0,0.152277,0.315813,0,0,0.770253,0,1.14498,2.10633,0.116377,0,1.23834,4.60603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78162,1135.48,932.128,2.48461,89.9626,100,0.000131461,0.0060051,0.006288,0,0,0,1.85215,
8,6,1, 08/06 02,0,0.0905839,0.299374,0,0,0.531449,0,1.03826,0.456396,0.0961377,0,0.921407,2.5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76618,1135.48,932.128,2.42978,89.9626,100,0.00012856,0.0060051,0.006288,0,0,0,1.84002,
8,6,2, 08/06 03,0,0.040332,0.285773,0,0,0,0,0.997108,0.444825,0.0758981,0,0.326105,1.84394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76624,1135.48,932.128,2.42978,89.9626,100,0.00012856,0.0060051,0.006288,0,0,0,1.84007,
8,6,3, 08/06 04,0,0.00650612,0.276421,0,0,0,0,0.990167,0.43796,0.0860181,0,0.282928,1.79707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76619,1135.48,932.128,2.42978,89.9626,100,0.00012856,0.0060051,0.006288,0,0,0,1.84002,
8,6,4, 08/06 05,0,0,0.274615,0,0,0.341717,0,0.946153,0.434409,0.106258,0,0.616332,2.10315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76053,1135.48,932.128,2.40168,89.9626,100,0.000127073,0.0060051,0.006288,0,0,0,1.83558,
8,6,5, 08/06 06,0,0,0.274615,0,0,0.315605,0,1.01671,0.510026,0.156856,0,0.59022,2.27382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7599,1135.48,932.128,2.40168,89.9626,100,0.000127073,0.0060051,0.006288,0,0,0,1.83509,
8,6,6, 08/06 07,0,0,0.274615,0,0,0.499321,0,1.15211,0.56611,0.212515,0,0.773936,2.70468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76863,1135.48,932.128,2.4262,89.9626,100,0.00012837,0.0060051,0.006288,0,-0.188302,0,1.84194,
8,6,7, 08/06 08,0,0,0.274615,0,0,0.525957,0,1.2452,0.619874,0.207455,0,0.800572,2.8731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25765,1135.48,932.128,1.41652,89.9626,100,7.49482e-05,0.0060051,0.006288,0,-1.6204,0,1.44063,
8,6,8, 08/06 09,0,0,0.274615,0,0,1.15987,0,1.17656,0.749382,0.172036,0,1.43449,3.53247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3969,1135.48,932.128,0.325326,89.9626,100,1.7213e-05,0.0060051,0.006288,0,-4.11029,0,0.764602,
8,6,9, 08/06 10,0,0.145457,0.308349,0,0,1.28029,0,1.12108,1.94326,0.146736,0,1.7341,4.94517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3939,1135.48,932.128,0.315138,89.9626,100,1.6674e-05,0.0060051,0.006288,0,-6.60135,0,0.762251,
8,6,10, 08/06 11,0,0.490089,0.385765,0,0,0.668893,0,1.13111,2.74004,0.136617,0,1.54475,5.55251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39898,1135.48,932.128,0.32201,89.9626,100,1.70375e-05,0.0060051,0.006288,0,-8.64414,0,0.766243,
8,6,11, 08/06 12,0,0.926721,0.472015,0,0,0.026784,0,1.13111,1.81851,0.126497,0,1.42552,4.50163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36922,1135.48,932.128,0.326775,89.9626,100,1.72896e-05,0.0060051,0.006288,0,-10.0161,0,0.742863,
8,6,12, 08/06 13,0,1.31081,0.547345,0,0,0.545088,0,1.13878,0.641992,0.106258,0,2.40325,4.29028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38733,1135.48,932.128,0.33389,89.9626,100,1.76661e-05,0.0060051,0.006288,0,-10.6434,0,0.757093,
8,6,13, 08/06 14,0,1.35791,0.565754,0,0,0.689986,0,1.16246,0.622479,0.106258,0,2.61365,4.50485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39188,1135.48,932.128,0.33389,89.9626,100,1.76661e-05,0.0060051,0.006288,0,-10.6698,0,0.760663,
8,6,14, 08/06 15,0,1.35233,0.575954,0,0,0.466811,0,1.19979,0.726056,0.106258,0,2.39509,4.42719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38813,1135.48,932.128,0.33604,89.9626,100,1.77799e-05,0.0060051,0.006288,0,-9.95098,0,0.757722,
8,6,15, 08/06 16,0,1.43086,0.600129,0,0,0.0946724,0,1.22992,1.72078,0.131557,0,2.12566,5.20793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40906,1135.48,932.128,0.353283,89.9626,100,1.86922e-05,0.0060051,0.006288,0,-8.55293,0,0.774157,
8,6,16, 08/06 17,0,1.45047,0.61177,0,0,0.292796,0,1.37537,2.42566,0.156856,0,2.35503,6.31292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45399,1135.48,932.128,0.426002,89.9626,100,2.25398e-05,0.0060051,0.006288,0,-6.47132,0,0.809442,
8,6,17, 08/06 18,0,1.51163,0.62567,0,0,0.374129,0,1.56819,1.5168,0.222635,0,2.51143,5.81906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00376,1135.48,932.128,1.33488,89.9626,100,7.06286e-05,0.0060051,0.006288,0,-3.86408,0,1.24123,
8,6,18, 08/06 19,0,1.57813,0.646538,0,0,0.476752,0,1.70433,1.73864,0.425029,0,2.70142,6.56942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60495,1135.48,932.128,2.22428,89.9626,100,0.000117686,0.0060051,0.006288,0,-1.27277,0,1.71339,
