,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
5,26,1, 05/26 02,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,13.2893,0,0,0,0,3.59655,0,0,0,0,0,16.8858,16.8858,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49094,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.920692,
5,26,2, 05/26 03,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,14.3875,0,0,0,0,3.59706,0,0,0,0,0,17.9845,17.9845,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47993,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.912268,
5,26,3, 05/26 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45132,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.890363,
5,26,4, 05/26 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45132,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.890364,
5,26,5, 05/26 06,0,0,0,0,0,0,0.344691,0.500184,1.54182,0,0,0.344691,2.38669,0,0,0,0,0,1.12073,0,0,0,0,0,1.12073,1.12073,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45135,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.890393,
5,26,6, 05/26 07,0,0,2.21114,0,0,0,0.527037,1.00037,1.54182,0,0,2.73817,5.28036,16.3139,0,0,0,0,0,0,0,0,0,0,16.3139,16.3139,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36753,476.285,804.332,0.875125,89.9626,100,4.63028e-05,0.0054633,0.006288,0,-0.623237,0,0.826229,
5,26,7, 05/26 08,0,0,2.21114,0,0,0,0.48255,1.00037,1.54182,0,0,2.69369,5.23587,5.91912,0,0,0,0,12.8081,0,20.2518,0,0,0,18.7272,38.979,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63219,476.285,804.332,0.116212,89.9626,100,6.14876e-06,0.0054633,0.006288,0,-2.36118,0,0.263386,
5,26,8, 05/26 09,0,0,2.21114,0,0,0,0.748569,1.50055,1.54182,0,0,2.9597,6.00208,0.646223,0,0,0,0,11.1567,0,20.2518,0,0,0,11.8029,32.0546,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58013,476.285,804.332,0.0854047,89.9626,100,4.51876e-06,0.0054633,0.006288,0,-4.32137,0,0.22354,
5,26,9, 05/26 10,0,0,2.35353,0,0,0,0.748569,1.50055,1.54182,0,0,3.1021,6.14447,0,0,0,0,0,9.76102,0,20.2518,0,0,0,9.76102,30.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57791,476.285,804.332,0.0804279,89.9626,100,4.25544e-06,0.0054633,0.006288,0,-6.91152,0,0.221841,
5,26,10, 05/26 11,0,0,2.49593,0,0,0,1.15688,2.25083,1.54182,0,0,3.65281,7.44545,0,0,0,0,0,8.57254,0,36.4532,0,0,0,8.57254,45.0257,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57785,476.285,804.332,0.075626,89.9626,100,4.00137e-06,0.0054633,0.006288,0,-4.96424,0,0.221793,
5,26,11, 05/26 12,0,0,2.21664,0,0,0,1.15688,2.25083,1.54182,0,0,3.37352,7.16617,0,0,0,0,0,9.32153,0,36.4532,0,0,0,9.32153,45.7747,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58106,476.285,804.332,0.0729627,89.9626,100,3.86046e-06,0.0054633,0.006288,0,-6.53416,0,0.224252,
5,26,12, 05/26 13,0,0.272919,2.2247,0,0,0,1.15688,2.25083,1.54182,0,0,3.6545,7.44715,0,0,0,0,0,9.50308,0,36.4532,0,0,0,9.50308,45.9562,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57989,476.285,804.332,0.0590817,89.9626,100,3.12601e-06,0.0054633,0.006288,0,-5.39293,0,0.223358,
5,26,13, 05/26 14,0,0.26258,2.2251,0,0,0,1.15688,2.25083,1.54182,0,0,3.64456,7.43721,0,0,0,0,0,6.61233,0,36.4532,0,0,0,6.61233,43.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57668,476.285,804.332,0.0590817,89.9626,100,3.12601e-06,0.0054633,0.006288,0,-5.37213,0,0.220904,
5,26,14, 05/26 15,0,0,2.21114,0,0,0,1.15688,2.25083,1.54182,0,0,3.36802,7.16066,0,0,0,0,0,6.44611,0,30.3776,0,0,0,6.44611,36.8238,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58066,476.285,804.332,0.061676,89.9626,100,3.26328e-06,0.0054633,0.006288,0,-3.90235,0,0.223949,
5,26,15, 05/26 16,0,0.00941403,2.2175,0,0,0,1.15688,2.25083,1.54182,0,0,3.3838,7.17644,0,0,0,0,0,6.44635,0,30.3776,0,0,0,6.44635,36.824,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57309,476.285,804.332,0.0665469,89.9626,100,3.52099e-06,0.0054633,0.006288,0,-5.1423,0,0.218154,
5,26,16, 05/26 17,0,0,2.21371,0,0,0,1.15688,2.25083,1.54182,0,0,3.37059,7.16324,0,0,0,0,0,6.59917,0,30.3776,0,0,0,6.59917,36.9768,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58711,476.285,804.332,0.0830912,89.9626,100,4.39635e-06,0.0054633,0.006288,0,-7.95158,0,0.228881,
5,26,17, 05/26 18,0,0.0813445,2.21331,0,0,0,1.15688,2.25083,1.54182,0,0,3.45153,7.24418,0,0,0,0,0,9.34227,0,36.4532,0,0,0,9.34227,45.7954,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6091,476.285,804.332,0.100017,89.9626,100,5.29191e-06,0.0054633,0.006288,0,-5.34763,0,0.245719,
5,26,18, 05/26 19,0,0.204431,2.21489,0,0,0,1.15688,2.25083,1.54182,0,0,3.5762,7.36884,0,0,0,0,0,11.5095,0,36.4532,0,0,0,11.5095,47.9627,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8438,476.285,804.332,0.303008,89.9626,100,1.60322e-05,0.0054633,0.006288,0,-1.97719,0,0.425357,
5,26,19, 05/26 20,0,0.0112268,0.651044,0,0,0,1.37479,2.25083,1.54182,0,0,2.03706,5.8297,0,0,0,0,0,12.4321,0,36.4532,0,0,0,12.4321,48.8852,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42265,476.285,804.332,0.953851,89.9626,100,5.04683e-05,0.0054633,0.006288,0,-0.258945,0,0.868422,
5,26,20, 05/26 21,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,10.0325,0,36.4532,0,0,0,10.0325,46.4856,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42304,476.285,804.332,0.953851,89.9626,100,5.04683e-05,0.0054633,0.006288,0,0,0,0.868717,
5,26,21, 05/26 22,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,11.7972,0,30.3776,0,0,0,11.7972,42.1748,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42318,476.285,804.332,0.952228,89.9626,100,5.03824e-05,0.0054633,0.006288,0,0,0,0.868831,
5,26,22, 05/26 23,0,0,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.43788,4.23016,0.851864,0,0,0,0,9.76041,0,20.2518,0,0,0,10.6123,30.864,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42289,476.285,804.332,0.953851,89.9626,100,5.04683e-05,0.0054633,0.006288,0,0,0,0.868605,
5,26,23, 05/26 24,0,0,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.17528,3.46738,6.65805,0,0,0,0,5.0305,0,20.2518,0,0,0,11.6885,31.9403,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42206,476.285,804.332,0.958099,89.9626,100,5.0693e-05,0.0054633,0.006288,0,0,0,0.867967,
5,26,24, 05/27 01,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,12.775,0,0,0,0,4.91068,0,20.2518,0,0,0,17.6856,37.9374,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43816,476.285,804.332,0.951363,89.9626,100,5.03366e-05,0.0054633,0.006288,0,0,0,0.880293,
5,27,1, 05/27 02,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,17.7691,0,0,0,0,3.59696,0,0,0,0,0,21.366,21.366,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36074,476.285,804.332,0.856395,89.9626,100,4.53119e-05,0.0054633,0.006288,0,0,0,0.821034,
5,27,2, 05/27 03,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,22.2848,0,0,0,0,3.5967,0,0,0,0,0,25.8815,25.8815,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36069,476.285,804.332,0.856395,89.9626,100,4.53119e-05,0.0054633,0.006288,0,0,0,0.820998,
5,27,3, 05/27 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36124,476.285,804.332,0.856395,89.9626,100,4.53119e-05,0.0054633,0.006288,0,0,0,0.821415,
5,27,4, 05/27 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12076,0,0,0,0,0,1.12076,1.12076,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36124,476.285,804.332,0.856395,89.9626,100,4.53119e-05,0.0054633,0.006288,0,0,0,0.821416,
5,27,5, 05/27 06,0,0,0,0,0,0,0.339084,0.500184,1.54182,0,0,0.339084,2.38109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36126,476.285,804.332,0.856395,89.9626,100,4.53119e-05,0.0054633,0.006288,0,0,0,0.821434,
5,27,6, 05/27 07,0,0,2.21114,0,0,0,0.489415,1.00037,1.54182,0,0,2.70055,5.24274,23.4146,0,0,0,0,0,0,0,0,0,0,23.4146,23.4146,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28383,476.285,804.332,0.730225,89.9626,100,3.86362e-05,0.0054633,0.006288,0,-0.881611,0,0.762163,
5,27,7, 05/27 08,0,0,2.21114,0,0,0,0.476362,1.00037,1.54182,0,0,2.6875,5.22968,11.3968,0,0,0,0,13.3801,0,20.2518,0,0,0,24.7769,45.0287,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57357,476.285,804.332,0.0883118,89.9626,100,4.67258e-06,0.0054633,0.006288,0,-3.73707,0,0.218521,
5,27,8, 05/27 09,0,0,2.4953,0,0,0,0.748569,1.50055,1.54182,0,0,3.24387,6.28624,2.01616,0,0,0,0,10.8204,0,20.2518,0,0,0,12.8365,33.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51833,476.285,804.332,0.0423566,89.9626,100,2.24109e-06,0.0054633,0.006288,0,-7.52234,0,0.176242,
5,27,9, 05/27 10,0,0,2.49542,0,0,0,0.748569,1.50055,1.54182,0,0,3.24399,6.28636,0,0,0,0,0,9.54961,0,20.2518,0,0,0,9.54961,29.8014,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51363,476.285,804.332,0.0334568,89.9626,100,1.7702e-06,0.0054633,0.006288,0,-11.3128,0,0.172642,
5,27,10, 05/27 11,0,0,2.49684,0,0,0,1.15688,2.25083,1.54182,0,0,3.65372,7.44637,0,0,0,0,0,9.28033,0,36.4532,0,0,0,9.28033,45.7335,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52444,476.285,804.332,0.0309684,89.9626,100,1.63854e-06,0.0054633,0.006288,0,-9.9918,0,0.180912,
5,27,11, 05/27 12,0,0.175804,2.21936,0,0,0,1.15688,2.25083,1.54182,0,0,3.55204,7.34469,0,0,0,0,0,8.6822,0,36.4532,0,0,0,8.6822,45.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53517,476.285,804.332,0.0259916,89.9626,100,1.37521e-06,0.0054633,0.006288,0,-16.1129,0,0.189131,
5,27,12, 05/27 13,0,1.00056,2.22178,0,0,0,1.15688,2.25083,1.54182,0,0,4.37922,8.17187,0,0,0,0,0,9.4172,0,36.4532,0,0,0,9.4172,45.8704,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51163,476.285,804.332,0.0259916,89.9626,100,1.37521e-06,0.0054633,0.006288,0,-18.3187,0,0.171109,
5,27,13, 05/27 14,0,0.944639,2.22305,0,0,0,1.15688,2.25083,1.54182,0,0,4.32457,8.11721,0,0,0,0,0,6.61167,0,36.4532,0,0,0,6.61167,43.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52143,476.285,804.332,0.02848,89.9626,100,1.50688e-06,0.0054633,0.006288,0,-18.1107,0,0.178613,
5,27,14, 05/27 15,0,0.586528,2.22276,0,0,0,1.15688,2.25083,1.54182,0,0,3.96616,7.75881,0,0,0,0,0,6.64451,0,30.3776,0,0,0,6.64451,37.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54037,476.285,804.332,0.0334568,89.9626,100,1.7702e-06,0.0054633,0.006288,0,-16.6876,0,0.19311,
5,27,15, 05/27 16,0,0.434711,2.22828,0,0,0,1.15688,2.25083,1.54182,0,0,3.81987,7.61252,0,0,0,0,0,6.94885,0,30.3776,0,0,0,6.94885,37.3265,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5163,476.285,804.332,0.0334568,89.9626,100,1.7702e-06,0.0054633,0.006288,0,-14.1924,0,0.174687,
5,27,16, 05/27 17,0,0.316198,2.23709,0,0,0,1.15688,2.25083,1.54182,0,0,3.71017,7.50281,0,0,0,0,0,6.95073,0,30.3776,0,0,0,6.95073,37.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53781,476.285,804.332,0.0352093,89.9626,100,1.86292e-06,0.0054633,0.006288,0,-10.7357,0,0.191147,
5,27,17, 05/27 18,0,0.659376,2.24573,0,0,0,1.15688,2.25083,1.54182,0,0,4.06199,7.85463,0,0,0,0,0,8.23447,0,36.4532,0,0,0,8.23447,44.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56253,476.285,804.332,0.0765584,89.9626,100,4.0507e-06,0.0054633,0.006288,0,-6.3317,0,0.210073,
5,27,18, 05/27 19,0,0.630456,2.24683,0,0,0,1.15688,2.25083,1.54182,0,0,4.03417,7.82682,0,0,0,0,0,11.7933,0,36.4532,0,0,0,11.7933,48.2465,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74361,476.285,804.332,0.245467,89.9626,100,1.29876e-05,0.0054633,0.006288,0,-1.98356,0,0.348669,
5,27,19, 05/27 20,0,0.150105,0.685098,0,0,0,1.37253,2.25083,1.54182,0,0,2.20773,6.00038,0,0,0,0,0,12.1424,0,36.4532,0,0,0,12.1424,48.5955,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35341,476.285,804.332,0.858914,89.9626,100,4.54451e-05,0.0054633,0.006288,0,-0.273658,0,0.815428,
5,27,20, 05/27 21,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,10.0315,0,36.4532,0,0,0,10.0315,46.4846,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35503,476.285,804.332,0.857217,89.9626,100,4.53553e-05,0.0054633,0.006288,0,0,0,0.816661,
5,27,21, 05/27 22,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,11.7989,0,30.3776,0,0,0,11.7989,42.1765,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35503,476.285,804.332,0.856555,89.9626,100,4.53203e-05,0.0054633,0.006288,0,0,0,0.816667,
5,27,22, 05/27 23,0,0,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.43788,4.23016,1.1129,0,0,0,0,9.76034,0,20.2518,0,0,0,10.8732,31.125,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35508,476.285,804.332,0.857217,89.9626,100,4.53553e-05,0.0054633,0.006288,0,0,0,0.816701,
5,27,23, 05/27 24,0,0,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.17528,3.46738,4.72972,0,0,0,0,5.03125,0,20.2518,0,0,0,9.76097,30.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3551,476.285,804.332,0.857217,89.9626,100,4.53553e-05,0.0054633,0.006288,0,0,0,0.816715,
5,27,24, 05/28 01,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,8.53527,0,0,0,0,4.9114,0,20.2518,0,0,0,13.4467,33.6984,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37279,476.285,804.332,0.858914,89.9626,100,4.54451e-05,0.0054633,0.006288,0,0,0,0.830258,
5,28,1, 05/28 02,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,11.6434,0,0,0,0,3.59674,0,0,0,0,0,15.2401,15.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54379,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.961146,
5,28,2, 05/28 03,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,15.1663,0,0,0,0,3.59714,0,0,0,0,0,18.7635,18.7635,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54374,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.961104,
5,28,3, 05/28 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54424,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.961488,
5,28,4, 05/28 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12073,0,0,0,0,0,1.12073,1.12073,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54423,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.961483,
5,28,5, 05/28 06,0,0,0,0,0,0,0.336573,0.500184,1.54182,0,0,0.336573,2.37858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54427,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.961509,
5,28,6, 05/28 07,0,0,2.21114,0,0,0,0.484243,1.00037,1.54182,0,0,2.69538,5.23756,24.463,0,0,0,0,1.12053,0,0,0,0,0,25.5835,25.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34752,476.285,804.332,0.774147,89.9626,100,4.09601e-05,0.0054633,0.006288,0,-0.691046,0,0.810913,
5,28,7, 05/28 08,0,0,2.21114,0,0,0,0.476362,1.00037,1.54182,0,0,2.6875,5.22968,6.72813,0,0,0,0,12.1423,0,20.2518,0,0,0,18.8704,39.1222,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59691,476.285,804.332,0.0815351,89.9626,100,4.31402e-06,0.0054633,0.006288,0,-3.62974,0,0.236389,
5,28,8, 05/28 09,0,0,2.63831,0,0,0,0.748569,1.50055,1.54182,0,0,3.38688,6.42925,0,0,0,0,0,11.7945,0,20.2518,0,0,0,11.7945,32.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5104,476.285,804.332,0.0568631,89.9626,100,3.00863e-06,0.0054633,0.006288,0,-7.99928,0,0.17017,
5,28,9, 05/28 10,0,0,2.63824,0,0,0,0.748569,1.50055,1.54182,0,0,3.38681,6.42918,0,0,0,0,0,9.76015,0,20.2518,0,0,0,9.76015,30.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50214,476.285,804.332,0.0519923,89.9626,100,2.75091e-06,0.0054633,0.006288,0,-11.7974,0,0.163844,
5,28,10, 05/28 11,0,1.15462,3.18243,0,0,0,1.15688,2.25083,1.54182,0,0,5.49394,9.28658,0,0,0,0,0,8.14546,0,36.4532,0,0,0,8.14546,44.5986,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50817,476.285,804.332,0.0519923,89.9626,100,2.75091e-06,0.0054633,0.006288,0,-14.659,0,0.16846,
5,28,11, 05/28 12,0,2.57232,2.41541,0,0,0,1.15688,2.25083,1.54182,0,0,6.14461,9.93726,0,0,0,0,0,9.76045,0,36.4532,0,0,0,9.76045,46.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53623,476.285,804.332,0.0519923,89.9626,100,2.75091e-06,0.0054633,0.006288,0,-16.7721,0,0.189939,
5,28,12, 05/28 13,0,2.99846,2.42701,0,0,0,1.15688,2.25083,1.54182,0,0,6.58235,10.375,0,0,0,0,0,8.1451,0,36.4532,0,0,0,8.1451,44.5983,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50159,476.285,804.332,0.0544807,89.9626,100,2.88257e-06,0.0054633,0.006288,0,-18.0917,0,0.163422,
5,28,13, 05/28 14,0,2.63362,2.4281,0,0,0,1.15688,2.25083,1.54182,0,0,6.2186,10.0112,0,0,0,0,0,7.93563,0,36.4532,0,0,0,7.93563,44.3888,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53195,476.285,804.332,0.0544807,89.9626,100,2.88257e-06,0.0054633,0.006288,0,-17.9138,0,0.186661,
5,28,14, 05/28 15,0,2.16663,2.43325,0,0,0,1.15688,2.25083,1.54182,0,0,5.75676,9.54941,0,0,0,0,0,6.44599,0,30.3776,0,0,0,6.44599,36.8236,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53359,476.285,804.332,0.0544807,89.9626,100,2.88257e-06,0.0054633,0.006288,0,-16.5612,0,0.187922,
5,28,15, 05/28 16,0,1.63033,2.44881,0,0,0,1.15688,2.25083,1.54182,0,0,5.23602,9.02866,0,0,0,0,0,6.44609,0,30.3776,0,0,0,6.44609,36.8237,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50027,476.285,804.332,0.0568631,89.9626,100,3.00863e-06,0.0054633,0.006288,0,-14.2023,0,0.162412,
5,28,16, 05/28 17,0,1.6063,2.47064,0,0,0,1.15688,2.25083,1.54182,0,0,5.23382,9.02646,0,0,0,0,0,6.44642,0,30.3776,0,0,0,6.44642,36.8241,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54254,476.285,804.332,0.0593515,89.9626,100,3.14029e-06,0.0054633,0.006288,0,-10.6649,0,0.194767,
5,28,17, 05/28 18,0,1.19664,2.48565,0,0,0,1.15688,2.25083,1.54182,0,0,4.83918,8.63182,0,0,0,0,0,8.14419,0,36.4532,0,0,0,8.14419,44.5974,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58367,476.285,804.332,0.0910649,89.9626,100,4.81824e-06,0.0054633,0.006288,0,-6.2634,0,0.226251,
5,28,18, 05/28 19,0,0.596975,2.37405,0,0,0,1.15688,2.25083,1.54182,0,0,4.1279,7.92055,0,0,0,0,0,11.7969,0,36.4532,0,0,0,11.7969,48.2501,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8213,476.285,804.332,0.31746,89.9626,100,1.67968e-05,0.0054633,0.006288,0,-2.00727,0,0.408139,
5,28,19, 05/28 20,0,0.112227,0.686752,0,0,0,1.37164,2.25083,1.54182,0,0,2.17062,5.96327,0,0,0,0,0,12.146,0,36.4532,0,0,0,12.146,48.5991,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57721,476.285,804.332,0.891893,89.9626,100,4.71901e-05,0.0054633,0.006288,0,-0.289234,0,0.986727,
5,28,20, 05/28 21,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,11.4667,0,36.4532,0,0,0,11.4667,47.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57732,476.285,804.332,0.891893,89.9626,100,4.71901e-05,0.0054633,0.006288,0,0,0,0.986807,
5,28,21, 05/28 22,0,0,0.650089,0,0,0,1.48805,2.25083,1.54182,0,0,2.13814,5.93078,0,0,0,0,0,11.08,0,30.3776,0,0,0,11.08,41.4577,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58777,476.285,804.332,0.891893,89.9626,100,4.71901e-05,0.0054633,0.006288,0,0,0,0.99481,
5,28,22, 05/28 23,0,0,0.650089,0,0,0,0.78779,1.25046,1.54182,0,0,1.43788,4.23016,0.677562,0,0,0,0,9.03899,0,20.2518,0,0,0,9.71655,29.9683,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58794,476.285,804.332,0.891893,89.9626,100,4.71901e-05,0.0054633,0.006288,0,0,0,0.994936,
5,28,23, 05/28 24,0,0,0.650089,0,0,0,0.525193,0.750276,1.54182,0,0,1.17528,3.46738,5.72679,0,0,0,0,6.28806,0,20.2518,0,0,0,12.0149,32.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5946,476.285,804.332,0.891893,89.9626,100,4.71901e-05,0.0054633,0.006288,0,0,0,1.00004,
5,28,24, 05/29 01,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,12.9415,0,0,0,0,3.68164,0,20.2518,0,0,0,16.6232,36.8749,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59199,476.285,804.332,0.893534,89.9626,100,4.72769e-05,0.0054633,0.006288,0,0,0,0.998035,
5,29,1, 05/29 02,0,0,0.650089,0,0,0,0.262597,0.375138,1.54182,0,0,0.912685,2.82964,15.5823,0,0,0,0,3.59705,0,0,0,0,0,19.1793,19.1793,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04157,476.285,804.332,0.995427,89.9626,100,5.2668e-05,0.0054633,0.006288,0,0,0,1.34216,
