,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
7,8,13, 07/08 14,0,3.12804,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.96097,11.7536,0,0,0,0,0,6.60069,0,36.4532,0,0,0,6.60069,43.0539,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61238,470.762,759.729,0.11445,89.9626,100,6.05553e-06,0.0054633,0.006288,0,-17.6192,0,0.248228,
7,8,14, 07/08 15,0,2.8494,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.68232,11.475,0,0,0,0,0,6.44357,0,30.3776,0,0,0,6.44357,36.8212,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61293,470.762,759.729,0.119077,89.9626,100,6.30035e-06,0.0054633,0.006288,0,-16.4711,0,0.248648,
7,8,15, 07/08 16,0,2.52908,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.36201,11.1547,0,0,0,0,0,6.56102,0,30.3776,0,0,0,6.56102,36.9387,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57951,470.762,759.729,0.123773,89.9626,100,6.54881e-06,0.0054633,0.006288,0,-14.3376,0,0.223067,
7,8,16, 07/08 17,0,2.40459,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.23751,11.0302,0,0,0,0,0,6.83843,0,30.3776,0,0,0,6.83843,37.2161,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63011,470.762,759.729,0.131344,89.9626,100,6.9494e-06,0.0054633,0.006288,0,-11.0666,0,0.261797,
7,8,17, 07/08 18,0,2.61593,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.44885,11.2415,0,0,0,0,0,8.93705,0,36.4532,0,0,0,8.93705,45.3902,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66842,470.762,759.729,0.18363,89.9626,100,9.71585e-06,0.0054633,0.006288,0,-6.9034,0,0.291118,
7,8,18, 07/08 19,0,2.75883,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.59175,11.3844,0,0,0,0,0,10.6431,0,36.4532,0,0,0,10.6431,47.0963,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91845,470.762,759.729,0.553014,89.9626,100,2.926e-05,0.0054633,0.006288,0,-2.46044,0,0.482496,
7,8,19, 07/08 20,0,1.98335,2.11529,0,0,0,1.22739,2.25083,1.54182,0,0,5.32604,9.11868,0,0,0,0,0,12.8757,0,36.4532,0,0,0,12.8757,49.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48072,470.762,759.729,1.05031,89.9626,100,5.55718e-05,0.0054633,0.006288,0,-0.300088,0,0.912868,
7,8,20, 07/08 21,0,1.17056,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,4.7739,8.56655,0,0,0,0,0,10.2193,0,36.4532,0,0,0,10.2193,46.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48285,470.762,759.729,1.05031,89.9626,100,5.55718e-05,0.0054633,0.006288,0,0,0,0.914497,
7,8,21, 07/08 22,0,0.230985,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.83433,7.62697,0,0,0,0,0,11.2923,0,30.3776,0,0,0,11.2923,41.6699,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46999,470.762,759.729,1.00605,89.9626,100,5.32302e-05,0.0054633,0.006288,0,0,0,0.904654,
7,8,22, 07/08 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,0,0,0,0,0,8.7232,0,20.2518,0,0,0,8.7232,28.975,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46817,470.762,759.729,1.00125,89.9626,100,5.29762e-05,0.0054633,0.006288,0,0,0,0.903263,
7,8,23, 07/08 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,0,0,0,0,0,6.29305,0,20.2518,0,0,0,6.29305,26.5448,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46822,470.762,759.729,1.00125,89.9626,100,5.29762e-05,0.0054633,0.006288,0,0,0,0.903304,
7,8,24, 07/09 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.68826,0,20.2518,0,0,0,3.68826,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47968,470.762,759.729,1.00125,89.9626,100,5.29762e-05,0.0054633,0.006288,0,0,0,0.912072,
7,9,1, 07/09 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.72917,0,0,0,0,0,3.72917,3.72917,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48013,470.762,759.729,1.92522,89.9626,100,0.000101864,0.0054633,0.006288,0,0,0,1.67784,
7,9,2, 07/09 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.75958,0,0,0,0,0,3.75958,3.75958,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48012,470.762,759.729,1.92522,89.9626,100,0.000101864,0.0054633,0.006288,0,0,0,1.67783,
7,9,3, 07/09 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0.870137,0,0,0,0,0,0.870137,0.870137,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48012,470.762,759.729,1.92737,89.9626,100,0.000101977,0.0054633,0.006288,0,0,0,1.67783,
7,9,4, 07/09 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12729,0,0,0,0,0,1.12729,1.12729,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47729,470.762,759.729,1.91754,89.9626,100,0.000101457,0.0054633,0.006288,0,0,0,1.67566,
7,9,5, 07/09 06,0,0,0,0,0,0,0.345872,0.500184,1.54182,0,0,0.345872,2.38787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47332,470.762,759.729,1.9016,89.9626,100,0.000100614,0.0054633,0.006288,0,0,0,1.67262,
7,9,6, 07/09 07,0,0.0671463,3.67605,0,0,0,0.536741,1.00037,1.54182,0,0,4.27993,6.82212,0,0,0,0,0,1.12727,0,0,0,0,0,1.12727,1.12727,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28007,470.762,759.729,1.44632,89.9626,100,7.65248e-05,0.0054633,0.006288,0,-0.480497,0,1.52471,
7,9,7, 07/09 08,0,0,3.67605,0,0,0,0.487848,1.00037,1.54182,0,0,4.16389,6.70608,0,0,0,0,0,12.0394,0,20.2518,0,0,0,12.0394,32.2911,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05056,470.762,759.729,0.57756,89.9626,100,3.05587e-05,0.0054633,0.006288,0,-1.96755,0,0.58362,
7,9,8, 07/09 09,0,0.0484929,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.47311,7.51548,0,0,0,0,0,11.7119,0,20.2518,0,0,0,11.7119,31.9637,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85916,470.762,759.729,0.272597,89.9626,100,1.44231e-05,0.0054633,0.006288,0,-4.1596,0,0.437119,
7,9,9, 07/09 10,0,0.73692,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,5.16154,8.20391,0,0,0,0,0,9.7183,0,20.2518,0,0,0,9.7183,29.9701,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78636,470.762,759.729,0.211231,89.9626,100,1.11762e-05,0.0054633,0.006288,0,-10.523,0,0.38139,
7,9,10, 07/09 11,0,1.82902,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.66195,10.4546,0,0,0,0,0,8.12118,0,36.4532,0,0,0,8.12118,44.5743,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79299,470.762,759.729,0.208532,89.9626,100,1.10335e-05,0.0054633,0.006288,0,-14.2297,0,0.38647,
7,9,11, 07/09 12,0,2.4499,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.28282,11.0755,0,0,0,0,0,9.7181,0,36.4532,0,0,0,9.7181,46.1713,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80531,470.762,759.729,0.20421,89.9626,100,1.08048e-05,0.0054633,0.006288,0,-15.9523,0,0.3959,
7,9,12, 07/09 13,0,3.06789,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.90081,11.6935,0,0,0,0,0,8.12123,0,36.4532,0,0,0,8.12123,44.5744,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76859,470.762,759.729,0.21165,89.9626,100,1.11984e-05,0.0054633,0.006288,0,-17.2745,0,0.367795,
7,9,13, 07/09 14,0,3.06213,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.89506,11.6877,0,0,0,0,0,7.60489,0,36.4532,0,0,0,7.60489,44.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7954,470.762,759.729,0.213963,89.9626,100,1.13208e-05,0.0054633,0.006288,0,-17.3316,0,0.388314,
7,9,14, 07/09 15,0,2.72178,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.55471,11.3474,0,0,0,0,0,6.75267,0,30.3776,0,0,0,6.75267,37.1303,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80583,470.762,759.729,0.216277,89.9626,100,1.14432e-05,0.0054633,0.006288,0,-16.1071,0,0.396294,
7,9,15, 07/09 16,0,2.47071,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.30363,11.0963,0,0,0,0,0,6.44344,0,30.3776,0,0,0,6.44344,36.8211,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78832,470.762,759.729,0.230868,89.9626,100,1.22152e-05,0.0054633,0.006288,0,-13.7945,0,0.382896,
7,9,16, 07/09 17,0,2.23205,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.06497,10.8576,0,0,0,0,0,6.4437,0,30.3776,0,0,0,6.4437,36.8213,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8395,470.762,759.729,0.255222,89.9626,100,1.35038e-05,0.0054633,0.006288,0,-10.6389,0,0.422065,
7,9,17, 07/09 18,0,2.21085,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.04377,10.8364,0,0,0,0,0,8.12128,0,36.4532,0,0,0,8.12128,44.5744,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89249,470.762,759.729,0.368463,89.9626,100,1.94954e-05,0.0054633,0.006288,0,-6.62631,0,0.462629,
7,9,18, 07/09 19,0,1.98287,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.8158,10.6084,0,0,0,0,0,11.708,0,36.4532,0,0,0,11.708,48.1612,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30484,470.762,759.729,0.927793,89.9626,100,4.90895e-05,0.0054633,0.006288,0,-2.58797,0,0.778244,
7,9,19, 07/09 20,0,1.32644,2.11529,0,0,0,1.24465,2.25083,1.54182,0,0,4.68638,8.47903,0,0,0,0,0,12.0338,0,36.4532,0,0,0,12.0338,48.4869,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71055,470.762,759.729,2.41232,89.9626,100,0.000127636,0.0054633,0.006288,0,-0.509495,0,1.85421,
7,9,20, 07/09 21,0,0.78336,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,4.3867,8.17935,0,0,0,0,0,9.9757,0,36.4532,0,0,0,9.9757,46.4289,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71698,470.762,759.729,2.42958,89.9626,100,0.000128549,0.0054633,0.006288,0,0,0,1.85912,
7,9,21, 07/09 22,0,0.0616965,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.66504,7.45768,0,0,0,0,0,11.7094,0,30.3776,0,0,0,11.7094,42.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69385,470.762,759.729,2.33559,89.9626,100,0.000123576,0.0054633,0.006288,0,0,0,1.84142,
7,9,22, 07/09 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,0,0,0,0,0,8.96871,0,20.2518,0,0,0,8.96871,29.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69265,470.762,759.729,2.33258,89.9626,100,0.000123417,0.0054633,0.006288,0,0,0,1.84051,
7,9,23, 07/09 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,0,0,0,0,0,5.7117,0,20.2518,0,0,0,5.7117,25.9635,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6954,470.762,759.729,2.34423,89.9626,100,0.000124033,0.0054633,0.006288,0,0,0,1.84261,
7,9,24, 07/10 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,4.91817,0,20.2518,0,0,0,4.91817,25.1699,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69804,470.762,759.729,2.34717,89.9626,100,0.000124189,0.0054633,0.006288,0,0,0,1.84463,
7,10,1, 07/10 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.60731,0,0,0,0,0,3.60731,3.60731,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87121,470.762,759.729,2.71906,89.9626,100,0.000143865,0.0054633,0.006288,0,0,0,1.97718,
7,10,2, 07/10 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.60734,0,0,0,0,0,3.60734,3.60734,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87119,470.762,759.729,2.71906,89.9626,100,0.000143865,0.0054633,0.006288,0,0,0,1.97716,
7,10,3, 07/10 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87121,470.762,759.729,2.71906,89.9626,100,0.000143865,0.0054633,0.006288,0,0,0,1.97718,
7,10,4, 07/10 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12724,0,0,0,0,0,1.12724,1.12724,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87125,470.762,759.729,2.71783,89.9626,100,0.000143801,0.0054633,0.006288,0,0,0,1.97721,
7,10,5, 07/10 06,0,0,0,0,0,0,0.346376,0.500184,1.54182,0,0,0.346376,2.38838,0,0,0,0,0,1.12722,0,0,0,0,0,1.12722,1.12722,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87133,470.762,759.729,2.71783,89.9626,100,0.000143801,0.0054633,0.006288,0,0,0,1.97727,
7,10,6, 07/10 07,0,0.052077,3.67605,0,0,0,0.540718,1.00037,1.54182,0,0,4.26884,6.81103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86618,470.762,759.729,2.71214,89.9626,100,0.000143499,0.0054633,0.006288,0,-0.430833,0,1.97333,
7,10,7, 07/10 08,0,0,3.67605,0,0,0,0.490585,1.00037,1.54182,0,0,4.16663,6.70882,0,0,0,0,0,12.0404,0,20.2518,0,0,0,12.0404,32.2921,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56775,470.762,759.729,2.23043,89.9626,100,0.000118012,0.0054633,0.006288,0,-1.93221,0,1.7449,
7,10,8, 07/10 09,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,0,0,0,0,0,11.7129,0,20.2518,0,0,0,11.7129,31.9647,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14564,470.762,759.729,1.25423,89.9626,100,6.63611e-05,0.0054633,0.006288,0,-3.18925,0,1.42182,
7,10,9, 07/10 10,0,0.0718986,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.49651,7.53888,0,0,0,0,0,9.71893,0,20.2518,0,0,0,9.71893,29.9707,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11161,470.762,759.729,1.17031,89.9626,100,6.19212e-05,0.0054633,0.006288,0,-3.52769,0,1.39576,
7,10,10, 07/10 11,0,1.62753,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.46046,10.2531,0,0,0,0,0,8.12133,0,36.4532,0,0,0,8.12133,44.5745,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11066,470.762,759.729,1.17559,89.9626,100,6.22006e-05,0.0054633,0.006288,0,-10.8209,0,1.39504,
7,10,11, 07/10 12,0,2.32612,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.15905,10.9517,0,0,0,0,0,9.71845,0,36.4532,0,0,0,9.71845,46.1716,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11034,470.762,759.729,1.17355,89.9626,100,6.20923e-05,0.0054633,0.006288,0,-12.827,0,1.3948,
7,10,12, 07/10 13,0,3.00661,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.83954,11.6322,0,0,0,0,0,8.1216,0,36.4532,0,0,0,8.1216,44.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0976,470.762,759.729,1.17069,89.9626,100,6.19413e-05,0.0054633,0.006288,0,-12.3789,0,1.38504,
7,10,13, 07/10 14,0,2.80572,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,7.63864,11.4313,0,0,0,0,0,7.92261,0,36.4532,0,0,0,7.92261,44.3758,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11366,470.762,759.729,1.21732,89.9626,100,6.44086e-05,0.0054633,0.006288,0,-9.38769,0,1.39734,
7,10,14, 07/10 15,0,2.13059,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.96351,10.7562,0,0,0,0,0,6.4437,0,30.3776,0,0,0,6.4437,36.8213,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10768,470.762,759.729,1.20482,89.9626,100,6.37468e-05,0.0054633,0.006288,0,-8.67183,0,1.39275,
7,10,15, 07/10 16,0,1.90411,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.73704,10.5297,0,0,0,0,0,6.44363,0,30.3776,0,0,0,6.44363,36.8213,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14023,470.762,759.729,1.26832,89.9626,100,6.71071e-05,0.0054633,0.006288,0,-12.7565,0,1.41767,
7,10,16, 07/10 17,0,1.89774,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.73067,10.5233,0,0,0,0,0,6.44327,0,30.3776,0,0,0,6.44327,36.8209,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12834,470.762,759.729,1.38364,89.9626,100,7.32085e-05,0.0054633,0.006288,0,-10.0687,0,1.40857,
7,10,17, 07/10 18,0,1.60122,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.43414,10.2268,0,0,0,0,0,8.12158,0,36.4532,0,0,0,8.12158,44.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22707,470.762,759.729,1.53024,89.9626,100,8.09649e-05,0.0054633,0.006288,0,-6.06463,0,1.48414,
7,10,18, 07/10 19,0,1.21874,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,6.05166,9.84431,0,0,0,0,0,11.7089,0,36.4532,0,0,0,11.7089,48.1621,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83023,470.762,759.729,2.62736,89.9626,100,0.000139014,0.0054633,0.006288,0,-2.52035,0,1.94581,
7,10,19, 07/10 20,0,0.530006,2.11529,0,0,0,1.26142,2.25083,1.54182,0,0,3.90672,7.69937,0,0,0,0,0,12.0347,0,36.4532,0,0,0,12.0347,48.4879,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93987,470.762,759.729,2.89849,89.9626,100,0.000153359,0.0054633,0.006288,0,-0.511156,0,2.02973,
7,10,20, 07/10 21,0,0.248069,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.85141,7.64406,0,0,0,0,0,9.97521,0,36.4532,0,0,0,9.97521,46.4284,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94463,470.762,759.729,2.90747,89.9626,100,0.000153834,0.0054633,0.006288,0,0,0,2.03338,
7,10,21, 07/10 22,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,0,0,0,0,0,11.7103,0,30.3776,0,0,0,11.7103,42.088,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90059,470.762,759.729,2.78485,89.9626,100,0.000147347,0.0054633,0.006288,0,0,0,1.99967,
7,10,22, 07/10 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,0,0,0,0,0,9.50031,0,20.2518,0,0,0,9.50031,29.7521,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89971,470.762,759.729,2.78313,89.9626,100,0.000147256,0.0054633,0.006288,0,0,0,1.99899,
7,10,23, 07/10 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,0,0,0,0,0,5.22955,0,20.2518,0,0,0,5.22955,25.4813,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90588,470.762,759.729,2.80522,89.9626,100,0.000148424,0.0054633,0.006288,0,0,0,2.00371,
7,10,24, 07/11 01,0,0,2.11529,0,0,0,0.350129,0.500184,1.54182,0,0,2.46542,4.50742,0,0,0,0,0,4.91838,0,20.2518,0,0,0,4.91838,25.1701,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7458,470.762,759.729,2.79402,89.9626,100,0.000147832,0.0054633,0.006288,0.000130542,0,0,2.64661,
7,11,1, 07/11 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.60746,0,0,0,0,0,3.60746,3.60746,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86633,470.762,759.729,2.72235,89.9626,100,0.00014404,0.0054633,0.006288,0,0,0,1.97344,
7,11,2, 07/11 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,0,0,0,0,0,3.60749,0,0,0,0,0,3.60749,3.60749,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86682,470.762,759.729,2.72064,89.9626,100,0.000143949,0.0054633,0.006288,0,0,0,1.97382,
7,11,3, 07/11 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86684,470.762,759.729,2.72064,89.9626,100,0.000143949,0.0054633,0.006288,0,0,0,1.97383,
7,11,4, 07/11 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12728,0,0,0,0,0,1.12728,1.12728,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86542,470.762,759.729,2.71501,89.9626,100,0.000143651,0.0054633,0.006288,0,0,0,1.97275,
7,11,5, 07/11 06,0,0,0,0,0,0,0.260716,0.375138,1.54182,0,0,0.260716,2.17767,0,0,0,0,0,1.12727,0,0,0,0,0,1.12727,1.12727,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86686,470.762,759.729,2.71501,89.9626,100,0.000143651,0.0054633,0.006288,0,0,0,1.97385,
7,11,6, 07/11 07,0,0,0,0,0,0,0.479901,0.750276,1.54182,0,0,0.479901,2.77199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86711,470.762,759.729,2.719,89.9626,100,0.000143862,0.0054633,0.006288,0,-0.257948,0,1.97404,
7,11,7, 07/11 08,0,0,0,0,0,0,0.43088,0.750276,1.54182,0,0,0.43088,2.72297,0,0,0,0,0,1.12725,0,0,0,0,0,1.12725,1.12725,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34493,470.762,759.729,2.05984,89.9626,100,0.000108986,0.0054633,0.006288,0,-1.32833,0,1.57436,
7,11,8, 07/11 09,0,0.118155,3.67605,0,0,0,0.754969,1.50055,1.54182,0,0,4.54917,7.59154,0,0,0,0,0,1.12724,0,20.2518,0,0,0,1.12724,21.379,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48689,470.762,759.729,1.10894,89.9626,100,5.8674e-05,0.0054633,0.006288,0,-2.60039,0,0.917592,
7,11,9, 07/11 10,0,0.0730793,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.49769,7.54007,0,0,0,0,0,9.97591,0,20.2518,0,0,0,9.97591,30.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28838,470.762,759.729,0.47732,89.9626,100,2.5255e-05,0.0054633,0.006288,0,-5.08918,0,0.765647,
7,11,10, 07/11 11,0,0.998747,3.67605,0,0,0,1.02078,2.00074,1.54182,0,0,5.69557,9.23812,0,0,0,0,0,9.71831,0,36.4532,0,0,0,9.71831,46.1715,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30785,470.762,759.729,0.455412,89.9626,100,2.40959e-05,0.0054633,0.006288,0,-10.7191,0,0.780552,
7,11,11, 07/11 12,0,1.85238,3.67605,0,0,0,1.02078,2.00074,1.54182,0,0,6.5492,10.0918,0,0,0,0,0,9.97598,0,36.4532,0,0,0,9.97598,46.4291,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26382,470.762,759.729,0.45098,89.9626,100,2.38613e-05,0.0054633,0.006288,0,-16.7209,0,0.746849,
7,11,12, 07/11 13,0,2.09094,3.67605,0,0,0,1.02078,2.00074,1.54182,0,0,6.78777,10.3303,0,0,0,0,0,9.97493,0,36.4532,0,0,0,9.97493,46.4281,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28223,470.762,759.729,0.463971,89.9626,100,2.45487e-05,0.0054633,0.006288,0,-18.0897,0,0.760942,
7,11,13, 07/11 14,0,2.34612,3.67605,0,0,0,1.02078,2.00074,1.54182,0,0,7.04294,10.5855,0,0,0,0,0,9.71868,0,36.4532,0,0,0,9.71868,46.1718,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28177,470.762,759.729,0.466798,89.9626,100,2.46983e-05,0.0054633,0.006288,0,-18.0274,0,0.760591,
7,11,14, 07/11 15,0,2.36517,3.67605,0,0,0,1.02078,2.00074,1.54182,0,0,7.06199,10.6045,0,0,0,0,0,8.11993,0,30.3776,0,0,0,8.11993,38.4976,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27551,470.762,759.729,0.472723,89.9626,100,2.50118e-05,0.0054633,0.006288,0,-16.8585,0,0.755795,
